,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.006,-0.36,0.415,3.905
1,0.049,0.0,-0.329,0.378,3.96
2,0.049,0.006,-0.353,0.408,4.011
3,0.049,0.006,-0.35,0.405,4.065
4,0.049,0.006,-0.375,0.43,4.119
5,0.049,0.006,-0.365,0.42,4.176
6,0.049,0.0,-0.366,0.415,4.232
7,0.188,0.006,-0.41,0.604,4.288
8,0.188,0.006,-0.413,0.607,4.351
9,0.049,0.006,-0.42,0.475,4.414
10,0.049,0.006,-0.444,0.499,4.479
11,0.049,0.0,-0.463,0.512,4.547
12,0.049,0.006,-0.469,0.524,4.618
13,0.188,0.006,-0.462,0.656,4.69
14,0.188,0.006,-0.461,0.655,4.761
15,0.049,0.006,-0.43,0.485,4.831
16,0.049,0.0,-0.435,0.484,4.897
17,0.049,0.006,-0.451,0.506,4.964
18,0.049,0.006,-0.437,0.492,5.033
19,0.049,0.006,-0.449,0.504,5.1
20,0.049,0.006,-0.453,0.508,5.169
21,0.049,0.0,-0.381,0.43,5.238
22,0.049,0.006,-0.374,0.429,5.297
23,0.049,0.006,-0.441,0.496,5.354
24,0.188,0.006,-0.427,0.621,5.422
25,0.188,0.006,-0.426,0.62,5.487
26,0.049,0.006,-0.447,0.502,5.552
27,0.049,0.0,-0.458,0.507,5.621
28,0.049,0.006,-0.443,0.498,5.691
29,0.049,0.006,-0.441,0.496,5.759
30,0.049,0.006,-0.439,0.494,5.827
31,0.049,0.006,-0.433,0.488,5.894
32,0.188,0.0,-0.446,0.634,5.961
33,0.188,0.006,-0.444,0.638,6.029
34,0.049,0.006,-0.423,0.478,6.097
35,0.049,0.006,-0.424,0.479,6.162
36,0.049,0.006,-0.387,0.442,6.227
37,0.049,0.0,-0.428,0.477,6.286
38,0.049,0.006,-0.429,0.484,6.352
39,0.188,0.006,-0.4,0.594,6.418
40,0.188,0.006,-0.343,0.537,6.479
41,0.049,0.006,-0.186,0.241,6.532
42,0.049,0.0,-0.236,0.285,6.56
43,0.109,0.006,0.018,0.097,6.597
44,0.18899999999999997,0.006,-0.124,0.319,6.594
45,0.18899999999999997,0.006,-0.251,0.446,6.613
46,0.049,0.006,-0.205,0.26,6.651
47,0.049,0.006,-0.196,0.251,6.683
48,0.049,0.0,-0.113,0.162,6.713
49,0.049,0.006,-0.148,0.203,6.73
50,0.049,0.006,-0.152,0.207,6.753
51,0.188,0.006,-0.005,0.199,6.776
52,0.188,0.006,-0.16,0.354,6.777
53,0.049,0.0,-0.056,0.105,6.801
54,0.049,0.006,-0.102,0.157,6.81
55,0.049,0.006,-0.105,0.16,6.826
56,0.049,0.006,-0.066,0.121,6.842
57,0.049,0.006,0.027,0.028,6.852
58,0.188,0.0,-0.096,0.284,6.848
