,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.0,-0.326,0.375,3.9
1,0.049,0.006,-0.303,0.358,3.95
2,0.049,0.006,-0.296,0.351,3.997
3,0.049,0.006,-0.238,0.293,4.042
4,0.049,0.006,-0.228,0.283,4.078
5,0.049,0.0,-0.243,0.292,4.113
6,0.049,0.006,-0.288,0.343,4.151
7,0.049,0.006,-0.369,0.424,4.195
8,0.171,0.006,-0.381,0.558,4.251
9,0.171,0.006,-0.404,0.581,4.31
10,0.049,0.006,-0.437,0.492,4.372
11,0.21,0.0,-0.429,0.639,4.439
12,0.21,0.006,-0.453,0.669,4.504
13,0.049,0.006,-0.467,0.522,4.574
14,0.049,0.006,-0.44,0.495,4.645
15,0.171,0.006,-0.427,0.604,4.713
16,0.171,0.0,-0.438,0.609,4.778
17,0.049,0.006,-0.424,0.479,4.845
18,0.21,0.006,-0.374,0.59,4.91
19,0.21,0.006,-0.411,0.627,4.968
20,0.049,0.006,-0.44,0.495,5.031
21,0.049,0.0,-0.443,0.492,5.098
22,0.049,0.006,-0.441,0.496,5.166
23,0.049,0.006,-0.462,0.517,5.234
24,0.049,0.006,-0.396,0.451,5.305
25,0.049,0.006,-0.366,0.421,5.365
26,0.049,0.0,-0.421,0.47,5.421
27,0.171,0.006,-0.43,0.607,5.486
28,0.332,0.006,-0.438,0.776,5.552
29,0.21,0.006,-0.454,0.67,5.619
30,0.049,0.006,-0.455,0.51,5.689
31,0.049,0.006,-0.447,0.502,5.759
32,0.049,0.0,-0.431,0.48,5.827
33,0.171,0.006,-0.416,0.593,5.893
34,0.171,0.006,-0.4,0.577,5.957
35,0.21,0.006,-0.412,0.628,6.018
36,0.21,0.006,-0.421,0.637,6.081
37,0.049,0.0,-0.46,0.509,6.146
38,0.049,0.006,-0.465,0.52,6.217
39,0.049,0.006,-0.392,0.447,6.288
40,0.049,0.006,-0.233,0.288,6.348
41,0.049,0.006,-0.219,0.274,6.384
42,0.049,0.0,-0.32,0.369,6.417
43,0.332,0.006,-0.141,0.479,6.466
44,0.332,0.006,0.119,0.219,6.488
45,0.049,0.006,-0.124,0.179,6.47
46,0.049,0.006,-0.127,0.182,6.489
47,0.049,0.0,-0.045,0.094,6.508
48,0.049,0.006,0.164,-0.109,6.515
49,0.049,0.006,-0.032,0.087,6.49
50,0.049,0.006,-0.092,0.147,6.495
51,0.049,0.006,-0.023,0.078,6.509
52,0.171,0.0,-0.127,0.298,6.513
53,0.171,0.006,-0.097,0.274,6.532
54,0.049,0.006,-0.109,0.164,6.547
55,0.049,0.006,-0.209,0.264,6.564
56,0.21,0.006,-0.046,0.262,6.596
57,0.21,0.006,0.193,0.023,6.603
58,0.049,0.0,0.029,0.02,6.573
59,0.049,0.006,0.239,-0.184,6.569
60,0.049,0.006,0.164,-0.109,6.532
61,0.171,0.006,0.205,-0.028,6.507
62,0.171,0.006,0.138,0.039,6.476
63,0.049,0.0,0.234,-0.185,6.454
64,0.21,0.006,-0.141,0.357,6.418
65,0.21,0.006,-0.201,0.417,6.44
66,0.049,0.006,-0.157,0.212,6.471
67,0.049,0.006,-0.058,0.113,6.495
68,0.171,0.0,0.085,0.086,6.504
69,0.282,0.006,0.053,0.235,6.491
70,0.049,0.006,0.034,0.021,6.483
71,0.21,0.006,-0.114,0.33,6.478
72,0.39,0.006,-0.177,0.573,6.495
73,0.257,0.0,0.045,0.212,6.522
74,0.257,0.006,0.137,0.126,6.515
75,0.257,0.006,-0.139,0.402,6.494
76,0.345,0.006,-0.372,0.723,6.516
77,0.285,0.006,-0.395,0.686,6.573
78,0.40700000000000003,0.0,-0.432,0.839,6.633
79,0.568,0.006,-0.358,0.932,6.7
80,0.418,0.006,-0.264,0.688,6.755
81,0.257,0.006,-0.398,0.661,6.795
82,0.257,0.006,-0.392,0.655,6.856
83,0.257,0.006,-0.368,0.631,6.916
84,0.257,0.0,-0.246,0.503,6.972
85,0.397,0.006,-0.288,0.691,7.01
86,0.5579999999999999,0.006,-0.171,0.735,7.054
87,0.68,0.006,-0.1,0.786,7.081
88,0.397,0.006,-0.22,0.623,7.096
89,0.27,0.0,0.038,0.232,7.13
90,0.27899999999999997,0.006,0.151,0.134,7.124
91,0.20600000000000002,0.006,0.149,0.063,7.101
92,0.20600000000000002,0.006,0.13,0.082,7.078
93,0.32799999999999996,0.006,-0.031,0.365,7.058
94,0.32799999999999996,0.0,0.3,0.028,7.063
95,0.20600000000000002,0.006,0.321,-0.109,7.017
96,0.049,0.006,0.327,-0.272,6.967
97,0.21,0.006,0.711,-0.495,6.917
98,0.21,0.006,0.819,-0.603,6.808
99,0.049,0.0,0.887,-0.838,6.683
100,0.171,0.006,0.94,-0.763,6.547
101,0.171,0.006,0.701,-0.524,6.403
102,0.21,0.006,0.816,-0.6,6.295
103,0.21899999999999997,0.006,0.892,-0.667,6.17
104,0.49,0.006,0.725,-0.229,6.033
105,0.64,0.0,0.834,-0.194,5.922
106,0.54,0.006,0.836,-0.29,5.794
107,0.601,0.006,0.858,-0.251,5.666
108,0.45799999999999996,0.006,0.986,-0.522,5.534
109,0.336,0.006,1.0,-0.658,5.383
110,0.266,0.0,0.767,-0.501,5.23
111,0.266,0.006,0.673,-0.401,5.112
112,0.218,0.006,0.738,-0.514,5.009
113,0.536,0.006,0.793,-0.251,4.896
114,0.5710000000000001,0.006,0.737,-0.16,4.774
115,0.299,0.0,0.7,-0.401,4.661
116,0.466,0.006,0.68,-0.208,4.554
117,0.446,0.006,0.577,-0.125,4.45
118,0.446,0.006,0.354,0.098,4.361
119,0.408,0.006,0.096,0.318,4.307
120,0.37799999999999995,0.0,0.181,0.197,4.292
121,0.129,0.006,0.232,-0.097,4.264
122,0.129,0.006,0.334,-0.199,4.229
123,0.32,0.006,0.282,0.044,4.178
124,0.38,0.006,0.101,0.285,4.134
125,0.45399999999999996,0.006,0.188,0.272,4.119
126,0.752,0.0,0.071,0.681,4.09
127,0.643,0.006,0.242,0.407,4.079
128,0.621,0.006,0.357,0.27,4.042
129,0.682,0.006,0.04,0.648,3.987
130,0.682,0.006,0.042,0.646,3.981
131,0.049,0.0,0.109,-0.06,3.975
132,0.171,0.006,0.254,-0.077,3.958
133,0.171,0.006,0.209,-0.032,3.919
134,0.049,0.006,0.027,0.028,3.887
135,0.049,0.006,0.053,0.002,3.883
136,0.049,0.0,0.072,-0.023,3.875
137,0.21,0.006,-0.004,0.22,3.864
138,0.21,0.006,-0.052,0.268,3.864
139,0.049,0.006,-0.078,0.133,3.872
140,0.049,0.006,-0.109,0.164,3.884
141,0.049,0.0,-0.012,0.061,3.901
142,0.171,0.006,0.017,0.16,3.903
143,0.171,0.006,-0.326,0.503,3.9
