,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.035,0.006,-0.326,0.367,3.9
1,0.035,0.0,-0.303,0.338,3.95
2,0.035,0.006,-0.296,0.337,3.997
3,0.235,0.006,-0.238,0.479,4.042
4,0.235,0.006,-0.228,0.469,4.078
5,0.035,0.006,-0.243,0.284,4.113
6,0.035,0.006,-0.288,0.329,4.151
7,0.035,0.006,-0.369,0.41,4.195
8,0.035,0.006,-0.381,0.422,4.251
9,0.035,0.006,-0.404,0.445,4.31
10,0.035,0.006,-0.437,0.478,4.372
11,0.235,0.006,-0.429,0.67,4.439
12,0.035,0.006,-0.453,0.494,4.504
13,0.035,0.006,-0.467,0.508,4.574
14,0.035,0.0,-0.44,0.475,4.645
15,0.035,0.006,-0.427,0.468,4.713
16,0.035,0.006,-0.438,0.479,4.778
17,0.035,0.006,-0.424,0.465,4.845
18,0.035,0.006,-0.374,0.415,4.91
19,0.035,0.006,-0.411,0.452,4.968
20,0.235,0.006,-0.44,0.681,5.031
21,0.235,0.006,-0.443,0.684,5.098
22,0.035,0.006,-0.441,0.482,5.166
23,0.035,0.006,-0.462,0.503,5.234
24,0.035,0.006,-0.396,0.437,5.305
25,0.035,0.006,-0.366,0.407,5.365
26,0.035,0.006,-0.421,0.462,5.421
27,0.235,0.006,-0.43,0.671,5.486
28,0.235,0.0,-0.438,0.673,5.552
29,0.035,0.006,-0.454,0.495,5.619
30,0.035,0.006,-0.455,0.496,5.689
31,0.035,0.006,-0.447,0.488,5.759
32,0.035,0.006,-0.431,0.472,5.827
33,0.035,0.006,-0.416,0.457,5.893
34,0.035,0.006,-0.4,0.441,5.957
35,0.035,0.006,-0.412,0.453,6.018
36,0.235,0.006,-0.421,0.662,6.081
37,0.035,0.006,-0.46,0.501,6.146
38,0.035,0.006,-0.465,0.506,6.217
39,0.035,0.006,-0.392,0.433,6.288
40,0.035,0.006,-0.233,0.274,6.348
41,0.035,0.006,-0.219,0.26,6.384
42,0.299,0.006,-0.32,0.625,6.417
43,0.299,0.0,-0.141,0.44,6.466
44,0.519,0.006,0.119,0.406,6.488
45,0.331,0.006,-0.124,0.461,6.47
46,0.431,0.006,-0.127,0.564,6.489
47,0.40700000000000003,0.006,-0.045,0.458,6.508
48,0.035,0.006,0.164,-0.123,6.515
49,0.035,0.006,-0.032,0.073,6.49
50,0.035,0.006,-0.092,0.133,6.495
51,0.035,0.006,-0.023,0.064,6.509
52,0.235,0.006,-0.127,0.368,6.513
53,0.035,0.006,-0.097,0.138,6.532
54,0.035,0.006,-0.109,0.15,6.547
55,0.035,0.006,-0.209,0.25,6.564
56,0.035,0.0,-0.046,0.081,6.596
57,2.255,0.006,0.193,2.068,6.603
58,2.269,0.006,0.029,2.246,6.573
59,2.269,0.006,0.239,2.036,6.569
60,0.436,0.006,0.164,0.278,6.532
61,0.18100000000000002,0.006,0.205,-0.018,6.507
62,0.18100000000000002,0.006,0.138,0.049,6.476
63,0.035,0.006,0.234,-0.193,6.454
64,0.035,0.006,-0.141,0.182,6.418
65,0.035,0.006,-0.201,0.242,6.44
66,0.18100000000000002,0.006,-0.157,0.344,6.471
67,0.16699999999999998,0.006,-0.058,0.231,6.495
68,2.509,0.006,0.085,2.43,6.504
69,2.435,0.0,0.053,2.382,6.491
70,0.293,0.006,0.034,0.265,6.483
71,0.293,0.006,-0.114,0.413,6.478
72,0.161,0.006,-0.177,0.344,6.495
