,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.044000000000000004,0.006,-0.326,0.376,3.9
1,0.044000000000000004,0.006,-0.303,0.353,3.95
2,0.044000000000000004,0.0,-0.296,0.34,3.997
3,0.044000000000000004,0.006,-0.238,0.288,4.042
4,0.044000000000000004,0.006,-0.228,0.278,4.078
5,0.198,0.006,-0.243,0.447,4.113
6,0.198,0.006,-0.288,0.492,4.151
7,0.044000000000000004,0.0,-0.369,0.413,4.195
8,0.044000000000000004,0.006,-0.381,0.431,4.251
9,0.39299999999999996,0.006,-0.404,0.803,4.31
10,0.244,0.006,-0.437,0.687,4.372
11,0.141,0.006,-0.429,0.576,4.439
12,0.141,0.006,-0.453,0.6,4.504
13,0.044000000000000004,0.0,-0.467,0.511,4.574
14,0.044000000000000004,0.006,-0.44,0.49,4.645
15,0.198,0.006,-0.427,0.631,4.713
16,0.198,0.006,-0.438,0.642,4.778
17,0.39299999999999996,0.006,-0.424,0.823,4.845
18,0.39299999999999996,0.0,-0.374,0.767,4.91
19,0.044000000000000004,0.006,-0.411,0.461,4.968
20,0.044000000000000004,0.006,-0.44,0.49,5.031
21,0.044000000000000004,0.006,-0.443,0.493,5.098
22,0.141,0.006,-0.441,0.588,5.166
23,0.295,0.0,-0.462,0.757,5.234
24,0.39799999999999996,0.006,-0.396,0.8,5.305
25,0.39299999999999996,0.006,-0.366,0.765,5.365
26,0.244,0.006,-0.421,0.671,5.421
27,0.044000000000000004,0.006,-0.43,0.48,5.486
28,0.044000000000000004,0.006,-0.438,0.488,5.552
29,0.198,0.0,-0.454,0.652,5.619
30,0.295,0.006,-0.455,0.756,5.689
31,0.044000000000000004,0.006,-0.447,0.497,5.759
32,0.044000000000000004,0.006,-0.431,0.481,5.827
33,0.39299999999999996,0.006,-0.416,0.815,5.893
34,0.39299999999999996,0.0,-0.4,0.793,5.957
35,0.044000000000000004,0.006,-0.412,0.462,6.018
36,0.141,0.006,-0.421,0.568,6.081
37,0.141,0.006,-0.46,0.607,6.146
38,0.198,0.006,-0.465,0.669,6.217
39,0.198,0.0,-0.392,0.59,6.288
40,0.044000000000000004,0.006,-0.233,0.283,6.348
41,0.193,0.006,-0.219,0.418,6.384
42,0.044000000000000004,0.006,-0.32,0.37,6.417
43,0.044000000000000004,0.006,-0.141,0.191,6.466
44,0.244,0.0,0.119,0.125,6.488
45,0.341,0.006,-0.124,0.471,6.47
46,0.198,0.006,-0.127,0.331,6.489
47,0.198,0.006,-0.045,0.249,6.508
48,0.193,0.006,0.164,0.035,6.515
49,0.193,0.006,-0.032,0.231,6.49
50,0.141,0.0,-0.092,0.233,6.495
51,0.141,0.006,-0.023,0.17,6.509
52,0.244,0.006,-0.127,0.377,6.513
53,0.244,0.006,-0.097,0.347,6.532
54,0.198,0.006,-0.109,0.313,6.547
55,0.198,0.0,-0.209,0.407,6.564
56,0.044000000000000004,0.006,-0.046,0.096,6.596
57,0.044000000000000004,0.006,0.193,-0.143,6.603
58,0.29,0.006,0.029,0.267,6.573
59,0.193,0.006,0.239,-0.04,6.569
60,0.244,0.0,0.164,0.08,6.532
61,0.244,0.006,0.205,0.045,6.507
