,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.048,0.0,0.414,-0.366,3.787
1,0.22699999999999998,0.0,0.344,-0.117,3.723
2,0.22699999999999998,0.0,0.353,-0.126,3.67
3,0.231,0.0,0.4,-0.169,3.616
4,0.048,0.0,0.4,-0.352,3.555
5,0.166,0.0,0.399,-0.233,3.493
6,0.166,0.0,0.386,-0.22,3.432
7,0.048,0.0,0.373,-0.325,3.373
8,0.22699999999999998,0.0,0.404,-0.177,3.316
9,0.22699999999999998,0.0,0.398,-0.171,3.254
10,0.22699999999999998,0.0,0.365,-0.138,3.193
11,0.231,0.0,0.379,-0.148,3.137
12,0.166,0.0,0.356,-0.19,3.079
13,0.048,0.0,0.349,-0.301,3.024
14,0.048,0.0,0.386,-0.338,2.971
15,0.048,0.0,0.41,-0.362,2.912
16,0.048,0.0,0.381,-0.333,2.849
17,0.048,0.0,0.375,-0.327,2.791
18,0.231,0.0,0.415,-0.184,2.733
19,0.048,0.0,0.397,-0.349,2.669
20,0.166,0.0,0.37,-0.204,2.608
21,0.345,0.0,0.385,-0.04,2.552
22,0.22699999999999998,0.0,0.393,-0.166,2.493
23,0.048,0.0,0.374,-0.326,2.432
24,0.048,0.0,0.406,-0.358,2.375
25,0.231,0.0,0.426,-0.195,2.313
26,0.048,0.0,0.389,-0.341,2.247
27,0.166,0.0,0.374,-0.208,2.188
28,0.166,0.0,0.375,-0.209,2.13
29,0.048,0.0,0.367,-0.319,2.073
30,0.22699999999999998,0.0,0.377,-0.15,2.017
31,0.22699999999999998,0.0,0.372,-0.145,1.959
32,0.048,0.0,0.379,-0.331,1.902
33,0.166,0.0,0.394,-0.228,1.844
34,0.349,0.0,0.406,-0.057,1.783
35,0.048,0.0,0.395,-0.347,1.721
36,0.048,0.0,0.387,-0.339,1.66
37,0.22699999999999998,0.0,0.371,-0.144,1.601
38,0.22699999999999998,0.0,0.37,-0.143,1.544
39,0.048,0.1,0.311,-0.363,1.488
40,0.048,0.1,0.436,-0.488,1.44
41,0.231,0.1,0.447,-0.316,1.373
42,0.166,0.1,0.387,-0.321,1.304
43,0.166,0.1,0.517,-0.451,1.245
44,0.22699999999999998,0.1,0.719,-0.592,1.166
45,0.22699999999999998,0.3,0.338,-0.411,1.056
46,0.22699999999999998,0.3,0.339,-0.412,1.004
47,0.048,0.3,0.392,-0.644,0.952
48,0.349,0.3,0.55,-0.501,0.892
49,0.349,0.3,0.421,-0.372,0.807
50,0.048,0.3,0.376,-0.628,0.743
51,0.048,0.6,0.131,-0.683,0.685
52,0.048,0.6,0.164,-0.716,0.665
53,0.22699999999999998,0.6,0.2,-0.573,0.64
54,0.22699999999999998,0.6,0.17,-0.543,0.609
55,0.048,0.6,-0.102,-0.45,0.583
56,0.048,0.6,0.176,-0.728,0.599
57,0.231,1.0,-0.032,-0.737,0.572
58,0.048,1.0,-0.36,-0.592,0.577
59,0.166,1.0,-0.202,-0.632,0.632
60,0.17600000000000002,1.0,-0.255,-0.569,0.663
61,0.057999999999999996,1.0,-0.221,-0.721,0.702
62,0.25,1.0,-0.286,-0.464,0.736
63,0.25,1.6,-0.725,-0.625,0.779
64,0.071,1.6,-1.129,-0.4,0.891
65,0.166,1.6,-1.051,-0.383,1.064
66,0.166,1.6,-1.015,-0.419,1.225
67,0.231,1.6,-1.047,-0.322,1.381
68,0.19399999999999998,1.6,-0.899,-0.507,1.541
69,0.373,2.0,-1.328,-0.299,1.679
70,2.8489999999999998,2.0,-1.326,2.175,1.883
71,2.647,2.0,-1.242,1.889,2.086
72,2.537,2.0,-1.179,1.716,2.276
73,2.537,2.0,-1.223,1.76,2.457
74,2.838,2.0,-1.175,2.013,2.645
75,2.665,2.2,-1.572,2.037,2.825
76,0.071,2.2,-1.742,-0.387,3.066
77,0.171,2.2,-1.757,-0.272,3.333
78,0.237,2.2,-1.817,-0.146,3.602
79,0.265,2.2,-1.684,-0.251,3.881
80,0.086,2.2,-1.699,-0.415,4.139
81,0.086,2.0,-1.603,-0.311,4.4
82,0.076,2.0,-1.356,-0.568,4.646
83,0.259,2.0,-1.431,-0.31,4.853
84,2.077,2.0,-1.434,1.511,5.073
85,0.086,2.0,-1.407,-0.507,5.293
86,0.20600000000000002,2.0,-1.411,-0.383,5.509
87,0.29600000000000004,1.8,-1.282,-0.222,5.725
88,0.29600000000000004,1.8,-1.384,-0.12,5.921
89,0.35700000000000004,1.8,-1.258,-0.185,6.134
90,0.54,1.8,-1.211,-0.049,6.326
91,0.53,1.8,-1.201,-0.069,6.512
92,0.155,1.8,-1.209,-0.436,6.696
93,0.048,1.4,-0.934,-0.418,6.882
94,0.048,1.4,-0.665,-0.687,7.025
95,0.048,1.4,-0.63,-0.722,7.127
96,0.14800000000000002,1.4,-0.695,-0.557,7.224
97,0.35100000000000003,1.4,-0.757,-0.292,7.33
98,0.55,1.4,-0.663,-0.187,7.446
99,0.525,1.0,-0.034,-0.441,7.548
100,0.28600000000000003,1.0,0.025,-0.739,7.553
101,0.28800000000000003,1.0,-0.312,-0.4,7.549
102,0.21,1.0,-0.223,-0.567,7.597
103,0.39299999999999996,1.0,-0.193,-0.414,7.631
104,0.424,1.0,-0.256,-0.32,7.661
105,0.607,0.4,0.344,-0.137,7.7
106,0.6859999999999999,0.4,0.282,0.004,7.647
107,0.893,0.4,0.421,0.072,7.604
108,0.33799999999999997,0.4,0.644,-0.706,7.54
109,0.373,0.4,0.462,-0.489,7.441
110,0.17800000000000002,0.4,0.511,-0.733,7.37
111,0.278,0.1,0.815,-0.637,7.292
112,0.17800000000000002,0.1,0.811,-0.733,7.167
113,4.957,0.1,0.892,3.965,7.042
114,4.897,0.1,0.699,4.098,6.906
115,2.7439999999999998,0.1,0.627,2.017,6.798
116,0.048,0.1,0.685,-0.737,6.702
117,0.048,0.0,0.619,-0.571,6.597
118,0.048,0.0,0.61,-0.562,6.502
119,0.048,0.0,0.767,-0.719,6.409
120,0.048,0.0,0.918,-0.87,6.291
121,0.166,0.0,0.758,-0.592,6.15
122,0.528,0.0,0.838,-0.31,6.034
123,0.22699999999999998,0.0,0.784,-0.557,5.906
124,0.048,0.0,0.644,-0.596,5.785
125,0.048,0.0,0.717,-0.669,5.687
126,0.048,0.0,0.631,-0.583,5.577
127,0.166,0.0,0.785,-0.619,5.48
128,0.166,0.0,1.002,-0.836,5.36
129,0.048,0.0,0.732,-0.684,5.206
130,0.22699999999999998,0.0,0.735,-0.508,5.094
131,0.36,0.0,0.771,-0.411,4.981
132,0.56,0.0,0.892,-0.332,4.863
133,0.7490000000000001,0.0,0.878,-0.129,4.726
134,0.44799999999999995,0.0,0.718,-0.27,4.592
135,0.428,0.0,0.728,-0.3,4.482
136,0.048,0.0,0.737,-0.689,4.37
137,0.22699999999999998,0.0,0.668,-0.441,4.257
138,0.22699999999999998,0.0,0.488,-0.261,4.155
139,0.166,0.0,0.454,-0.288,4.08
140,0.166,0.0,0.431,-0.265,4.01
141,0.231,0.0,0.505,-0.274,3.944
142,0.231,0.0,0.523,-0.292,3.867
143,0.048,0.0,0.414,-0.366,3.787
