,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.044000000000000004,0.006,0.021,0.029,3.847
1,0.044000000000000004,0.006,-0.262,0.312,3.844
2,0.044000000000000004,0.0,-0.262,0.306,3.884
3,0.044000000000000004,0.006,-0.207,0.257,3.924
4,0.044000000000000004,0.006,-0.223,0.273,3.956
5,0.198,0.006,-0.238,0.442,3.99
6,0.198,0.006,-0.225,0.429,4.026
7,0.044000000000000004,0.0,-0.363,0.407,4.061
8,0.044000000000000004,0.006,-0.492,0.542,4.116
9,0.39299999999999996,0.006,-0.516,0.915,4.192
10,0.244,0.006,-0.545,0.795,4.271
11,0.141,0.006,-0.552,0.699,4.355
12,0.141,0.006,-0.591,0.738,4.439
13,0.044000000000000004,0.0,-0.578,0.622,4.53
14,0.044000000000000004,0.006,-0.555,0.605,4.618
15,0.198,0.006,-0.53,0.734,4.704
16,0.198,0.006,-0.539,0.743,4.785
17,0.39299999999999996,0.006,-0.527,0.926,4.867
18,0.39299999999999996,0.0,-0.501,0.894,4.948
19,0.044000000000000004,0.006,-0.553,0.603,5.025
20,0.044000000000000004,0.006,-0.537,0.587,5.11
21,0.044000000000000004,0.006,-0.527,0.577,5.192
22,0.141,0.006,-0.567,0.714,5.273
23,0.295,0.0,-0.571,0.866,5.36
24,0.39799999999999996,0.006,-0.488,0.892,5.448
25,0.39299999999999996,0.006,-0.461,0.86,5.522
26,0.244,0.006,-0.55,0.8,5.593
27,0.044000000000000004,0.006,-0.547,0.597,5.677
28,0.044000000000000004,0.006,-0.548,0.598,5.761
29,0.198,0.0,-0.57,0.768,5.845
30,0.295,0.006,-0.558,0.859,5.932
31,0.044000000000000004,0.006,-0.585,0.635,6.018
32,0.044000000000000004,0.006,-0.578,0.628,6.108
33,0.39299999999999996,0.006,-0.53,0.929,6.196
34,0.39299999999999996,0.0,-0.484,0.877,6.277
35,0.044000000000000004,0.006,-0.561,0.611,6.352
36,0.141,0.006,-0.57,0.717,6.438
37,0.141,0.006,-0.576,0.723,6.525
38,0.198,0.006,-0.57,0.774,6.613
39,0.198,0.0,-0.537,0.735,6.701
40,0.044000000000000004,0.006,-0.301,0.351,6.783
41,0.193,0.006,-0.258,0.457,6.829
42,0.044000000000000004,0.006,-0.436,0.486,6.869
43,0.044000000000000004,0.006,-0.465,0.515,6.936
44,0.244,0.0,-0.02,0.264,7.007
45,0.341,0.006,-0.216,0.563,7.01
46,0.198,0.006,-0.068,0.272,7.043
47,0.198,0.006,0.011,0.193,7.053
48,0.193,0.006,0.034,0.165,7.052
49,0.193,0.006,-0.34,0.539,7.047
50,0.141,0.0,-0.204,0.345,7.099
51,0.141,0.006,0.01,0.137,7.13
52,0.244,0.006,-0.197,0.447,7.128
53,0.244,0.006,-0.387,0.637,7.159
54,0.198,0.006,-0.25,0.454,7.218
55,0.198,0.0,-0.282,0.48,7.256
56,0.044000000000000004,0.006,-0.264,0.314,7.3
57,0.044000000000000004,0.006,0.21,-0.16,7.34
58,0.29,0.006,0.097,0.199,7.308
59,0.193,0.006,0.166,0.033,7.293
60,0.244,0.0,-0.045,0.289,7.267
61,0.244,0.006,0.068,0.182,7.274
62,0.198,0.006,0.262,-0.058,7.264
63,0.198,0.006,0.484,-0.28,7.224
64,0.044000000000000004,0.006,-0.225,0.275,7.149
65,0.044000000000000004,0.0,-0.163,0.207,7.184
66,0.193,0.006,-0.096,0.295,7.209
67,0.141,0.006,0.103,0.044,7.224
68,0.341,0.006,0.322,0.025,7.208
69,0.244,0.006,0.304,-0.054,7.159
70,0.044000000000000004,0.0,0.259,-0.215,7.112
71,0.044000000000000004,0.006,0.003,0.047,7.072
72,0.044000000000000004,0.006,0.159,-0.109,7.072
73,0.193,0.006,0.167,0.032,7.047
74,0.193,0.006,0.262,-0.063,7.022
75,0.341,0.006,-0.002,0.349,6.982
76,0.341,0.0,-0.494,0.835,6.982
77,0.198,0.006,-0.539,0.743,7.058
