,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.051,0.001,-0.314,0.366,3.898
1,0.051,0.001,-0.288,0.34,3.946
2,0.051,0.001,-0.28,0.332,3.99
3,0.051,0.001,-0.232,0.284,4.033
4,0.171,0.0,-0.233,0.404,4.069
5,0.171,0.001,-0.233,0.405,4.105
6,0.051,0.001,-0.248,0.3,4.14
7,0.051,0.001,-0.27,0.322,4.178
8,0.051,0.001,-0.248,0.3,4.22
9,0.051,0.001,-0.257,0.309,4.258
10,0.268,0.0,-0.29,0.558,4.297
11,0.268,0.001,-0.276,0.545,4.341
12,0.051,0.001,-0.299,0.351,4.384
13,0.051,0.001,-0.306,0.358,4.43
14,0.051,0.001,-0.269,0.321,4.476
15,0.051,0.0,-0.245,0.296,4.518
16,0.051,0.001,-0.274,0.326,4.555
17,0.171,0.001,-0.28,0.452,4.597
18,0.38799999999999996,0.001,-0.239,0.628,4.64
19,0.268,0.001,-0.258,0.527,4.677
20,0.051,0.0,-0.284,0.335,4.716
21,0.051,0.001,-0.269,0.321,4.76
22,0.051,0.001,-0.262,0.314,4.801
23,0.051,0.001,-0.28,0.332,4.841
24,0.38799999999999996,0.001,-0.248,0.637,4.884
25,0.38799999999999996,0.001,-0.229,0.618,4.922
26,0.268,0.0,-0.265,0.533,4.958
27,0.051,0.001,-0.281,0.333,4.998
28,0.051,0.001,-0.28,0.332,5.041
29,0.051,0.001,-0.287,0.339,5.084
30,0.051,0.001,-0.278,0.33,5.128
31,0.051,0.0,-0.283,0.334,5.171
32,0.268,0.001,-0.275,0.544,5.214
33,0.268,0.001,-0.26,0.529,5.256
34,0.171,0.001,-0.248,0.42,5.296
35,0.051,0.001,-0.259,0.311,5.334
36,0.051,0.0,-0.267,0.318,5.374
37,0.051,0.001,-0.283,0.335,5.415
38,0.051,0.001,-0.284,0.336,5.458
39,0.051,0.001,-0.244,0.296,5.502
40,0.268,0.001,-0.119,0.388,5.539
41,0.268,0.001,-0.107,0.376,5.557
42,0.051,0.0,-0.167,0.218,5.574
43,3.158,0.001,-0.036,3.195,5.599
44,3.3369999999999997,0.001,0.171,3.167,5.605
45,0.051,0.001,-0.127,0.179,5.579
46,0.051,0.001,-0.127,0.179,5.598
47,0.467,0.0,0.038,0.429,5.618
48,0.8370000000000001,0.001,0.203,0.635,5.612
49,0.9109999999999999,0.001,0.071,0.841,5.581
50,0.051,0.001,0.026,0.026,5.57
51,0.051,0.001,0.074,-0.022,5.566
52,0.051,0.0,0.109,-0.058,5.554
53,0.051,0.001,0.035,0.017,5.538
54,0.38799999999999996,0.001,0.004,0.385,5.532
55,0.38799999999999996,0.001,-0.048,0.437,5.532
56,0.051,0.001,0.12,-0.068,5.539
57,0.051,0.0,0.312,-0.261,5.52
58,0.051,0.001,0.006,0.046,5.473
59,0.051,0.001,0.165,-0.113,5.472
60,0.051,0.001,0.112,-0.06,5.446
61,0.268,0.001,0.146,0.123,5.429
62,0.268,0.0,0.081,0.187,5.407
63,0.268,0.001,0.247,0.022,5.394
64,0.051,0.001,-0.155,0.207,5.356
65,0.051,0.001,-0.078,0.13,5.38
66,0.051,0.001,-0.044,0.096,5.392
67,0.051,0.001,-0.076,0.128,5.399
68,0.051,0.0,0.071,-0.02,5.411
69,0.051,0.001,0.043,0.009,5.4
70,0.38799999999999996,0.001,0.039,0.35,5.393
71,0.38799999999999996,0.001,0.106,0.283,5.387
72,0.268,0.001,0.169,0.1,5.371
73,0.051,0.0,0.124,-0.073,5.345
74,0.051,0.001,0.172,-0.12,5.326
75,0.051,0.001,-0.025,0.077,5.3
76,0.051,0.001,-0.195,0.247,5.304
77,0.268,0.001,-0.21,0.479,5.333
78,0.268,0.0,-0.27,0.538,5.366
79,0.268,0.001,-0.129,0.398,5.407
80,0.051,0.001,-0.13,0.182,5.427
81,0.051,0.001,-0.253,0.305,5.447
82,0.171,0.001,-0.01,0.182,5.486
83,0.171,0.0,-0.085,0.256,5.487
84,0.051,0.001,-0.089,0.141,5.5
85,0.268,0.001,-0.053,0.322,5.514
86,0.268,0.001,-0.043,0.312,5.522
87,0.051,0.001,-0.114,0.166,5.528
88,0.051,0.001,-0.215,0.267,5.546
89,0.051,0.0,-0.076,0.127,5.579
90,0.171,0.001,-0.021,0.193,5.59
91,0.051,0.001,-0.011,0.063,5.593
92,0.268,0.001,-0.019,0.288,5.595
93,0.40700000000000003,0.001,-0.144,0.552,5.598
94,3.2969999999999997,0.0,0.124,3.173,5.62
95,3.392,0.001,0.154,3.239,5.601
96,0.405,0.001,0.1,0.306,5.578
97,0.505,0.001,0.1,0.406,5.562
98,0.6579999999999999,0.001,0.193,0.466,5.547
99,0.535,0.0,0.411,0.124,5.517
100,0.485,0.001,0.484,0.002,5.454
101,0.45,0.001,0.145,0.306,5.38
102,0.607,0.001,0.234,0.374,5.358
103,0.782,0.001,0.265,0.518,5.322
104,0.51,0.0,0.19,0.32,5.281
105,0.39,0.001,0.285,0.106,5.252
106,0.39,0.001,0.235,0.156,5.209
107,0.521,0.001,0.374,0.148,5.172
108,0.446,0.001,0.599,-0.152,5.115
