,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.059000000000000004,0.0,0.006,1.134,-1.069,3.676
1,0.059000000000000004,0.0,0.006,0.456,-0.391,3.502
2,0.059000000000000004,0.0,0.006,0.456,-0.391,3.432
3,0.281,0.0,0.0,0.511,-0.23,3.362
4,0.281,0.0,0.006,0.495,-0.208,3.284
5,0.059000000000000004,0.0,0.006,0.48,-0.415,3.208
6,0.059000000000000004,0.0,0.006,0.493,-0.428,3.135
7,0.059000000000000004,0.0,0.006,0.354,-0.289,3.059
8,0.233,0.0,0.006,0.226,0.013,3.005
9,0.233,0.0,0.006,0.202,0.037,2.97
10,0.059000000000000004,0.0,0.006,0.173,-0.108,2.939
11,0.059000000000000004,0.0,0.006,0.166,-0.101,2.913
12,0.059000000000000004,0.0,0.006,0.127,-0.062,2.887
13,0.281,0.0,0.006,0.139,0.148,2.868
14,0.281,0.0,0.006,0.163,0.124,2.847
15,0.059000000000000004,0.0,0.006,0.188,-0.123,2.822
16,0.059000000000000004,0.0,0.006,0.179,-0.114,2.793
17,0.059000000000000004,0.0,0.0,0.19,-0.131,2.765
18,0.233,0.0,0.006,0.217,0.022,2.736
19,0.233,0.0,0.006,0.164,0.075,2.703
20,0.281,0.0,0.006,0.181,0.106,2.678
21,0.281,0.0,0.006,0.191,0.096,2.65
22,0.059000000000000004,0.0,0.006,0.151,-0.086,2.621
23,0.059000000000000004,0.0,0.006,0.147,-0.082,2.598
24,0.233,0.0,0.006,0.23,0.009,2.575
25,0.233,0.0,0.006,0.257,-0.018,2.54
26,0.059000000000000004,0.0,0.006,0.168,-0.103,2.501
27,0.281,0.0,0.006,0.171,0.116,2.475
28,0.281,0.0,0.006,0.17,0.117,2.449
29,0.059000000000000004,0.0,0.006,0.148,-0.083,2.422
30,0.059000000000000004,0.0,0.006,0.16,-0.095,2.4
31,0.059000000000000004,0.0,0.0,0.133,-0.074,2.375
32,0.059000000000000004,0.0,0.006,0.14,-0.075,2.355
33,0.233,0.0,0.006,0.188,0.051,2.334
34,0.455,0.0,0.006,0.233,0.228,2.305
35,0.281,0.0,0.006,0.157,0.13,2.269
36,0.059000000000000004,0.0,0.006,0.148,-0.083,2.245
37,0.059000000000000004,0.0,0.006,0.142,-0.077,2.222
38,0.059000000000000004,0.0,0.006,0.147,-0.082,2.2
39,0.059000000000000004,0.1,0.006,0.081,-0.116,2.178
40,0.059000000000000004,0.1,0.006,0.317,-0.352,2.165
41,0.281,0.1,0.006,0.36,-0.173,2.117
42,0.281,0.1,0.0,0.181,-0.0,2.062
43,0.059000000000000004,0.1,0.006,0.153,-0.188,2.034
44,0.059000000000000004,0.1,0.006,0.598,-0.633,2.01
45,0.233,0.3,0.006,0.202,-0.263,1.919
46,0.233,0.3,0.006,0.35,-0.411,1.888
47,0.059000000000000004,0.3,0.0,0.429,-0.67,1.834
48,0.059000000000000004,0.3,0.006,0.451,-0.686,1.768
49,0.162,0.3,0.006,0.077,-0.209,1.699
50,0.131,0.3,0.006,0.214,-0.377,1.687
51,2.2880000000000003,0.6,0.006,0.128,1.566,1.655
52,2.51,0.6,0.0,-0.079,1.989,1.635
53,0.353,0.6,0.006,-0.269,0.028,1.647
54,0.35100000000000003,0.6,0.006,-0.132,-0.111,1.688
55,0.23399999999999999,0.6,0.006,-0.165,-0.195,1.709
56,0.131,0.6,0.006,-0.146,-0.317,1.734
57,0.131,1.0,0.006,-0.072,-0.791,1.756
58,0.305,1.0,0.0,-0.185,-0.51,1.767
59,0.527,1.0,0.006,-0.116,-0.351,1.796
60,0.53,1.0,0.006,-0.327,-0.137,1.814
61,0.191,1.0,0.006,-0.214,-0.589,1.864
62,0.191,1.0,0.006,-0.021,-0.782,1.897
63,0.6859999999999999,1.6,0.0,-0.399,-0.515,1.9
64,0.134,1.6,0.006,-1.107,-0.353,1.961
65,0.134,1.6,0.006,-1.046,-0.414,2.131
66,0.134,1.6,0.006,-0.978,-0.482,2.291
67,0.677,1.6,0.006,-0.779,-0.138,2.441
68,0.677,1.6,0.0,-0.561,-0.362,2.56
69,0.281,2.0,0.006,-0.978,-0.735,2.646
70,0.266,2.0,0.006,-1.023,-0.705,2.796
71,0.266,2.0,0.006,-1.28,-0.448,2.953
72,2.126,2.0,0.006,-1.123,1.255,3.149
73,5.447,2.0,0.0,-1.115,4.562,3.322
74,3.761,2.0,0.006,-1.021,2.788,3.493
75,0.63,2.2,0.006,-1.485,-0.079,3.649
76,0.23399999999999999,2.2,0.006,-1.977,0.017,3.877
77,0.23399999999999999,2.2,0.006,-2.022,0.062,4.18
78,0.249,2.2,0.006,-2.044,0.099,4.49
79,0.249,2.2,0.0,-1.938,-0.013,4.803
80,0.47100000000000003,2.2,0.006,-1.707,-0.016,5.1
81,0.588,2.0,0.006,-1.74,0.334,5.362
82,0.45299999999999996,2.0,0.006,-1.777,0.236,5.629
83,0.45299999999999996,2.0,0.006,-1.777,0.236,5.901
84,0.43799999999999994,2.0,0.0,-1.536,-0.026,6.174
85,0.521,2.0,0.006,-1.606,0.133,6.409
86,1.036,2.0,0.006,-1.402,0.444,6.656
87,0.578,1.8,0.006,-1.224,0.008,6.871
88,0.518,1.8,0.006,-1.205,-0.071,7.058
89,3.56,1.8,2.346,-0.681,4.787,7.243
90,3.77,1.8,3.6959999999999997,-0.528,6.194,7.347
91,3.687,1.8,3.69,-0.544,6.121,7.428
92,3.48,1.8,3.684,-0.596,5.96,7.512
93,0.321,1.4,3.684,-0.513,3.118,7.603
94,0.321,1.4,3.684,-0.079,2.684,7.682
95,3.48,1.4,0.366,-0.039,2.485,7.694
96,3.741,1.4,0.0,-0.0,2.341,7.7
97,0.349,1.4,0.006,0.177,-1.222,7.7
98,0.595,1.4,0.006,0.352,-1.151,7.673
99,3.9930000000000003,1.0,0.006,0.947,2.052,7.619
100,4.988,1.0,0.006,0.974,3.02,7.474
101,1.757,1.0,0.0,0.508,0.249,7.324
102,4.856,1.0,0.006,0.783,3.079,7.247
103,3.585,1.0,0.006,0.745,1.846,7.126
104,0.85,1.0,0.006,0.527,-0.671,7.012
105,0.233,0.4,0.96,1.127,-0.334,6.931
106,0.281,0.4,3.702,1.267,2.316,6.759
