;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21
0;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.000608;-3.600000000000001e-05;7.400000000000001e-05;-0.000856;-0.0006820000000000001;-0.000517
1;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.00045700000000000005;-0.000207;-0.00027899999999999995;-0.000298;-0.00047200000000000003;-0.00046100000000000004
2;-0.00033299999999999996;-0.00033299999999999996;-0.00033299999999999996;-0.00033299999999999996;-0.00033299999999999996;-0.00033299999999999996;-0.00033299999999999996;-0.00033299999999999996;-0.00033299999999999996;-0.00033299999999999996;-0.00033299999999999996;-0.00033299999999999996;-0.00033299999999999996;-0.00033299999999999996;-0.00033299999999999996;-0.00033299999999999996;-0.00045700000000000005;-0.000207;-0.00027899999999999995;-0.000298;-0.00047200000000000003;-0.00046100000000000004
3;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.00045700000000000005;-0.000207;-0.000249;-0.000298;-0.00047200000000000003;-0.00046100000000000004
4;-0.000419;-0.000419;-0.000419;-0.000419;-0.000419;-0.000419;-0.000419;-0.000419;-0.000419;-0.000419;-0.000419;-0.000419;-0.000419;-0.000419;-0.000419;-0.000419;-0.00045700000000000005;-0.000207;-0.000249;-0.00041799999999999997;-0.00047200000000000003;-0.00046100000000000004
5;-0.000402;-0.000402;-0.000402;-0.000402;-0.000402;-0.000402;-0.000402;-0.000402;-0.000402;-0.000402;-0.000402;-0.000402;-0.000402;-0.000402;-0.000402;-0.000402;-0.0005420000000000001;-0.000207;-9.699999999999999e-05;-0.00041799999999999997;-0.00047200000000000003;-0.00046100000000000004
6;-0.000361;-0.000361;-0.000361;-0.000361;-0.000361;-0.000361;-0.000361;-0.000361;-0.000361;-0.000361;-0.00036200000000000007;-0.000361;-0.000361;-0.000361;-0.000361;-0.000361;-0.00045700000000000005;-0.000207;-9.699999999999999e-05;-0.000298;-0.00047200000000000003;-0.00046100000000000004
7;-0.000342;-0.000342;-0.000342;-0.000342;-0.000342;-0.000342;-0.000342;-0.000342;-0.000342;-0.000342;-0.000342;-0.000342;-0.000342;-0.000342;-0.000342;-0.000342;-0.00045700000000000005;-0.000207;-9.699999999999999e-05;-0.000298;-0.00047200000000000003;-0.0005670000000000001
8;-0.000365;-0.000365;-0.000365;-0.000365;-0.000365;-0.000365;-0.000365;-0.000365;-0.000365;-0.000365;-0.000365;-0.000365;-0.000365;-0.000365;-0.000365;-0.000365;-0.000658;-0.000428;-0.00027899999999999995;-0.000298;-0.00047200000000000003;-0.000764
9;-0.000373;-0.000373;-0.000373;-0.000373;-0.000373;-0.000373;-0.000373;-0.000373;-0.000373;-0.000373;-0.000373;-0.000373;-0.000373;-0.000373;-0.000373;-0.000373;-0.000658;-0.000428;-0.00027899999999999995;-0.000298;-0.00047200000000000003;-0.000658
10;-0.00034;-0.00034;-0.00034;-0.00034;-0.00034;-0.00034;-0.00034;-0.00034;-0.00034;-0.00034;-0.00034;-0.00034;-0.00034;-0.00034;-0.00034;-0.00034;-0.00045700000000000005;-0.000207;-9.699999999999999e-05;-0.000515;-0.0006670000000000001;-0.000658
11;-0.000363;-0.000363;-0.000363;-0.000363;-0.000363;-0.000363;-0.000363;-0.000363;-0.000363;-0.000363;-0.000363;-0.000363;-0.000363;-0.000363;-0.000363;-0.000363;-0.00045700000000000005;-0.000207;-9.699999999999999e-05;-0.000515;-0.0006670000000000001;-0.00046100000000000004
12;-0.00034600000000000006;-0.00034600000000000006;-0.00034600000000000006;-0.00034600000000000006;-0.00034600000000000006;-0.00034600000000000006;-0.00034600000000000006;-0.00034600000000000006;-0.00034600000000000006;-0.00034600000000000006;-0.00034600000000000006;-0.00034600000000000006;-0.00034600000000000006;-0.00034600000000000006;-0.00034600000000000006;-0.00034600000000000006;-0.00045700000000000005;-0.000207;-0.000249;-0.000298;-0.00047200000000000003;-0.00046100000000000004
13;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00045700000000000005;-0.000207;-0.000249;-0.000298;-0.00047200000000000003;-0.00046100000000000004
14;-0.00035999999999999997;-0.00035999999999999997;-0.00035999999999999997;-0.00035999999999999997;-0.00035999999999999997;-0.00035999999999999997;-0.00035999999999999997;-0.00035999999999999997;-0.00035999999999999997;-0.00035999999999999997;-0.00035999999999999997;-0.00035999999999999997;-0.00035999999999999997;-0.00035999999999999997;-0.00035999999999999997;-0.00035999999999999997;-0.000658;-0.000207;-9.699999999999999e-05;-0.000298;-0.00047200000000000003;-0.00046100000000000004
15;-0.000369;-0.000369;-0.000369;-0.000369;-0.000369;-0.000369;-0.000369;-0.000369;-0.000369;-0.000369;-0.000369;-0.000369;-0.000369;-0.000369;-0.000369;-0.000369;-0.000658;-0.000368;-9.699999999999999e-05;-0.000298;-0.00047200000000000003;-0.00046100000000000004
