,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.035,0.006,-0.178,0.219,3.877
1,0.035,0.0,-0.563,0.598,3.905
2,0.035,0.006,-0.562,0.603,3.991
3,0.235,0.006,-0.528,0.769,4.077
4,0.235,0.006,-0.557,0.798,4.158
5,0.035,0.006,-0.519,0.56,4.243
6,0.035,0.006,-0.52,0.561,4.323
7,0.035,0.006,-0.572,0.613,4.403
8,0.035,0.006,-0.542,0.583,4.49
9,0.035,0.006,-0.464,0.505,4.574
10,0.035,0.006,-0.489,0.53,4.645
11,0.235,0.006,-0.51,0.751,4.72
12,0.035,0.006,-0.555,0.596,4.798
13,0.035,0.006,-0.591,0.632,4.883
14,0.035,0.0,-0.592,0.627,4.974
15,0.035,0.006,-0.513,0.554,5.064
16,0.035,0.006,-0.514,0.555,5.143
17,0.035,0.006,-0.468,0.509,5.222
18,0.035,0.006,-0.449,0.49,5.293
19,0.035,0.006,-0.543,0.584,5.362
20,0.235,0.006,-0.493,0.734,5.446
21,0.235,0.006,-0.471,0.712,5.521
22,0.035,0.006,-0.51,0.551,5.593
23,0.035,0.006,-0.516,0.557,5.672
24,0.035,0.006,-0.467,0.508,5.751
25,0.035,0.006,-0.418,0.459,5.822
26,0.035,0.006,-0.538,0.579,5.886
27,0.235,0.006,-0.537,0.778,5.969
28,0.235,0.0,-0.538,0.773,6.051
29,0.035,0.006,-0.567,0.608,6.134
30,0.035,0.006,-0.52,0.561,6.221
31,0.035,0.006,-0.542,0.583,6.3
32,0.035,0.006,-0.571,0.612,6.384
33,0.035,0.006,-0.513,0.554,6.471
34,0.035,0.006,-0.484,0.525,6.55
35,0.035,0.006,-0.59,0.631,6.624
36,0.235,0.006,-0.542,0.783,6.715
37,0.035,0.006,-0.525,0.566,6.798
38,0.035,0.006,-0.535,0.576,6.878
39,0.035,0.006,-0.54,0.581,6.96
40,0.035,0.006,-0.552,0.593,7.043
41,0.035,0.006,-0.483,0.524,7.128
42,0.299,0.006,-0.379,0.684,7.202
43,0.299,0.0,-0.414,0.713,7.26
44,0.519,0.006,0.391,0.134,7.323
45,0.331,0.006,-0.02,0.357,7.263
46,0.431,0.006,0.273,0.164,7.266
47,0.40700000000000003,0.006,-0.067,0.48,7.224
48,0.035,0.006,-0.071,0.112,7.235
49,0.035,0.006,-0.324,0.365,7.246
50,0.035,0.006,-0.441,0.482,7.295
51,0.035,0.006,-0.393,0.434,7.363
52,0.235,0.006,-0.325,0.566,7.423
53,0.035,0.006,-0.277,0.318,7.473
