,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.051,0.0,0.487,-0.436,3.775
1,0.051,0.0,0.438,-0.387,3.701
2,0.051,0.0,0.438,-0.387,3.634
3,0.051,0.0,0.438,-0.387,3.566
4,0.051,0.0,0.438,-0.387,3.499
5,0.155,0.0,0.542,-0.387,3.432
6,0.371,0.0,0.758,-0.387,3.349
7,0.267,0.0,0.654,-0.387,3.233
8,0.051,0.0,0.438,-0.387,3.133
9,0.051,0.0,0.438,-0.387,3.066
10,0.051,0.0,0.438,-0.387,2.998
11,0.051,0.0,0.438,-0.387,2.931
12,0.051,0.0,0.438,-0.387,2.864
13,0.051,0.0,0.438,-0.387,2.797
14,0.371,0.0,0.758,-0.387,2.73
15,0.371,0.0,0.758,-0.387,2.614
16,0.051,0.0,0.438,-0.387,2.498
17,0.051,0.0,0.438,-0.387,2.43
18,0.051,0.0,0.438,-0.387,2.363
19,0.051,0.0,0.438,-0.387,2.296
20,0.051,0.0,0.438,-0.387,2.229
21,0.371,0.0,0.758,-0.387,2.162
22,0.371,0.0,0.758,-0.387,2.046
23,0.267,0.0,0.654,-0.387,1.93
24,0.051,0.0,0.438,-0.387,1.829
25,0.051,0.0,0.438,-0.387,1.762
26,0.051,0.0,0.438,-0.387,1.695
27,0.155,0.0,0.542,-0.387,1.628
28,0.155,0.0,0.542,-0.387,1.545
29,0.051,0.0,0.438,-0.387,1.462
30,0.051,0.0,0.438,-0.387,1.395
31,0.051,0.0,0.438,-0.387,1.328
32,0.051,0.0,0.438,-0.387,1.261
33,0.051,0.0,0.438,-0.387,1.193
34,0.155,0.0,0.542,-0.387,1.126
35,0.155,0.0,0.542,-0.387,1.043
36,0.051,0.0,0.438,-0.387,0.96
37,0.267,0.0,0.654,-0.387,0.893
38,0.267,0.0,0.654,-0.387,0.793
39,0.051,0.1,0.338,-0.387,0.693
40,0.051,0.1,0.338,-0.387,0.641
41,0.051,0.1,0.338,-0.387,0.589
42,0.155,0.1,0.442,-0.387,0.537
43,0.155,0.1,0.442,-0.387,0.469
44,0.051,0.1,0.338,-0.387,0.402
45,0.051,0.3,0.138,-0.387,0.35
46,0.267,0.3,0.354,-0.387,0.329
47,0.267,0.3,0.354,-0.387,0.275
48,0.051,0.3,0.138,-0.387,0.22
49,0.155,0.3,0.242,-0.387,0.199
50,0.155,0.3,0.242,-0.387,0.162
51,0.051,0.6,-0.162,-0.387,0.125
52,0.051,0.6,-0.162,-0.387,0.15
53,0.267,0.6,0.054,-0.387,0.175
54,0.267,0.6,0.054,-0.387,0.167
55,0.155,0.6,-0.058,-0.387,0.158
56,0.155,0.6,-0.058,-0.387,0.167
57,0.051,1.0,-0.562,-0.387,0.176
58,0.051,1.0,-0.562,-0.387,0.262
59,0.051,1.0,-0.562,-0.387,0.349
60,0.151,1.0,-0.462,-0.387,0.435
61,0.155,1.0,-0.458,-0.387,0.506
62,0.371,1.0,-0.242,-0.387,0.576
63,0.267,1.6,-0.946,-0.387,0.613
64,0.051,1.6,-1.162,-0.387,0.758
65,0.051,1.6,-1.162,-0.387,0.936
