,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.055,0.0,0.681,-0.626,3.746
1,0.055,0.0,0.429,-0.374,3.641
2,0.055,0.0,0.429,-0.374,3.575
3,0.174,0.0,0.548,-0.374,3.51
4,0.174,0.0,0.548,-0.374,3.426
5,0.055,0.0,0.429,-0.374,3.342
6,0.055,0.0,0.429,-0.374,3.276
7,0.055,0.0,0.429,-0.374,3.21
8,0.055,0.0,0.429,-0.374,3.144
9,0.379,0.0,0.753,-0.374,3.078
10,0.379,0.0,0.753,-0.374,2.963
11,0.055,0.0,0.429,-0.374,2.847
12,0.055,0.0,0.429,-0.374,2.782
13,0.055,0.0,0.429,-0.374,2.716
14,0.055,0.0,0.429,-0.374,2.65
15,0.055,0.0,0.429,-0.374,2.584
16,0.174,0.0,0.548,-0.374,2.518
17,0.174,0.0,0.548,-0.374,2.434
18,0.055,0.0,0.429,-0.374,2.35
19,0.055,0.0,0.429,-0.374,2.285
20,0.055,0.0,0.429,-0.374,2.219
21,0.055,0.0,0.429,-0.374,2.153
22,0.055,0.0,0.429,-0.374,2.087
23,0.055,0.0,0.429,-0.374,2.021
24,0.055,0.0,0.429,-0.374,1.956
25,0.26,0.0,0.634,-0.374,1.89
26,0.26,0.0,0.634,-0.374,1.793
27,0.055,0.0,0.429,-0.374,1.695
28,0.055,0.0,0.429,-0.374,1.63
29,0.055,0.0,0.429,-0.374,1.564
30,0.055,0.0,0.429,-0.374,1.498
31,0.055,0.0,0.429,-0.374,1.432
32,0.055,0.0,0.429,-0.374,1.366
33,0.26,0.0,0.634,-0.374,1.301
34,0.26,0.0,0.634,-0.374,1.203
35,0.174,0.0,0.548,-0.374,1.106
36,0.055,0.0,0.429,-0.374,1.022
37,0.055,0.0,0.429,-0.374,0.956
38,0.055,0.0,0.429,-0.374,0.89
39,0.055,0.1,0.329,-0.374,0.825
40,0.379,0.1,0.653,-0.374,0.774
41,0.379,0.1,0.653,-0.374,0.674
42,0.26,0.1,0.534,-0.374,0.574
43,0.055,0.1,0.329,-0.374,0.492
44,0.055,0.1,0.329,-0.374,0.442
45,0.055,0.3,0.129,-0.374,0.391
46,0.055,0.3,0.129,-0.374,0.371
47,0.174,0.3,0.248,-0.374,0.352
48,0.174,0.3,0.248,-0.374,0.313
49,0.26,0.3,0.334,-0.374,0.275
50,0.26,0.3,0.334,-0.374,0.224
51,0.055,0.6,-0.171,-0.374,0.173
52,0.055,0.6,-0.171,-0.374,0.199
53,0.055,0.6,-0.171,-0.374,0.225
54,0.174,0.6,-0.052,-0.374,0.252
55,0.174,0.6,-0.052,-0.374,0.26
56,0.055,0.6,-0.171,-0.374,0.267
57,0.055,1.0,-0.571,-0.374,0.294
58,0.26,1.0,-0.366,-0.374,0.381
59,0.26,1.0,-0.366,-0.374,0.437
60,0.379,1.0,-0.247,-0.374,0.493
61,0.174,1.0,-0.452,-0.374,0.531
62,0.055,1.0,-0.571,-0.374,0.601
63,0.055,1.6,-1.171,-0.374,0.688
64,0.055,1.6,-1.171,-0.374,0.868
65,0.055,1.6,-1.171,-0.374,1.047
66,0.26,1.6,-0.966,-0.374,1.227
67,0.26,1.6,-0.966,-0.374,1.375
68,0.055,1.6,-1.171,-0.374,1.523
69,0.055,2.0,-1.571,-0.374,1.702
70,0.174,2.0,-1.452,-0.374,1.943
71,0.174,2.0,-1.452,-0.374,2.166
72,0.055,2.0,-1.571,-0.374,2.389
73,0.055,2.0,-1.571,-0.374,2.629
74,0.055,2.0,-1.571,-0.374,2.87
75,0.26,2.2,-1.566,-0.374,3.111
76,0.379,2.2,-1.447,-0.374,3.351
77,0.174,2.2,-1.652,-0.374,3.573
78,0.055,2.2,-1.771,-0.374,3.826
79,0.055,2.2,-1.771,-0.374,4.098
80,0.055,2.2,-1.771,-0.374,4.37
81,0.161,2.0,-1.465,-0.374,4.641
82,0.28,2.0,-1.346,-0.374,4.866
83,0.32299999999999995,2.0,-1.303,-0.374,5.072
84,0.055,2.0,-1.571,-0.374,5.272
85,0.055,2.0,-1.571,-0.374,5.513
86,0.055,2.0,-1.571,-0.374,5.754
87,0.26,1.8,-1.166,-0.374,5.994
88,0.379,1.8,-1.047,-0.374,6.173
89,0.174,1.8,-1.252,-0.374,6.334
90,0.055,1.8,-1.371,-0.374,6.526
91,0.055,1.8,-1.371,-0.374,6.736
92,0.055,1.8,-1.371,-0.374,6.946
93,0.204,1.4,-0.822,-0.374,7.156
94,0.304,1.4,-0.722,-0.374,7.282
95,0.379,1.4,-0.647,-0.374,7.393
96,0.299,1.4,-0.727,-0.374,7.492
97,0.39799999999999996,1.4,-0.628,-0.374,7.604
98,2.758,1.4,1.52,-0.162,7.7
99,0.541,1.0,-0.297,-0.162,7.467
100,0.601,1.0,-0.237,-0.162,7.512
101,0.341,1.0,-0.497,-0.162,7.549
102,0.348,1.0,-0.49,-0.162,7.625
103,2.647,1.0,1.769,-0.122,7.7
104,2.707,1.0,1.829,-0.122,7.429
105,0.3,0.4,0.022,-0.122,7.148
106,0.445,0.4,0.167,-0.122,7.145
107,0.513,0.4,0.235,-0.122,7.119
108,2.476,0.4,2.198,-0.122,7.083
109,2.678,0.4,2.4,-0.122,6.746
110,0.486,0.4,0.208,-0.122,6.378
111,0.36700000000000005,0.1,0.389,-0.122,6.346
112,0.447,0.1,0.469,-0.122,6.286
113,0.377,0.1,0.399,-0.122,6.214
114,0.429,0.1,0.451,-0.122,6.153
115,0.586,0.1,0.608,-0.122,6.084
116,0.664,0.1,0.686,-0.122,5.991
117,0.8370000000000001,0.0,0.959,-0.122,5.885
118,0.5760000000000001,0.0,0.698,-0.122,5.738
119,0.457,0.0,0.579,-0.122,5.631
120,0.242,0.0,0.364,-0.122,5.542
121,0.285,0.0,0.407,-0.122,5.487
122,0.223,0.0,0.345,-0.122,5.424
123,0.285,0.0,0.407,-0.122,5.371
124,0.342,0.0,0.464,-0.122,5.309
125,0.546,0.0,0.668,-0.122,5.237
126,0.474,0.0,0.596,-0.122,5.135
127,0.45399999999999996,0.0,0.576,-0.122,5.044
128,0.281,0.0,0.403,-0.122,4.955
129,0.369,0.0,0.491,-0.122,4.893
130,0.5529999999999999,0.0,0.675,-0.122,4.818
131,0.258,0.0,0.38,-0.122,4.714
132,0.258,0.0,0.38,-0.122,4.656
133,2.546,0.0,2.668,-0.122,4.598
134,0.377,0.0,0.499,-0.122,4.189
135,0.174,0.0,0.296,-0.122,4.112
136,0.055,0.0,0.177,-0.122,4.067
137,0.055,0.0,0.177,-0.122,4.04
138,0.26,0.0,0.382,-0.122,4.012
139,0.26,0.0,0.382,-0.122,3.954
140,0.26,0.0,0.382,-0.122,3.895
141,0.174,0.0,0.296,-0.122,3.836
142,0.174,0.0,0.296,-0.122,3.791
143,0.055,0.0,0.681,-0.626,3.746
