,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.045,0.0,0.682,-0.637,3.745
1,0.045,0.0,0.472,-0.427,3.641
2,0.045,0.0,0.472,-0.427,3.568
3,0.045,0.0,0.472,-0.427,3.496
4,0.045,0.0,0.472,-0.427,3.424
5,0.045,0.0,0.472,-0.427,3.351
6,0.045,0.0,0.472,-0.427,3.279
7,0.045,0.0,0.472,-0.427,3.206
8,0.045,0.0,0.472,-0.427,3.134
9,0.045,0.0,0.472,-0.427,3.062
10,0.24,0.0,0.667,-0.427,2.989
11,0.24,0.0,0.667,-0.427,2.887
12,0.045,0.0,0.472,-0.427,2.785
13,0.045,0.0,0.472,-0.427,2.712
14,0.045,0.0,0.472,-0.427,2.64
15,0.045,0.0,0.472,-0.427,2.567
16,0.045,0.0,0.472,-0.427,2.495
17,0.24,0.0,0.667,-0.427,2.423
18,0.24,0.0,0.667,-0.427,2.32
19,0.045,0.0,0.472,-0.427,2.218
20,0.045,0.0,0.472,-0.427,2.146
21,0.045,0.0,0.472,-0.427,2.073
22,0.045,0.0,0.472,-0.427,2.001
23,0.045,0.0,0.472,-0.427,1.928
24,0.24,0.0,0.667,-0.427,1.856
25,0.24,0.0,0.667,-0.427,1.754
26,0.045,0.0,0.472,-0.427,1.651
27,0.045,0.0,0.472,-0.427,1.579
28,0.045,0.0,0.472,-0.427,1.507
29,0.045,0.0,0.472,-0.427,1.434
30,0.045,0.0,0.472,-0.427,1.362
31,0.24,0.0,0.667,-0.427,1.289
32,0.24,0.0,0.667,-0.427,1.187
33,0.24,0.0,0.667,-0.427,1.085
34,0.045,0.0,0.472,-0.427,0.982
35,0.045,0.0,0.472,-0.427,0.91
36,0.045,0.0,0.472,-0.427,0.838
37,0.045,0.0,0.472,-0.427,0.765
38,0.045,0.0,0.472,-0.427,0.693
39,0.045,0.1,0.372,-0.427,0.62
40,0.24,0.1,0.567,-0.427,0.563
41,0.24,0.1,0.567,-0.427,0.476
42,0.045,0.1,0.372,-0.427,0.389
43,0.045,0.1,0.372,-0.427,0.332
44,0.045,0.1,0.372,-0.427,0.275
45,0.045,0.3,0.172,-0.427,0.218
46,0.045,0.3,0.172,-0.427,0.192
47,0.24,0.3,0.367,-0.427,0.165
48,0.24,0.3,0.367,-0.427,0.109
49,0.045,0.3,0.172,-0.427,0.053
50,0.045,0.3,0.172,-0.427,0.026
51,0.045,0.6,-0.114,-0.441,0.0
52,0.045,0.6,-0.114,-0.441,0.017
53,0.045,0.6,-0.114,-0.441,0.035
54,0.045,0.6,-0.114,-0.441,0.052
