,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.057,0.0,0.573,-0.516,3.762
1,0.057,0.0,0.223,-0.166,3.674
2,0.057,0.0,0.223,-0.166,3.64
3,0.25,0.0,0.416,-0.166,3.606
4,0.16699999999999998,0.0,0.333,-0.166,3.542
5,0.16699999999999998,0.0,0.333,-0.166,3.491
6,0.057,0.0,0.223,-0.166,3.44
7,0.057,0.0,0.223,-0.166,3.405
8,0.057,0.0,0.223,-0.166,3.371
9,0.057,0.0,0.223,-0.166,3.337
10,0.25,0.0,0.416,-0.166,3.303
11,0.057,0.0,0.223,-0.166,3.239
12,0.16699999999999998,0.0,0.333,-0.166,3.205
13,0.16699999999999998,0.0,0.333,-0.166,3.154
14,0.057,0.0,0.223,-0.166,3.102
15,0.057,0.0,0.223,-0.166,3.068
16,0.057,0.0,0.223,-0.166,3.034
17,0.057,0.0,0.223,-0.166,3.0
18,0.25,0.0,0.416,-0.166,2.966
19,0.25,0.0,0.416,-0.166,2.902
20,0.057,0.0,0.223,-0.166,2.838
21,0.16699999999999998,0.0,0.333,-0.166,2.804
22,0.16699999999999998,0.0,0.333,-0.166,2.753
23,0.057,0.0,0.223,-0.166,2.701
24,0.057,0.0,0.223,-0.166,2.667
25,0.057,0.0,0.223,-0.166,2.633
26,0.25,0.0,0.416,-0.166,2.599
27,0.16699999999999998,0.0,0.333,-0.166,2.535
28,0.16699999999999998,0.0,0.333,-0.166,2.484
29,0.057,0.0,0.223,-0.166,2.433
30,0.057,0.0,0.223,-0.166,2.398
31,0.057,0.0,0.223,-0.166,2.364
32,0.057,0.0,0.223,-0.166,2.33
33,0.16699999999999998,0.0,0.333,-0.166,2.296
34,0.16699999999999998,0.0,0.333,-0.166,2.245
35,0.25,0.0,0.416,-0.166,2.193
36,0.057,0.0,0.223,-0.166,2.13
37,0.057,0.0,0.223,-0.166,2.095
38,0.057,0.0,0.223,-0.166,2.061
39,0.057,0.1,0.123,-0.166,2.027
40,0.057,0.1,0.123,-0.166,2.008
41,0.057,0.1,0.123,-0.166,1.989
42,0.057,0.1,0.123,-0.166,1.97
43,0.16699999999999998,0.1,0.233,-0.166,1.951
44,0.36,0.1,0.426,-0.166,1.916
45,0.25,0.3,0.116,-0.166,1.85
46,0.057,0.3,-0.077,-0.166,1.832
47,0.057,0.3,-0.077,-0.166,1.844
48,0.057,0.3,-0.077,-0.166,1.856
49,0.16699999999999998,0.3,0.033,-0.166,1.868
50,0.16699999999999998,0.3,0.033,-0.166,1.863
