,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.05,0.0,0.478,-0.428,3.777
1,0.05,0.0,0.478,-0.428,3.703
2,0.05,0.0,0.478,-0.428,3.63
3,0.05,0.0,0.478,-0.428,3.557
4,0.05,0.0,0.478,-0.428,3.484
5,0.05,0.0,0.478,-0.428,3.41
6,0.05,0.0,0.478,-0.428,3.337
7,0.05,0.0,0.478,-0.428,3.264
8,0.24,0.0,0.668,-0.428,3.191
9,0.24,0.0,0.668,-0.428,3.088
10,0.05,0.0,0.478,-0.428,2.986
11,0.05,0.0,0.478,-0.428,2.913
12,0.05,0.0,0.478,-0.428,2.839
13,0.05,0.0,0.478,-0.428,2.766
14,0.05,0.0,0.478,-0.428,2.693
15,0.05,0.0,0.478,-0.428,2.62
16,0.05,0.0,0.478,-0.428,2.546
17,0.05,0.0,0.478,-0.428,2.473
18,0.05,0.0,0.478,-0.428,2.4
19,0.05,0.0,0.478,-0.428,2.327
20,0.05,0.0,0.478,-0.428,2.253
21,0.24,0.0,0.668,-0.428,2.18
22,0.24,0.0,0.668,-0.428,2.078
23,0.05,0.0,0.478,-0.428,1.975
24,0.05,0.0,0.478,-0.428,1.902
25,0.05,0.0,0.478,-0.428,1.829
26,0.05,0.0,0.478,-0.428,1.756
27,0.24,0.0,0.668,-0.428,1.682
28,0.24,0.0,0.668,-0.428,1.58
29,0.24,0.0,0.668,-0.428,1.478
30,0.05,0.0,0.478,-0.428,1.375
31,0.05,0.0,0.478,-0.428,1.302
32,0.05,0.0,0.478,-0.428,1.229
33,0.05,0.0,0.478,-0.428,1.156
34,0.05,0.0,0.478,-0.428,1.082
35,0.05,0.0,0.478,-0.428,1.009
36,0.05,0.0,0.478,-0.428,0.936
37,0.05,0.0,0.478,-0.428,0.863
38,0.05,0.0,0.478,-0.428,0.789
39,0.05,0.1,0.378,-0.428,0.716
40,0.05,0.1,0.378,-0.428,0.658
41,0.05,0.1,0.378,-0.428,0.6
42,0.05,0.1,0.378,-0.428,0.542
43,0.24,0.1,0.568,-0.428,0.484
44,0.24,0.1,0.568,-0.428,0.397
45,0.24,0.3,0.368,-0.428,0.31
46,0.05,0.3,0.178,-0.428,0.254
47,0.05,0.3,0.178,-0.428,0.227
48,0.05,0.3,0.178,-0.428,0.199
49,0.05,0.3,0.178,-0.428,0.172
50,0.05,0.3,0.178,-0.428,0.145
51,0.05,0.6,-0.122,-0.428,0.118
52,0.24,0.6,0.068,-0.428,0.136
53,0.24,0.6,0.068,-0.428,0.126
54,0.05,0.6,-0.122,-0.428,0.116
55,0.05,0.6,-0.122,-0.428,0.134
56,0.05,0.6,-0.122,-0.428,0.153
57,0.05,1.0,-0.522,-0.428,0.172
58,0.05,1.0,-0.522,-0.428,0.252
59,0.05,1.0,-0.522,-0.428,0.332
60,0.24,1.0,-0.332,-0.428,0.412
61,0.24,1.0,-0.332,-0.428,0.463
62,0.05,1.0,-0.522,-0.428,0.514
63,0.05,1.6,-1.122,-0.428,0.594
64,0.05,1.6,-1.122,-0.428,0.766
65,0.05,1.6,-1.122,-0.428,0.938
66,0.24,1.6,-0.932,-0.428,1.11
67,0.588,1.6,-0.584,-0.428,1.253
68,0.05,1.6,-1.122,-0.428,1.343
69,0.05,2.0,-1.522,-0.428,1.515
70,0.084,2.0,-1.488,-0.428,1.748
71,0.084,2.0,-1.488,-0.428,1.977
72,0.14400000000000002,2.0,-1.428,-0.428,2.205
73,0.33399999999999996,2.0,-1.238,-0.428,2.424
74,0.33399999999999996,2.0,-1.238,-0.428,2.614
75,0.14400000000000002,2.2,-1.628,-0.428,2.803
76,0.084,2.2,-1.688,-0.428,3.053
77,0.09,2.2,-1.682,-0.428,3.312
78,0.084,2.2,-1.688,-0.428,3.57
79,1.815,2.2,0.043,-0.428,3.829
80,1.815,2.2,0.043,-0.428,3.822
81,0.09699999999999999,2.0,-1.475,-0.428,3.816
82,0.09699999999999999,2.0,-1.475,-0.428,4.042
83,0.09699999999999999,2.0,-1.475,-0.428,4.268
84,0.287,2.0,-1.285,-0.428,4.494
85,0.24,2.0,-1.332,-0.428,4.691
86,2.235,2.0,0.663,-0.428,4.896
87,0.17800000000000002,1.8,-1.194,-0.428,4.794
88,0.17800000000000002,1.8,-1.194,-0.428,4.977
89,0.278,1.8,-1.094,-0.428,5.16
90,0.15,1.8,-1.222,-0.428,5.328
91,0.084,1.8,-1.288,-0.428,5.516
92,0.28300000000000003,1.8,-1.089,-0.428,5.713
93,0.24,1.4,-0.732,-0.428,5.88
94,0.05,1.4,-0.922,-0.428,5.992
95,0.05,1.4,-0.922,-0.428,6.134
96,0.05,1.4,-0.922,-0.428,6.275
97,0.05,1.4,-0.922,-0.428,6.417
98,0.05,1.4,-0.922,-0.428,6.558
99,0.05,1.0,-0.522,-0.428,6.699
100,0.24,1.0,-0.332,-0.428,6.78
101,0.24,1.0,-0.332,-0.428,6.83
102,0.05,1.0,-0.522,-0.428,6.881
103,0.05,1.0,-0.522,-0.428,6.961
104,0.05,1.0,-0.522,-0.428,7.042
105,0.05,0.4,0.078,-0.428,7.122
106,0.05,0.4,0.078,-0.428,7.11
107,0.05,0.4,0.078,-0.428,7.098
108,0.24,0.4,0.268,-0.428,7.086
109,0.24,0.4,0.268,-0.428,7.045
110,0.05,0.4,0.078,-0.428,7.004
111,0.05,0.1,0.378,-0.428,6.992
112,0.05,0.1,0.378,-0.428,6.934
113,0.05,0.1,0.378,-0.428,6.876
114,0.05,0.1,0.378,-0.428,6.818
