,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.0,0.442,-0.393,3.782
1,0.049,0.0,0.442,-0.393,3.714
2,0.049,0.0,0.442,-0.393,3.647
3,0.049,0.0,0.442,-0.393,3.579
4,0.049,0.0,0.442,-0.393,3.511
5,0.049,0.0,0.442,-0.393,3.443
6,0.049,0.0,0.442,-0.393,3.376
7,0.049,0.0,0.442,-0.393,3.308
8,0.171,0.0,0.564,-0.393,3.24
9,0.171,0.0,0.564,-0.393,3.153
10,0.049,0.0,0.442,-0.393,3.067
11,0.21,0.0,0.603,-0.393,2.999
12,0.21,0.0,0.603,-0.393,2.907
13,0.049,0.0,0.442,-0.393,2.814
14,0.049,0.0,0.442,-0.393,2.747
15,0.171,0.0,0.564,-0.393,2.679
16,0.171,0.0,0.564,-0.393,2.592
17,0.049,0.0,0.442,-0.393,2.506
18,0.21,0.0,0.603,-0.393,2.438
19,0.21,0.0,0.603,-0.393,2.346
20,0.049,0.0,0.442,-0.393,2.253
21,0.049,0.0,0.442,-0.393,2.185
22,0.049,0.0,0.442,-0.393,2.117
23,0.049,0.0,0.442,-0.393,2.05
24,0.049,0.0,0.442,-0.393,1.982
25,0.049,0.0,0.442,-0.393,1.914
26,0.049,0.0,0.442,-0.393,1.846
27,0.171,0.0,0.564,-0.393,1.779
28,0.332,0.0,0.725,-0.393,1.692
29,0.21,0.0,0.603,-0.393,1.581
30,0.049,0.0,0.442,-0.393,1.488
31,0.049,0.0,0.442,-0.393,1.421
32,0.049,0.0,0.442,-0.393,1.353
33,0.171,0.0,0.564,-0.393,1.285
34,0.171,0.0,0.564,-0.393,1.199
35,0.21,0.0,0.603,-0.393,1.112
36,0.21,0.0,0.603,-0.393,1.02
37,0.049,0.0,0.442,-0.393,0.927
38,0.049,0.0,0.442,-0.393,0.859
39,0.049,0.1,0.342,-0.393,0.792
40,0.049,0.1,0.342,-0.393,0.739
41,0.049,0.1,0.342,-0.393,0.687
42,0.049,0.1,0.342,-0.393,0.634
43,0.332,0.1,0.625,-0.393,0.582
44,0.332,0.1,0.625,-0.393,0.486
45,0.049,0.3,0.142,-0.393,0.39
46,0.049,0.3,0.142,-0.393,0.368
47,0.049,0.3,0.142,-0.393,0.347
48,0.049,0.3,0.142,-0.393,0.325
49,0.049,0.3,0.142,-0.393,0.303
50,0.049,0.3,0.142,-0.393,0.281
51,0.049,0.6,-0.158,-0.393,0.26
52,0.171,0.6,-0.036,-0.393,0.284
53,0.171,0.6,-0.036,-0.393,0.289
54,0.049,0.6,-0.158,-0.393,0.295
55,0.049,0.6,-0.158,-0.393,0.319
56,0.21,0.6,0.003,-0.393,0.343
57,0.21,1.0,-0.397,-0.393,0.343
58,0.049,1.0,-0.558,-0.393,0.404
59,0.049,1.0,-0.558,-0.393,0.489
60,0.049,1.0,-0.558,-0.393,0.575
61,0.171,1.0,-0.436,-0.393,0.66
62,0.171,1.0,-0.436,-0.393,0.727
63,0.049,1.6,-1.158,-0.393,0.794
64,0.21,1.6,-0.997,-0.393,0.972
65,0.21,1.6,-0.997,-0.393,1.124
66,0.049,1.6,-1.158,-0.393,1.277
67,0.049,1.6,-1.158,-0.393,1.455
68,0.171,1.6,-1.036,-0.393,1.632
69,0.282,2.0,-1.325,-0.393,1.791
70,0.049,2.0,-1.558,-0.393,1.994
71,0.21,2.0,-1.397,-0.393,2.233
72,0.39,2.0,-1.217,-0.393,2.447
73,0.257,2.0,-1.35,-0.393,2.634
74,0.257,2.0,-1.35,-0.393,2.841
75,0.257,2.2,-1.55,-0.393,3.048
