,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.0,0.036,0.013,3.844
1,0.049,0.0,0.207,-0.158,3.839
2,0.049,0.0,0.207,-0.158,3.807
3,0.049,0.0,0.207,-0.158,3.775
4,0.049,0.0,0.207,-0.158,3.744
5,0.049,0.0,0.207,-0.158,3.712
6,0.049,0.0,0.207,-0.158,3.68
7,0.049,0.0,0.207,-0.158,3.649
8,0.27,0.0,0.428,-0.158,3.617
9,0.27,0.0,0.428,-0.158,3.551
10,0.049,0.0,0.207,-0.158,3.486
11,0.049,0.0,0.207,-0.158,3.454
12,0.049,0.0,0.207,-0.158,3.422
13,0.049,0.0,0.207,-0.158,3.391
14,0.049,0.0,0.207,-0.158,3.359
15,0.21,0.0,0.368,-0.158,3.327
16,0.431,0.0,0.589,-0.158,3.271
17,0.27,0.0,0.428,-0.158,3.181
18,0.27,0.0,0.428,-0.158,3.115
19,0.049,0.0,0.207,-0.158,3.05
20,0.049,0.0,0.207,-0.158,3.018
21,0.049,0.0,0.207,-0.158,2.986
22,0.21,0.0,0.368,-0.158,2.954
23,0.21,0.0,0.368,-0.158,2.898
24,0.049,0.0,0.207,-0.158,2.842
25,0.27,0.0,0.428,-0.158,2.81
26,0.27,0.0,0.428,-0.158,2.744
27,0.049,0.0,0.207,-0.158,2.679
28,0.049,0.0,0.207,-0.158,2.647
29,0.21,0.0,0.368,-0.158,2.615
30,0.21,0.0,0.368,-0.158,2.559
31,0.049,0.0,0.207,-0.158,2.503
32,0.049,0.0,0.207,-0.158,2.471
33,0.049,0.0,0.207,-0.158,2.439
34,0.27,0.0,0.428,-0.158,2.408
35,0.531,0.0,0.689,-0.158,2.342
36,0.578,0.0,0.736,-0.158,2.236
37,0.049,0.0,0.207,-0.158,2.124
38,0.049,0.0,0.207,-0.158,2.092
39,0.049,0.1,0.107,-0.158,2.06
40,0.049,0.1,0.107,-0.158,2.044
41,0.212,0.1,0.27,-0.158,2.028
42,0.557,0.1,0.615,-0.158,1.986
43,0.557,0.1,0.615,-0.158,1.892
44,0.7879999999999999,0.1,0.846,-0.158,1.798
45,0.893,0.3,0.751,-0.158,1.668
46,0.672,0.3,0.53,-0.158,1.553
47,0.787,0.3,0.645,-0.158,1.472
48,0.6559999999999999,0.3,0.514,-0.158,1.373
49,2.639,0.3,2.497,-0.158,1.294
50,2.786,0.3,2.644,-0.158,0.911
51,1.023,0.6,0.581,-0.158,0.506
52,0.902,0.6,0.46,-0.158,0.417
53,2.2159999999999997,0.6,1.774,-0.158,0.346
54,0.6779999999999999,0.6,0.236,-0.158,0.074
55,0.6920000000000001,0.6,0.25,-0.158,0.038
56,0.41100000000000003,0.6,0.0,-0.189,0.0
57,0.588,1.0,-0.077,-0.335,-0.0
58,0.41100000000000003,1.0,-0.254,-0.335,0.012
59,0.47100000000000003,1.0,-0.194,-0.335,0.051
60,0.5720000000000001,1.0,-0.093,-0.335,0.08
61,0.981,1.0,0.316,-0.335,0.095
62,0.474,1.0,-0.191,-0.335,0.046
63,0.508,1.6,-0.757,-0.335,0.076
64,0.287,1.6,-0.978,-0.335,0.192
65,0.287,1.6,-0.978,-0.335,0.342
66,0.551,1.6,-0.714,-0.335,0.491
67,0.551,1.6,-0.714,-0.335,0.601
68,0.33,1.6,-0.935,-0.335,0.71
69,0.33,2.0,-1.335,-0.335,0.854
70,0.193,2.0,-1.472,-0.335,1.058
71,0.27,2.0,-1.395,-0.335,1.284
72,0.27,2.0,-1.395,-0.335,1.498
73,0.21,2.0,-1.455,-0.335,1.712
74,0.21,2.0,-1.455,-0.335,1.935
75,0.049,2.2,-1.816,-0.335,2.158
76,0.049,2.2,-1.816,-0.335,2.436
77,0.049,2.2,-1.816,-0.335,2.715
