,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.055,0.0,0.759,-0.704,3.734
1,0.055,0.0,0.474,-0.419,3.617
2,0.055,0.0,0.474,-0.419,3.545
3,0.055,0.0,0.474,-0.419,3.472
4,0.055,0.0,0.474,-0.419,3.399
5,0.14400000000000002,0.0,0.563,-0.419,3.327
6,0.14400000000000002,0.0,0.563,-0.419,3.24
7,0.055,0.0,0.474,-0.419,3.154
8,0.055,0.0,0.474,-0.419,3.081
9,0.055,0.0,0.474,-0.419,3.009
10,0.196,0.0,0.615,-0.419,2.936
11,0.196,0.0,0.615,-0.419,2.842
12,0.055,0.0,0.474,-0.419,2.747
13,0.055,0.0,0.474,-0.419,2.675
14,0.055,0.0,0.474,-0.419,2.602
15,0.055,0.0,0.474,-0.419,2.53
16,0.055,0.0,0.474,-0.419,2.457
17,0.055,0.0,0.474,-0.419,2.384
18,0.055,0.0,0.474,-0.419,2.312
19,0.14400000000000002,0.0,0.563,-0.419,2.239
20,0.055,0.0,0.474,-0.419,2.153
21,0.196,0.0,0.615,-0.419,2.08
22,0.196,0.0,0.615,-0.419,1.986
23,0.055,0.0,0.474,-0.419,1.891
24,0.055,0.0,0.474,-0.419,1.819
25,0.14400000000000002,0.0,0.563,-0.419,1.746
26,0.14400000000000002,0.0,0.563,-0.419,1.66
27,0.055,0.0,0.474,-0.419,1.574
28,0.196,0.0,0.615,-0.419,1.501
29,0.196,0.0,0.615,-0.419,1.407
30,0.055,0.0,0.474,-0.419,1.312
31,0.055,0.0,0.474,-0.419,1.24
32,0.055,0.0,0.474,-0.419,1.167
33,0.055,0.0,0.474,-0.419,1.094
34,0.055,0.0,0.474,-0.419,1.022
35,0.055,0.0,0.474,-0.419,0.949
36,0.285,0.0,0.704,-0.419,0.876
37,0.285,0.0,0.704,-0.419,0.769
38,0.055,0.0,0.474,-0.419,0.661
39,0.055,0.1,0.374,-0.419,0.588
40,0.055,0.1,0.374,-0.419,0.531
41,0.055,0.1,0.374,-0.419,0.473
42,0.055,0.1,0.374,-0.419,0.416
43,0.14400000000000002,0.1,0.463,-0.419,0.359
44,0.14400000000000002,0.1,0.463,-0.419,0.288
45,0.196,0.3,0.315,-0.419,0.217
46,0.196,0.3,0.315,-0.419,0.169
47,0.055,0.3,0.174,-0.419,0.12
48,0.055,0.3,0.174,-0.419,0.094
49,0.14400000000000002,0.3,0.263,-0.419,0.067
50,0.055,0.3,0.174,-0.419,0.027
51,0.055,0.6,-0.112,-0.433,0.0
52,0.067,0.6,-0.1,-0.433,0.017
53,0.067,0.6,-0.1,-0.433,0.033
54,0.067,0.6,-0.1,-0.433,0.048
55,0.20800000000000002,0.6,0.041,-0.433,0.063
56,0.20800000000000002,0.6,0.041,-0.433,0.057
57,0.156,1.0,-0.411,-0.433,0.051
58,0.055,1.0,-0.512,-0.433,0.114
59,0.055,1.0,-0.512,-0.433,0.192
60,0.355,1.0,-0.212,-0.433,0.271
61,0.067,1.0,-0.5,-0.433,0.303
62,0.067,1.0,-0.5,-0.433,0.38
63,0.268,1.6,-0.899,-0.433,0.457
64,0.35700000000000004,1.6,-0.81,-0.433,0.595
65,0.21600000000000003,1.6,-0.951,-0.433,0.719
66,0.055,1.6,-1.112,-0.433,0.865
67,0.055,1.6,-1.112,-0.433,1.035
68,0.067,1.6,-1.1,-0.433,1.206
69,0.196,2.0,-1.371,-0.433,1.374
70,0.196,2.0,-1.371,-0.433,1.585
71,0.055,2.0,-1.512,-0.433,1.795
72,0.055,2.0,-1.512,-0.433,2.027
73,0.055,2.0,-1.512,-0.433,2.258
74,0.055,2.0,-1.512,-0.433,2.49
75,0.055,2.2,-1.712,-0.433,2.722
76,0.196,2.2,-1.571,-0.433,2.985
77,0.196,2.2,-1.571,-0.433,3.226
78,0.055,2.2,-1.712,-0.433,3.467
79,0.14400000000000002,2.2,-1.623,-0.433,3.729
80,0.14400000000000002,2.2,-1.623,-0.433,3.978
81,0.055,2.0,-1.512,-0.433,4.227
82,0.055,2.0,-1.512,-0.433,4.459
83,0.055,2.0,-1.512,-0.433,4.69
84,0.196,2.0,-1.371,-0.433,4.922
85,0.285,2.0,-1.282,-0.433,5.133
86,0.14400000000000002,2.0,-1.423,-0.433,5.329
87,0.055,1.8,-1.312,-0.433,5.547
88,0.055,1.8,-1.312,-0.433,5.749
89,0.055,1.8,-1.312,-0.433,5.95
90,0.055,1.8,-1.312,-0.433,6.151
91,0.196,1.8,-1.171,-0.433,6.352
92,0.196,1.8,-1.171,-0.433,6.532
93,0.14400000000000002,1.4,-0.823,-0.433,6.711
94,0.14400000000000002,1.4,-0.823,-0.433,6.837
95,0.055,1.4,-0.912,-0.433,6.964
96,0.055,1.4,-0.912,-0.433,7.104
97,0.055,1.4,-0.912,-0.433,7.243
98,0.055,1.4,-0.912,-0.433,7.383
99,0.107,1.0,-0.46,-0.433,7.523
100,0.401,1.0,-0.166,-0.433,7.594
101,0.465,1.0,-0.102,-0.433,7.619
102,0.436,1.0,-0.131,-0.433,7.635
103,0.426,1.0,-0.141,-0.433,7.655
104,0.414,1.0,-0.153,-0.433,7.677
105,0.595,0.4,0.328,-0.133,7.7
106,0.685,0.4,0.418,-0.133,7.65
107,0.7390000000000001,0.4,0.472,-0.133,7.586
108,0.768,0.4,0.501,-0.133,7.513
109,0.868,0.4,0.601,-0.133,7.436
110,0.757,0.4,0.49,-0.133,7.344
111,0.742,0.1,0.775,-0.133,7.269
112,0.735,0.1,0.768,-0.133,7.15
113,0.7559999999999999,0.1,0.789,-0.133,7.032
114,0.655,0.1,0.688,-0.133,6.911
115,0.484,0.1,0.517,-0.133,6.806
116,0.284,0.1,0.317,-0.133,6.726
117,0.45399999999999996,0.0,0.587,-0.133,6.678
118,0.713,0.0,0.846,-0.133,6.588
119,0.513,0.0,0.646,-0.133,6.458
120,0.415,0.0,0.548,-0.133,6.359
121,0.633,0.0,0.766,-0.133,6.275
122,0.884,0.0,1.017,-0.133,6.157
123,0.6659999999999999,0.0,0.799,-0.133,6.001
124,0.626,0.0,0.759,-0.133,5.879
125,2.53,0.0,2.663,-0.133,5.762
126,0.613,0.0,0.746,-0.133,5.354
127,0.653,0.0,0.786,-0.133,5.239
128,0.772,0.0,0.905,-0.133,5.119
129,0.7979999999999999,0.0,0.931,-0.133,4.98
130,0.757,0.0,0.89,-0.133,4.837
131,0.055,0.0,0.188,-0.133,4.701
132,0.055,0.0,0.188,-0.133,4.672
133,0.226,0.0,0.359,-0.133,4.643
134,0.266,0.0,0.399,-0.133,4.588
135,0.7170000000000001,0.0,0.85,-0.133,4.527
136,0.727,0.0,0.86,-0.133,4.396
137,0.847,0.0,0.98,-0.133,4.264
138,0.785,0.0,0.918,-0.133,4.114
139,0.8640000000000001,0.0,0.997,-0.133,3.973
140,0.055,0.0,0.188,-0.133,3.82
141,0.055,0.0,0.188,-0.133,3.791
142,0.055,0.0,0.188,-0.133,3.762
143,0.055,0.0,0.759,-0.704,3.734
