,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.043,0.0,0.226,-0.183,3.815
1,0.043,0.0,0.397,-0.354,3.781
2,0.043,0.0,0.397,-0.354,3.72
3,0.043,0.0,0.397,-0.354,3.659
4,0.043,0.0,0.397,-0.354,3.598
5,0.043,0.0,0.397,-0.354,3.537
6,0.389,0.0,0.743,-0.354,3.476
7,0.257,0.0,0.611,-0.354,3.362
8,0.043,0.0,0.397,-0.354,3.268
9,0.043,0.0,0.397,-0.354,3.207
10,0.043,0.0,0.397,-0.354,3.146
11,0.043,0.0,0.397,-0.354,3.085
12,0.175,0.0,0.529,-0.354,3.024
13,0.175,0.0,0.529,-0.354,2.943
14,0.043,0.0,0.397,-0.354,2.862
15,0.043,0.0,0.397,-0.354,2.801
16,0.043,0.0,0.397,-0.354,2.74
17,0.257,0.0,0.611,-0.354,2.679
18,0.257,0.0,0.611,-0.354,2.585
19,0.043,0.0,0.397,-0.354,2.492
20,0.043,0.0,0.397,-0.354,2.431
21,0.043,0.0,0.397,-0.354,2.37
22,0.175,0.0,0.529,-0.354,2.309
23,0.175,0.0,0.529,-0.354,2.228
24,0.043,0.0,0.397,-0.354,2.147
25,0.257,0.0,0.611,-0.354,2.086
26,0.257,0.0,0.611,-0.354,1.992
27,0.043,0.0,0.397,-0.354,1.898
28,0.175,0.0,0.529,-0.354,1.837
29,0.245,0.0,0.599,-0.354,1.756
30,0.239,0.0,0.593,-0.354,1.664
31,0.22899999999999998,0.0,0.583,-0.354,1.573
32,0.16899999999999998,0.0,0.523,-0.354,1.484
33,0.16899999999999998,0.0,0.523,-0.354,1.403
34,0.057,0.0,0.411,-0.354,1.323
35,0.057,0.0,0.411,-0.354,1.26
36,0.11699999999999999,0.0,0.471,-0.354,1.197
37,0.248,0.0,0.602,-0.354,1.125
38,0.308,0.0,0.662,-0.354,1.032
39,0.363,0.1,0.617,-0.354,0.931
40,0.375,0.1,0.629,-0.354,0.836
41,0.19,0.1,0.444,-0.354,0.74
42,0.40399999999999997,0.1,0.658,-0.354,0.671
43,0.414,0.1,0.668,-0.354,0.57
44,0.24,0.1,0.494,-0.354,0.468
45,0.225,0.3,0.279,-0.354,0.392
46,0.285,0.3,0.339,-0.354,0.349
47,0.285,0.3,0.339,-0.354,0.297
48,0.225,0.3,0.279,-0.354,0.245
49,0.225,0.3,0.279,-0.354,0.202
50,0.442,0.3,0.496,-0.354,0.159
51,0.502,0.6,0.256,-0.354,0.083
52,0.358,0.6,0.112,-0.354,0.044
53,0.33299999999999996,0.6,0.087,-0.354,0.027
54,0.33299999999999996,0.6,0.087,-0.354,0.013
55,0.213,0.6,0.0,-0.387,0.0
56,0.213,0.6,0.0,-0.387,0.0
57,0.42700000000000005,1.0,-0.048,-0.525,-0.0
58,0.42700000000000005,1.0,-0.048,-0.525,0.007
59,0.33,1.0,-0.145,-0.525,0.015
60,0.175,1.0,-0.3,-0.525,0.037
61,0.043,1.0,-0.432,-0.525,0.083
62,0.043,1.0,-0.432,-0.525,0.149
63,0.257,1.6,-0.818,-0.525,0.215
64,0.257,1.6,-0.818,-0.525,0.34
65,0.257,1.6,-0.818,-0.525,0.466
66,0.043,1.6,-1.032,-0.525,0.591
67,0.043,1.6,-1.032,-0.525,0.749
68,0.043,1.6,-1.032,-0.525,0.907
69,0.043,2.0,-1.432,-0.525,1.066
70,0.043,2.0,-1.432,-0.525,1.285
71,0.389,2.0,-1.086,-0.525,1.505
72,0.389,2.0,-1.086,-0.525,1.671
73,0.043,2.0,-1.432,-0.525,1.838
74,0.043,2.0,-1.432,-0.525,2.057
75,0.043,2.2,-1.632,-0.525,2.277
76,0.043,2.2,-1.632,-0.525,2.527
77,0.043,2.2,-1.632,-0.525,2.777
78,0.175,2.2,-1.5,-0.525,3.027
79,0.175,2.2,-1.5,-0.525,3.257
80,0.043,2.2,-1.632,-0.525,3.487
81,0.043,2.0,-1.432,-0.525,3.737
82,0.043,2.0,-1.432,-0.525,3.957
83,0.043,2.0,-1.432,-0.525,4.176
84,0.043,2.0,-1.432,-0.525,4.396
85,0.043,2.0,-1.432,-0.525,4.615
86,0.043,2.0,-1.432,-0.525,4.835
87,0.043,1.8,-1.232,-0.525,5.054
88,0.043,1.8,-1.232,-0.525,5.243
89,0.043,1.8,-1.232,-0.525,5.432
90,0.257,1.8,-1.018,-0.525,5.621
91,0.257,1.8,-1.018,-0.525,5.777
92,0.043,1.8,-1.232,-0.525,5.933
93,0.043,1.4,-0.832,-0.525,6.122
94,0.175,1.4,-0.7,-0.525,6.249
95,0.043,1.4,-0.832,-0.525,6.356
96,0.043,1.4,-0.832,-0.525,6.484
97,0.043,1.4,-0.832,-0.525,6.611
98,0.043,1.4,-0.832,-0.525,6.739
99,0.043,1.0,-0.432,-0.525,6.866
100,0.043,1.0,-0.432,-0.525,6.933
101,0.257,1.0,-0.218,-0.525,6.999
102,0.257,1.0,-0.218,-0.525,7.032
103,0.257,1.0,-0.218,-0.525,7.066
104,0.175,1.0,-0.3,-0.525,7.099
105,0.175,0.4,0.3,-0.525,7.145
106,0.043,0.4,0.168,-0.525,7.099
107,0.043,0.4,0.168,-0.525,7.073
108,0.043,0.4,0.168,-0.525,7.047
109,0.043,0.4,0.168,-0.525,7.021
110,0.257,0.4,0.382,-0.525,6.995
111,0.389,0.1,0.814,-0.525,6.937
112,0.175,0.1,0.6,-0.525,6.812
113,0.043,0.1,0.468,-0.525,6.72
114,0.043,0.1,0.468,-0.525,6.648
115,0.043,0.1,0.468,-0.525,6.576
116,0.043,0.1,0.468,-0.525,6.504
117,0.043,0.0,0.568,-0.525,6.433
118,0.043,0.0,0.568,-0.525,6.345
119,0.257,0.0,0.782,-0.525,6.258
120,0.389,0.0,0.914,-0.525,6.138
121,0.389,0.0,0.914,-0.525,5.998
122,0.043,0.0,0.568,-0.525,5.858
123,0.043,0.0,0.568,-0.525,5.771
124,0.043,0.0,0.568,-0.525,5.684
125,0.043,0.0,0.568,-0.525,5.596
126,0.043,0.0,0.568,-0.525,5.509
127,0.257,0.0,0.782,-0.525,5.422
128,0.257,0.0,0.782,-0.525,5.302
129,0.043,0.0,0.568,-0.525,5.182
130,0.043,0.0,0.568,-0.525,5.095
131,0.043,0.0,0.568,-0.525,5.008
132,0.043,0.0,0.568,-0.525,4.921
133,0.043,0.0,0.568,-0.525,4.833
134,0.043,0.0,0.568,-0.525,4.746
135,0.175,0.0,0.7,-0.525,4.659
136,0.389,0.0,0.914,-0.525,4.552
137,0.257,0.0,0.782,-0.525,4.412
138,0.043,0.0,0.568,-0.525,4.292
139,0.043,0.0,0.568,-0.525,4.204
140,0.043,0.0,0.568,-0.525,4.117
141,0.175,0.0,0.7,-0.525,4.03
142,0.175,0.0,0.7,-0.525,3.923
143,0.043,0.0,0.226,-0.183,3.815
