,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.092,0.0,0.358,-0.266,3.795
1,0.092,0.0,0.43,-0.338,3.74
2,0.174,0.0,0.512,-0.338,3.674
3,0.555,0.0,0.893,-0.338,3.596
4,0.57,0.0,0.908,-0.338,3.459
5,0.659,0.0,0.997,-0.338,3.32
6,0.381,0.0,0.719,-0.338,3.167
7,0.052000000000000005,0.0,0.39,-0.338,3.057
8,0.142,0.0,0.48,-0.338,2.997
9,0.142,0.0,0.48,-0.338,2.923
10,0.052000000000000005,0.0,0.39,-0.338,2.85
11,0.196,0.0,0.534,-0.338,2.79
12,0.36200000000000004,0.0,0.7,-0.338,2.708
13,0.218,0.0,0.556,-0.338,2.601
14,0.305,0.0,0.643,-0.338,2.515
15,0.052000000000000005,0.0,0.39,-0.338,2.417
16,0.052000000000000005,0.0,0.39,-0.338,2.357
17,0.196,0.0,0.534,-0.338,2.297
18,0.196,0.0,0.534,-0.338,2.215
19,0.052000000000000005,0.0,0.39,-0.338,2.133
20,0.052000000000000005,0.0,0.39,-0.338,2.074
21,0.308,0.0,0.646,-0.338,2.014
22,0.47100000000000003,0.0,0.809,-0.338,1.915
23,0.052000000000000005,0.0,0.39,-0.338,1.791
24,0.052000000000000005,0.0,0.39,-0.338,1.731
25,0.052000000000000005,0.0,0.39,-0.338,1.671
26,0.052000000000000005,0.0,0.39,-0.338,1.611
27,0.196,0.0,0.534,-0.338,1.552
28,0.196,0.0,0.534,-0.338,1.47
29,0.215,0.0,0.553,-0.338,1.388
30,0.218,0.0,0.556,-0.338,1.303
31,0.308,0.0,0.646,-0.338,1.218
32,0.142,0.0,0.48,-0.338,1.119
33,0.052000000000000005,0.0,0.39,-0.338,1.045
34,0.196,0.0,0.534,-0.338,0.985
35,0.196,0.0,0.534,-0.338,0.903
36,0.052000000000000005,0.0,0.39,-0.338,0.822
37,0.47100000000000003,0.0,0.809,-0.338,0.762
38,0.308,0.0,0.646,-0.338,0.638
39,0.052000000000000005,0.1,0.29,-0.338,0.539
40,0.196,0.1,0.434,-0.338,0.494
41,0.196,0.1,0.434,-0.338,0.428
42,0.052000000000000005,0.1,0.29,-0.338,0.361
43,0.052000000000000005,0.1,0.29,-0.338,0.317
44,0.218,0.1,0.456,-0.338,0.272
45,0.381,0.3,0.419,-0.338,0.202
46,0.215,0.3,0.253,-0.338,0.138
47,0.196,0.3,0.234,-0.338,0.099
48,0.196,0.3,0.234,-0.338,0.063
49,0.052000000000000005,0.3,0.09,-0.338,0.028
50,0.052000000000000005,0.3,0.09,-0.338,0.014
51,0.218,0.6,-0.0,-0.382,0.0
52,0.218,0.6,0.0,-0.382,0.0
53,0.052000000000000005,0.6,-0.14,-0.408,0.0
54,0.215,0.6,0.023,-0.408,0.021
55,0.215,0.6,0.023,-0.408,0.018
56,0.28600000000000003,0.6,0.094,-0.408,0.014
57,0.28600000000000003,1.0,-0.304,-0.41,0.0
58,0.218,1.0,-0.372,-0.41,0.047
59,0.218,1.0,-0.372,-0.41,0.104
60,0.052000000000000005,1.0,-0.538,-0.41,0.161
61,0.052000000000000005,1.0,-0.538,-0.41,0.243
62,0.052000000000000005,1.0,-0.538,-0.41,0.326
63,0.052000000000000005,1.6,-1.138,-0.41,0.408
64,0.052000000000000005,1.6,-1.138,-0.41,0.583
65,0.052000000000000005,1.6,-1.138,-0.41,0.757
66,0.069,1.6,-1.121,-0.41,0.932
67,0.23199999999999998,1.6,-0.958,-0.41,1.104
68,0.542,1.6,-0.648,-0.41,1.251
69,0.379,2.0,-1.211,-0.41,1.35
70,0.43700000000000006,2.0,-1.153,-0.41,1.536
71,0.271,2.0,-1.319,-0.41,1.713
72,0.052000000000000005,2.0,-1.538,-0.41,1.915
73,0.052000000000000005,2.0,-1.538,-0.41,2.151
74,0.052000000000000005,2.0,-1.538,-0.41,2.386
75,0.215,2.2,-1.575,-0.41,2.622
76,0.381,2.2,-1.409,-0.41,2.864
77,0.308,2.2,-1.482,-0.41,3.08
78,0.052000000000000005,2.2,-1.738,-0.41,3.307
79,0.196,2.2,-1.594,-0.41,3.574
80,0.196,2.2,-1.594,-0.41,3.818
81,0.052000000000000005,2.0,-1.538,-0.41,4.063
82,0.052000000000000005,2.0,-1.538,-0.41,4.298
83,0.215,2.0,-1.375,-0.41,4.534
84,0.215,2.0,-1.375,-0.41,4.745
85,0.28600000000000003,2.0,-1.304,-0.41,4.956
86,0.452,2.0,-1.138,-0.41,5.156
87,0.218,1.8,-1.172,-0.41,5.33
88,0.052000000000000005,1.8,-1.338,-0.41,5.51
89,0.052000000000000005,1.8,-1.338,-0.41,5.715
90,0.215,1.8,-1.175,-0.41,5.92
91,0.215,1.8,-1.175,-0.41,6.101
92,0.142,1.8,-1.248,-0.41,6.281
93,0.142,1.4,-0.848,-0.41,6.472
94,0.052000000000000005,1.4,-0.938,-0.41,6.602
95,0.052000000000000005,1.4,-0.938,-0.41,6.746
96,0.36200000000000004,1.4,-0.628,-0.41,6.89
97,0.525,1.4,-0.465,-0.41,6.986
