,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.055,0.0,0.728,-0.673,3.738
1,0.085,0.0,0.36,-0.275,3.627
2,0.125,0.0,0.4,-0.275,3.571
3,0.125,0.0,0.4,-0.275,3.51
4,0.085,0.0,0.36,-0.275,3.449
5,0.185,0.0,0.46,-0.275,3.393
6,0.155,0.0,0.43,-0.275,3.323
7,0.055,0.0,0.33,-0.275,3.257
8,0.23600000000000002,0.0,0.511,-0.275,3.206
9,0.23600000000000002,0.0,0.511,-0.275,3.128
10,0.055,0.0,0.33,-0.275,3.049
11,0.055,0.0,0.33,-0.275,2.999
12,0.055,0.0,0.33,-0.275,2.948
13,0.055,0.0,0.33,-0.275,2.897
14,0.055,0.0,0.33,-0.275,2.847
15,0.23600000000000002,0.0,0.511,-0.275,2.796
16,0.336,0.0,0.611,-0.275,2.718
17,0.055,0.0,0.33,-0.275,2.624
18,0.055,0.0,0.33,-0.275,2.573
19,0.055,0.0,0.33,-0.275,2.523
20,0.055,0.0,0.33,-0.275,2.472
21,0.23600000000000002,0.0,0.511,-0.275,2.421
22,0.23600000000000002,0.0,0.511,-0.275,2.343
23,0.336,0.0,0.611,-0.275,2.265
24,0.155,0.0,0.43,-0.275,2.171
25,0.055,0.0,0.33,-0.275,2.105
26,0.055,0.0,0.33,-0.275,2.054
27,0.055,0.0,0.33,-0.275,2.004
28,0.23600000000000002,0.0,0.511,-0.275,1.953
29,0.23600000000000002,0.0,0.511,-0.275,1.875
30,0.336,0.0,0.611,-0.275,1.796
31,0.155,0.0,0.43,-0.275,1.703
32,0.055,0.0,0.33,-0.275,1.637
33,0.055,0.0,0.33,-0.275,1.586
34,0.055,0.0,0.33,-0.275,1.535
35,0.23600000000000002,0.0,0.511,-0.275,1.485
36,0.336,0.0,0.611,-0.275,1.406
37,0.336,0.0,0.611,-0.275,1.312
38,0.055,0.0,0.33,-0.275,1.219
39,0.055,0.1,0.23,-0.275,1.168
40,0.055,0.1,0.23,-0.275,1.133
41,0.055,0.1,0.23,-0.275,1.097
42,0.23600000000000002,0.1,0.411,-0.275,1.062
43,0.23600000000000002,0.1,0.411,-0.275,0.999
44,0.155,0.1,0.33,-0.275,0.936
45,0.155,0.3,0.13,-0.275,0.885
46,0.055,0.3,0.03,-0.275,0.865
47,0.055,0.3,0.03,-0.275,0.861
48,0.055,0.3,0.03,-0.275,0.856
49,0.055,0.3,0.03,-0.275,0.851
50,0.23600000000000002,0.3,0.211,-0.275,0.847
51,0.23600000000000002,0.6,-0.089,-0.275,0.814
52,0.055,0.6,-0.27,-0.275,0.828
53,0.155,0.6,-0.17,-0.275,0.869
54,0.155,0.6,-0.17,-0.275,0.895
55,0.055,0.6,-0.27,-0.275,0.921
56,0.23600000000000002,0.6,-0.089,-0.275,0.963
57,0.23600000000000002,1.0,-0.489,-0.275,0.976
58,0.055,1.0,-0.67,-0.275,1.051
