,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.046,0.0,0.218,-0.172,3.817
1,0.046,0.0,0.218,-0.172,3.783
2,0.046,0.0,0.218,-0.172,3.75
3,0.046,0.0,0.218,-0.172,3.716
4,0.046,0.0,0.218,-0.172,3.683
5,0.046,0.0,0.218,-0.172,3.649
6,0.046,0.0,0.218,-0.172,3.616
7,0.046,0.0,0.218,-0.172,3.582
8,0.046,0.0,0.218,-0.172,3.549
9,0.154,0.0,0.326,-0.172,3.515
10,0.154,0.0,0.326,-0.172,3.465
11,0.046,0.0,0.218,-0.172,3.415
12,0.046,0.0,0.218,-0.172,3.382
13,0.046,0.0,0.218,-0.172,3.348
14,0.046,0.0,0.218,-0.172,3.315
15,0.154,0.0,0.326,-0.172,3.281
16,0.154,0.0,0.326,-0.172,3.231
17,0.046,0.0,0.218,-0.172,3.181
18,0.046,0.0,0.218,-0.172,3.148
19,0.046,0.0,0.218,-0.172,3.114
20,0.046,0.0,0.218,-0.172,3.081
21,0.046,0.0,0.218,-0.172,3.047
22,0.046,0.0,0.218,-0.172,3.014
23,0.046,0.0,0.218,-0.172,2.981
24,0.046,0.0,0.218,-0.172,2.947
25,0.046,0.0,0.218,-0.172,2.914
26,0.046,0.0,0.218,-0.172,2.88
27,0.046,0.0,0.218,-0.172,2.847
28,0.046,0.0,0.218,-0.172,2.813
29,0.154,0.0,0.326,-0.172,2.78
30,0.154,0.0,0.326,-0.172,2.73
31,0.046,0.0,0.218,-0.172,2.68
32,0.046,0.0,0.218,-0.172,2.646
33,0.046,0.0,0.218,-0.172,2.613
34,0.17800000000000002,0.0,0.35,-0.172,2.579
35,0.13,0.0,0.302,-0.172,2.526
36,2.3890000000000002,0.0,2.561,-0.172,2.479
37,0.11800000000000001,0.0,0.29,-0.172,2.087
38,0.28600000000000003,0.0,0.458,-0.172,2.042
39,0.28600000000000003,0.1,0.358,-0.172,1.972
40,0.07,0.1,0.142,-0.172,1.917
41,0.066,0.1,0.138,-0.172,1.895
42,0.126,0.1,0.198,-0.172,1.874
43,8.894,0.1,3.0,5.794,1.843
44,0.11800000000000001,0.1,0.19,-0.172,1.383
45,0.226,0.3,0.098,-0.172,1.354
46,0.214,0.3,0.086,-0.172,1.339
47,0.11800000000000001,0.3,-0.01,-0.172,1.326
48,0.166,0.3,0.038,-0.172,1.327
49,0.13,0.3,0.002,-0.172,1.322
50,0.19,0.3,0.062,-0.172,1.321
51,0.266,0.6,-0.162,-0.172,1.312
52,0.20600000000000002,0.6,-0.222,-0.172,1.336
53,0.098,0.6,-0.33,-0.172,1.37
54,0.17,0.6,-0.258,-0.172,1.421
55,3.967,0.6,3.0,0.367,1.461
56,3.955,0.6,3.0,0.355,1.001
57,0.158,1.0,-0.67,-0.172,0.541
58,0.158,1.0,-0.67,-0.172,0.643
59,0.266,1.0,-0.562,-0.172,0.746
60,0.266,1.0,-0.562,-0.172,0.832
61,0.17,1.0,-0.658,-0.172,0.918
62,0.23,1.0,-0.598,-0.172,1.019
63,0.218,1.6,-1.21,-0.172,1.111
64,0.218,1.6,-1.21,-0.172,1.296
65,0.218,1.6,-1.21,-0.172,1.482
66,0.28600000000000003,1.6,-1.142,-0.172,1.667
67,0.298,1.6,-1.13,-0.172,1.842
68,4.6,1.6,3.0,0.0,2.016
69,4.6,2.0,2.772,-0.172,1.556
70,2.617,2.0,0.789,-0.172,1.13
71,2.617,2.0,0.789,-0.172,1.009
72,2.617,2.0,0.789,-0.172,0.888
73,2.617,2.0,0.789,-0.172,0.767
74,0.11800000000000001,2.0,-1.71,-0.172,0.646
75,0.226,2.2,-1.802,-0.172,0.909
76,0.40299999999999997,2.2,-1.625,-0.172,1.185
77,0.11800000000000001,2.2,-1.91,-0.172,1.434
78,0.11800000000000001,2.2,-1.91,-0.172,1.727
79,0.11800000000000001,2.2,-1.91,-0.172,2.02
80,0.613,2.2,-1.415,-0.172,2.312
81,0.046,2.0,-1.782,-0.172,2.529
82,0.046,2.0,-1.782,-0.172,2.803
83,0.046,2.0,-1.782,-0.172,3.076
84,0.046,2.0,-1.782,-0.172,3.349
85,0.046,2.0,-1.782,-0.172,3.622
86,0.046,2.0,-1.782,-0.172,3.895
87,0.046,1.8,-1.582,-0.172,4.169
88,0.046,1.8,-1.582,-0.172,4.411
89,0.154,1.8,-1.474,-0.172,4.654
90,0.154,1.8,-1.474,-0.172,4.88
91,0.046,1.8,-1.582,-0.172,5.106
92,0.046,1.8,-1.582,-0.172,5.348
93,0.046,1.4,-1.182,-0.172,5.591
