,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.062,0.0,0.35,-0.288,3.796
1,0.259,0.0,0.488,-0.229,3.743
2,0.19899999999999998,0.0,0.428,-0.229,3.668
3,0.159,0.0,0.388,-0.229,3.602
4,0.35200000000000004,0.0,0.581,-0.229,3.542
5,0.34299999999999997,0.0,0.572,-0.229,3.453
6,0.486,0.0,0.715,-0.229,3.366
7,0.342,0.0,0.571,-0.229,3.256
8,0.289,0.0,0.518,-0.229,3.168
9,0.512,0.0,0.741,-0.229,3.089
10,0.41200000000000003,0.0,0.641,-0.229,2.975
11,0.24100000000000002,0.0,0.47,-0.229,2.877
12,0.366,0.0,0.595,-0.229,2.805
13,0.17300000000000001,0.0,0.402,-0.229,2.713
14,0.049,0.0,0.278,-0.229,2.651
15,0.049,0.0,0.278,-0.229,2.609
16,0.209,0.0,0.438,-0.229,2.566
17,0.209,0.0,0.438,-0.229,2.499
18,0.049,0.0,0.278,-0.229,2.432
19,0.366,0.0,0.595,-0.229,2.389
20,0.366,0.0,0.595,-0.229,2.298
21,0.049,0.0,0.278,-0.229,2.206
22,0.049,0.0,0.278,-0.229,2.164
23,0.049,0.0,0.278,-0.229,2.121
24,0.049,0.0,0.278,-0.229,2.078
25,0.049,0.0,0.278,-0.229,2.035
26,0.209,0.0,0.438,-0.229,1.993
27,0.526,0.0,0.755,-0.229,1.926
28,0.17300000000000001,0.0,0.402,-0.229,1.81
29,0.049,0.0,0.278,-0.229,1.748
30,0.049,0.0,0.278,-0.229,1.705
31,0.049,0.0,0.278,-0.229,1.663
32,0.049,0.0,0.278,-0.229,1.62
33,0.33299999999999996,0.0,0.562,-0.229,1.577
34,0.33299999999999996,0.0,0.562,-0.229,1.491
35,0.242,0.0,0.471,-0.229,1.405
36,0.049,0.0,0.278,-0.229,1.332
37,0.157,0.0,0.386,-0.229,1.29
38,0.257,0.0,0.486,-0.229,1.23
39,0.377,0.1,0.506,-0.229,1.156
40,0.32899999999999996,0.1,0.458,-0.229,1.078
41,0.26899999999999996,0.1,0.398,-0.229,1.008
42,0.462,0.1,0.591,-0.229,0.947
43,0.586,0.1,0.715,-0.229,0.856
44,2.702,0.1,2.831,-0.229,0.746
45,0.397,0.3,0.326,-0.229,0.312
46,0.42100000000000004,0.3,0.35,-0.229,0.262
47,0.409,0.3,0.338,-0.229,0.208
48,0.301,0.3,0.23,-0.229,0.156
49,0.405,0.3,0.334,-0.229,0.121
50,0.526,0.3,0.455,-0.229,0.07
51,0.32899999999999996,0.6,-0.0,-0.271,0.0
52,0.32899999999999996,0.6,0.0,-0.271,0.0
53,0.061,0.6,-0.209,-0.33,0.0
54,0.061,0.6,-0.209,-0.33,0.032
55,0.049,0.6,-0.221,-0.33,0.064
56,0.049,0.6,-0.221,-0.33,0.098
57,0.049,1.0,-0.621,-0.33,0.132
58,0.209,1.0,-0.461,-0.33,0.227
59,0.526,1.0,-0.144,-0.33,0.298
60,0.37799999999999995,1.0,-0.292,-0.33,0.32
61,0.061,1.0,-0.609,-0.33,0.365
62,0.061,1.0,-0.609,-0.33,0.458
63,0.061,1.6,-1.209,-0.33,0.552
64,0.049,1.6,-1.221,-0.33,0.737
65,0.086,1.6,-1.184,-0.33,0.924
66,0.086,1.6,-1.184,-0.33,1.106
67,0.27899999999999997,1.6,-0.991,-0.33,1.287
68,0.24600000000000002,1.6,-1.024,-0.33,1.439
69,0.37,2.0,-1.3,-0.33,1.596
70,0.21,2.0,-1.46,-0.33,1.796
71,0.086,2.0,-1.584,-0.33,2.02
72,0.049,2.0,-1.621,-0.33,2.263
73,0.086,2.0,-1.584,-0.33,2.511
74,0.086,2.0,-1.584,-0.33,2.754
75,0.515,2.2,-1.355,-0.33,2.997
76,0.515,2.2,-1.355,-0.33,3.205
77,0.606,2.2,-1.264,-0.33,3.413
78,0.606,2.2,-1.264,-0.33,3.606
79,0.48200000000000004,2.2,-1.388,-0.33,3.8
80,0.345,2.2,-1.525,-0.33,4.013
81,0.049,2.0,-1.621,-0.33,4.247
82,0.049,2.0,-1.621,-0.33,4.495
83,0.049,2.0,-1.621,-0.33,4.744
84,0.242,2.0,-1.428,-0.33,4.993
85,0.209,2.0,-1.461,-0.33,5.212
86,0.33299999999999996,2.0,-1.337,-0.33,5.436
87,0.209,1.8,-1.261,-0.33,5.641
88,0.049,1.8,-1.421,-0.33,5.834
89,0.049,1.8,-1.421,-0.33,6.052
90,0.049,1.8,-1.421,-0.33,6.27
91,0.049,1.8,-1.421,-0.33,6.488
92,0.049,1.8,-1.421,-0.33,6.706
93,0.366,1.4,-0.704,-0.33,6.924
94,0.17300000000000001,1.4,-0.897,-0.33,7.032
95,0.285,1.4,-0.785,-0.33,7.169
96,0.445,1.4,-0.625,-0.33,7.29
97,0.445,1.4,-0.625,-0.33,7.385
98,0.385,1.4,-0.685,-0.33,7.481
99,0.465,1.0,-0.205,-0.33,7.586
100,0.465,1.0,-0.205,-0.33,7.618
101,0.5489999999999999,1.0,-0.121,-0.33,7.649
102,0.46,1.0,-0.21,-0.33,7.668
103,1.22,1.0,0.391,-0.171,7.7
104,1.22,1.0,0.391,-0.171,7.64
105,1.052,0.4,0.823,-0.171,7.58
106,1.245,0.4,1.016,-0.171,7.454
107,0.645,0.4,0.416,-0.171,7.298
108,0.529,0.4,0.3,-0.171,7.234
109,0.7040000000000001,0.4,0.475,-0.171,7.188
110,0.64,0.4,0.411,-0.171,7.116
111,0.642,0.1,0.713,-0.171,7.052
112,0.442,0.1,0.513,-0.171,6.943
113,0.34299999999999997,0.1,0.414,-0.171,6.864
114,0.536,0.1,0.607,-0.171,6.801
115,0.5539999999999999,0.1,0.625,-0.171,6.708
116,0.509,0.1,0.58,-0.171,6.612
117,0.618,0.0,0.789,-0.171,6.523
118,0.6809999999999999,0.0,0.852,-0.171,6.402
119,0.452,0.0,0.623,-0.171,6.272
120,0.452,0.0,0.623,-0.171,6.176
121,1.0270000000000001,0.0,1.198,-0.171,6.081
122,1.015,0.0,1.186,-0.171,5.897
123,0.222,0.0,0.393,-0.171,5.715
124,0.382,0.0,0.553,-0.171,5.655
125,0.39399999999999996,0.0,0.565,-0.171,5.57
126,0.174,0.0,0.345,-0.171,5.483
127,0.317,0.0,0.488,-0.171,5.43
128,0.297,0.0,0.468,-0.171,5.356
129,0.517,0.0,0.688,-0.171,5.284
130,1.181,0.0,1.352,-0.171,5.178
131,0.929,0.0,1.1,-0.171,4.971
132,1.025,0.0,1.196,-0.171,4.802
133,1.014,0.0,1.185,-0.171,4.619
134,0.431,0.0,0.602,-0.171,4.437
135,0.44299999999999995,0.0,0.614,-0.171,4.345
136,0.359,0.0,0.53,-0.171,4.251
137,0.242,0.0,0.413,-0.171,4.17
138,0.402,0.0,0.573,-0.171,4.106
139,0.33299999999999996,0.0,0.504,-0.171,4.018
140,0.33299999999999996,0.0,0.504,-0.171,3.941
