,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.043,0.0,-0.678,0.721,3.954
1,0.161,0.0,-0.125,0.286,4.058
2,0.161,0.0,-0.125,0.286,4.077
3,0.043,0.0,-0.243,0.286,4.096
4,0.043,0.0,-0.243,0.286,4.134
5,0.043,0.0,-0.243,0.286,4.171
6,0.043,0.0,-0.243,0.286,4.208
7,0.161,0.0,-0.125,0.286,4.246
8,0.161,0.0,-0.125,0.286,4.265
9,0.043,0.0,-0.243,0.286,4.284
10,0.043,0.0,-0.243,0.286,4.321
11,0.043,0.0,-0.243,0.286,4.359
12,0.043,0.0,-0.243,0.286,4.396
13,0.21600000000000003,0.0,-0.07,0.286,4.433
14,0.21600000000000003,0.0,-0.07,0.286,4.444
15,0.21600000000000003,0.0,-0.07,0.286,4.455
16,0.161,0.0,-0.125,0.286,4.466
17,0.161,0.0,-0.125,0.286,4.485
18,0.043,0.0,-0.243,0.286,4.504
19,0.043,0.0,-0.243,0.286,4.542
20,0.043,0.0,-0.243,0.286,4.579
21,0.043,0.0,-0.243,0.286,4.616
22,0.043,0.0,-0.243,0.286,4.654
23,0.33399999999999996,0.0,0.048,0.286,4.691
24,0.33399999999999996,0.0,0.048,0.286,4.684
25,0.043,0.0,-0.243,0.286,4.676
26,0.043,0.0,-0.243,0.286,4.714
27,0.043,0.0,-0.243,0.286,4.751
28,0.043,0.0,-0.243,0.286,4.788
29,0.21600000000000003,0.0,-0.07,0.286,4.826
30,0.33399999999999996,0.0,0.048,0.286,4.836
31,0.33399999999999996,0.0,0.048,0.286,4.829
32,0.043,0.0,-0.243,0.286,4.822
33,0.043,0.0,-0.243,0.286,4.859
34,0.043,0.0,-0.243,0.286,4.896
35,0.043,0.0,-0.243,0.286,4.934
36,0.14300000000000002,0.0,-0.143,0.286,4.971
37,0.35100000000000003,0.0,0.065,0.286,4.993
38,0.35100000000000003,0.0,0.065,0.286,4.983
39,0.19699999999999998,0.1,-0.189,0.286,4.973
40,0.23199999999999998,0.1,-0.154,0.286,5.002
41,0.272,0.1,-0.114,0.286,5.026
42,3.49,0.1,3.0,0.39,5.043
43,3.47,0.1,3.0,0.37,4.583
44,0.486,0.1,0.1,0.286,4.123
45,0.527,0.3,-0.059,0.286,4.108
46,2.846,0.3,2.26,0.286,4.117
47,0.49700000000000005,0.3,-0.089,0.286,3.771
48,0.512,0.3,-0.074,0.286,3.784
49,3.92,0.3,3.0,0.62,3.796
50,3.813,0.3,3.0,0.513,3.336
51,10.37,0.6,3.0,6.77,2.876
52,3.4219999999999997,0.6,2.536,0.286,2.416
53,3.3739999999999997,0.6,2.488,0.286,2.027
54,0.23399999999999999,0.6,-0.652,0.286,1.646
55,3.123,0.6,2.237,0.286,1.746
56,3.2960000000000003,0.6,2.41,0.286,1.403
57,2.525,1.0,1.239,0.286,1.033
58,2.47,1.0,1.184,0.286,0.843
59,2.461,1.0,1.175,0.286,0.662
60,2.343,1.0,1.057,0.286,0.482
61,2.329,1.0,1.043,0.286,0.32
62,2.329,1.0,1.043,0.286,0.16
63,0.055,1.6,-1.236,-0.309,-0.0
64,0.33399999999999996,1.6,-0.957,-0.309,0.19
65,0.33399999999999996,1.6,-0.957,-0.309,0.336
66,0.043,1.6,-1.248,-0.309,0.483
67,0.043,1.6,-1.248,-0.309,0.674
68,0.043,1.6,-1.248,-0.309,0.866
69,0.043,2.0,-1.648,-0.309,1.057
70,0.161,2.0,-1.53,-0.309,1.31
71,0.33399999999999996,2.0,-1.357,-0.309,1.545
72,0.21600000000000003,2.0,-1.475,-0.309,1.753
73,0.043,2.0,-1.648,-0.309,1.979
74,0.043,2.0,-1.648,-0.309,2.232
75,0.043,2.2,-1.848,-0.309,2.484
76,0.161,2.2,-1.73,-0.309,2.768
77,0.161,2.2,-1.73,-0.309,3.033
78,0.21600000000000003,2.2,-1.675,-0.309,3.298
79,0.21600000000000003,2.2,-1.675,-0.309,3.555
80,0.21600000000000003,2.2,-1.675,-0.309,3.812
81,0.043,2.0,-1.648,-0.309,4.069
82,0.17300000000000001,2.0,-1.518,-0.309,4.322
83,0.233,2.0,-1.458,-0.309,4.555
84,0.055,2.0,-1.636,-0.309,4.778
85,0.043,2.0,-1.648,-0.309,5.029
86,0.276,2.0,-1.415,-0.309,5.282
87,3.2510000000000003,1.8,1.76,-0.309,5.499
88,0.161,1.8,-1.33,-0.309,5.229
89,0.161,1.8,-1.33,-0.309,5.433
90,0.043,1.8,-1.448,-0.309,5.637
91,0.043,1.8,-1.448,-0.309,5.859
92,0.21600000000000003,1.8,-1.275,-0.309,6.081
93,0.21600000000000003,1.4,-0.875,-0.309,6.276
94,0.043,1.4,-1.048,-0.309,6.411
95,0.043,1.4,-1.048,-0.309,6.571
96,0.043,1.4,-1.048,-0.309,6.732
97,0.161,1.4,-0.93,-0.309,6.893
98,0.161,1.4,-0.93,-0.309,7.035
99,0.043,1.0,-0.648,-0.309,7.178
100,0.21600000000000003,1.0,-0.475,-0.309,7.277
101,0.21600000000000003,1.0,-0.475,-0.309,7.35
102,0.043,1.0,-0.648,-0.309,7.423
103,0.161,1.0,-0.53,-0.309,7.523
104,0.161,1.0,-0.53,-0.309,7.604
105,0.043,0.4,-0.048,-0.309,7.685
106,0.043,0.4,-0.048,-0.309,7.693
