,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.054000000000000006,0.0,0.868,-0.814,3.717
1,0.054000000000000006,0.0,0.458,-0.404,3.584
2,0.054000000000000006,0.0,0.458,-0.404,3.514
3,0.054000000000000006,0.0,0.458,-0.404,3.443
4,0.054000000000000006,0.0,0.458,-0.404,3.373
5,0.054000000000000006,0.0,0.458,-0.404,3.303
6,0.054000000000000006,0.0,0.458,-0.404,3.233
7,0.054000000000000006,0.0,0.458,-0.404,3.162
8,0.054000000000000006,0.0,0.458,-0.404,3.092
9,0.054000000000000006,0.0,0.458,-0.404,3.022
10,0.054000000000000006,0.0,0.458,-0.404,2.952
11,0.054000000000000006,0.0,0.458,-0.404,2.882
12,0.054000000000000006,0.0,0.458,-0.404,2.811
13,0.054000000000000006,0.0,0.458,-0.404,2.741
14,0.054000000000000006,0.0,0.458,-0.404,2.671
15,0.054000000000000006,0.0,0.458,-0.404,2.601
16,0.054000000000000006,0.0,0.458,-0.404,2.53
17,0.054000000000000006,0.0,0.458,-0.404,2.46
18,0.054000000000000006,0.0,0.458,-0.404,2.39
19,0.054000000000000006,0.0,0.458,-0.404,2.32
20,0.054000000000000006,0.0,0.458,-0.404,2.249
21,0.054000000000000006,0.0,0.458,-0.404,2.179
22,0.054000000000000006,0.0,0.458,-0.404,2.109
23,0.054000000000000006,0.0,0.458,-0.404,2.039
24,0.054000000000000006,0.0,0.458,-0.404,1.969
25,0.054000000000000006,0.0,0.458,-0.404,1.898
26,0.054000000000000006,0.0,0.458,-0.404,1.828
27,0.054000000000000006,0.0,0.458,-0.404,1.758
28,0.054000000000000006,0.0,0.458,-0.404,1.688
29,0.054000000000000006,0.0,0.458,-0.404,1.617
30,0.054000000000000006,0.0,0.458,-0.404,1.547
31,0.054000000000000006,0.0,0.458,-0.404,1.477
32,0.054000000000000006,0.0,0.458,-0.404,1.407
33,0.054000000000000006,0.0,0.458,-0.404,1.336
34,0.054000000000000006,0.0,0.458,-0.404,1.266
35,0.054000000000000006,0.0,0.458,-0.404,1.196
36,0.054000000000000006,0.0,0.458,-0.404,1.126
37,0.054000000000000006,0.0,0.458,-0.404,1.056
38,0.054000000000000006,0.0,0.458,-0.404,0.985
39,0.054000000000000006,0.1,0.358,-0.404,0.915
40,0.054000000000000006,0.1,0.358,-0.404,0.86
41,0.054000000000000006,0.1,0.358,-0.404,0.805
42,0.054000000000000006,0.1,0.358,-0.404,0.75
43,0.054000000000000006,0.1,0.358,-0.404,0.696
44,2.526,0.1,2.83,-0.404,0.641
45,0.154,0.3,0.258,-0.404,0.207
46,0.114,0.3,0.218,-0.404,0.167
47,0.114,0.3,0.218,-0.404,0.134
48,0.114,0.3,0.218,-0.404,0.1
49,0.114,0.3,0.218,-0.404,0.067
50,0.114,0.3,0.218,-0.404,0.033
51,0.114,0.6,-0.0,-0.486,-0.0
52,0.114,0.6,-0.0,-0.486,0.0
53,0.114,0.6,-0.0,-0.486,0.0
54,0.114,0.6,0.0,-0.486,0.0
55,0.114,0.6,0.0,-0.486,0.0
56,0.114,0.6,0.0,-0.486,0.0
57,0.114,1.0,-0.367,-0.519,0.0
58,0.154,1.0,-0.327,-0.519,0.056
59,0.19399999999999998,1.0,-0.287,-0.519,0.107
60,0.054000000000000006,1.0,-0.427,-0.519,0.151
61,0.054000000000000006,1.0,-0.427,-0.519,0.216
62,0.054000000000000006,1.0,-0.427,-0.519,0.282
63,0.054000000000000006,1.6,-1.027,-0.519,0.347
64,0.054000000000000006,1.6,-1.027,-0.519,0.505
65,0.054000000000000006,1.6,-1.027,-0.519,0.662
66,0.054000000000000006,1.6,-1.027,-0.519,0.82
67,0.054000000000000006,1.6,-1.027,-0.519,0.977
68,0.054000000000000006,1.6,-1.027,-0.519,1.135
69,0.054000000000000006,2.0,-1.427,-0.519,1.293
70,0.054000000000000006,2.0,-1.427,-0.519,1.511
71,0.054000000000000006,2.0,-1.427,-0.519,1.73
72,0.054000000000000006,2.0,-1.427,-0.519,1.949
73,0.054000000000000006,2.0,-1.427,-0.519,2.168
74,0.054000000000000006,2.0,-1.427,-0.519,2.387
75,0.054000000000000006,2.2,-1.627,-0.519,2.606
76,0.054000000000000006,2.2,-1.627,-0.519,2.855
77,0.054000000000000006,2.2,-1.627,-0.519,3.105
78,0.054000000000000006,2.2,-1.627,-0.519,3.354
79,0.054000000000000006,2.2,-1.627,-0.519,3.604
80,0.054000000000000006,2.2,-1.627,-0.519,3.853
81,0.054000000000000006,2.0,-1.427,-0.519,4.103
82,0.054000000000000006,2.0,-1.427,-0.519,4.322
83,0.054000000000000006,2.0,-1.427,-0.519,4.541
84,0.054000000000000006,2.0,-1.427,-0.519,4.76
85,0.054000000000000006,2.0,-1.427,-0.519,4.979
86,0.054000000000000006,2.0,-1.427,-0.519,5.197
87,0.054000000000000006,1.8,-1.227,-0.519,5.416
88,0.054000000000000006,1.8,-1.227,-0.519,5.604
89,0.054000000000000006,1.8,-1.227,-0.519,5.793
90,0.054000000000000006,1.8,-1.227,-0.519,5.981
91,0.054000000000000006,1.8,-1.227,-0.519,6.169
92,0.054000000000000006,1.8,-1.227,-0.519,6.357
93,0.054000000000000006,1.4,-0.827,-0.519,6.545
94,0.054000000000000006,1.4,-0.827,-0.519,6.672
95,0.054000000000000006,1.4,-0.827,-0.519,6.799
96,0.054000000000000006,1.4,-0.827,-0.519,6.926
97,0.054000000000000006,1.4,-0.827,-0.519,7.053
98,0.054000000000000006,1.4,-0.827,-0.519,7.18
99,0.054000000000000006,1.0,-0.427,-0.519,7.307
100,0.054000000000000006,1.0,-0.427,-0.519,7.372
101,0.054000000000000006,1.0,-0.427,-0.519,7.438
102,0.054000000000000006,1.0,-0.427,-0.519,7.503
103,0.054000000000000006,1.0,-0.427,-0.519,7.569
104,0.054000000000000006,1.0,-0.427,-0.519,7.634
105,0.054000000000000006,0.4,0.0,-0.346,7.7
106,0.054000000000000006,0.4,-0.0,-0.346,7.7
107,0.281,0.4,0.0,-0.119,7.7
108,0.406,0.4,0.0,0.006,7.7
