,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.0,0.501,-0.452,3.773
1,0.049,0.0,0.452,-0.403,3.696
2,0.049,0.0,0.452,-0.403,3.627
3,0.049,0.0,0.452,-0.403,3.558
4,0.049,0.0,0.452,-0.403,3.489
5,0.049,0.0,0.452,-0.403,3.419
6,0.049,0.0,0.452,-0.403,3.35
7,0.188,0.0,0.591,-0.403,3.281
8,0.188,0.0,0.591,-0.403,3.19
9,0.049,0.0,0.452,-0.403,3.099
10,0.049,0.0,0.452,-0.403,3.03
11,0.049,0.0,0.452,-0.403,2.961
12,0.049,0.0,0.452,-0.403,2.892
13,0.188,0.0,0.591,-0.403,2.822
14,0.188,0.0,0.591,-0.403,2.732
15,0.049,0.0,0.452,-0.403,2.641
16,0.049,0.0,0.452,-0.403,2.572
17,0.049,0.0,0.452,-0.403,2.502
18,0.049,0.0,0.452,-0.403,2.433
19,0.049,0.0,0.452,-0.403,2.364
20,0.049,0.0,0.452,-0.403,2.294
21,0.049,0.0,0.452,-0.403,2.225
22,0.049,0.0,0.452,-0.403,2.156
23,0.049,0.0,0.452,-0.403,2.087
24,0.188,0.0,0.591,-0.403,2.017
25,0.188,0.0,0.591,-0.403,1.927
26,0.049,0.0,0.452,-0.403,1.836
27,0.049,0.0,0.452,-0.403,1.767
28,0.049,0.0,0.452,-0.403,1.697
29,0.049,0.0,0.452,-0.403,1.628
30,0.049,0.0,0.452,-0.403,1.559
31,0.049,0.0,0.452,-0.403,1.489
32,0.188,0.0,0.591,-0.403,1.42
33,0.188,0.0,0.591,-0.403,1.33
34,0.049,0.0,0.452,-0.403,1.239
35,0.049,0.0,0.452,-0.403,1.17
36,0.049,0.0,0.452,-0.403,1.1
37,0.049,0.0,0.452,-0.403,1.031
38,0.049,0.0,0.452,-0.403,0.962
39,0.188,0.1,0.491,-0.403,0.892
40,0.188,0.1,0.491,-0.403,0.817
41,0.049,0.1,0.352,-0.403,0.742
42,0.049,0.1,0.352,-0.403,0.688
43,0.109,0.1,0.412,-0.403,0.634
44,0.18899999999999997,0.1,0.492,-0.403,0.571
45,0.18899999999999997,0.3,0.292,-0.403,0.495
46,0.049,0.3,0.152,-0.403,0.45
47,0.049,0.3,0.152,-0.403,0.427
48,0.049,0.3,0.152,-0.403,0.404
49,0.049,0.3,0.152,-0.403,0.381
50,0.049,0.3,0.152,-0.403,0.357
51,0.188,0.6,-0.009,-0.403,0.334
52,0.188,0.6,-0.009,-0.403,0.335
53,0.049,0.6,-0.148,-0.403,0.337
54,0.049,0.6,-0.148,-0.403,0.359
55,0.049,0.6,-0.148,-0.403,0.382
56,0.049,0.6,-0.148,-0.403,0.405
57,0.049,1.0,-0.548,-0.403,0.427
58,0.188,1.0,-0.409,-0.403,0.512
59,0.20800000000000002,1.0,-0.389,-0.403,0.574
60,0.049,1.0,-0.548,-0.403,0.634
61,0.049,1.0,-0.548,-0.403,0.718
62,0.049,1.0,-0.548,-0.403,0.802
63,0.049,1.6,-1.148,-0.403,0.886
64,0.049,1.6,-1.148,-0.403,1.062
65,0.188,1.6,-1.009,-0.403,1.238
66,0.188,1.6,-1.009,-0.403,1.393
67,0.049,1.6,-1.148,-0.403,1.547
68,0.049,1.6,-1.148,-0.403,1.723
69,0.057,2.0,-1.54,-0.403,1.9
70,0.821,2.0,-0.776,-0.403,2.136
71,0.821,2.0,-0.776,-0.403,2.255
72,0.821,2.0,-0.776,-0.403,2.374
73,0.049,2.0,-1.548,-0.403,2.493
74,0.188,2.0,-1.409,-0.403,2.73
75,0.188,2.2,-1.609,-0.403,2.946
76,0.049,2.2,-1.748,-0.403,3.193
77,0.049,2.2,-1.748,-0.403,3.461
78,0.049,2.2,-1.748,-0.403,3.729
79,0.049,2.2,-1.748,-0.403,3.997
80,0.049,2.2,-1.748,-0.403,4.265
81,0.049,2.0,-1.548,-0.403,4.533
82,0.049,2.0,-1.548,-0.403,4.77
83,0.049,2.0,-1.548,-0.403,5.008
84,0.049,2.0,-1.548,-0.403,5.245
85,0.188,2.0,-1.409,-0.403,5.482
86,0.188,2.0,-1.409,-0.403,5.698
87,0.049,1.8,-1.348,-0.403,5.914
88,0.049,1.8,-1.348,-0.403,6.121
89,0.049,1.8,-1.348,-0.403,6.328
90,0.049,1.8,-1.348,-0.403,6.535
91,0.049,1.8,-1.348,-0.403,6.741
92,0.049,1.8,-1.348,-0.403,6.948
93,0.057,1.4,-0.94,-0.403,7.155
94,0.057,1.4,-0.94,-0.403,7.299
95,0.057,1.4,-0.94,-0.403,7.443
96,0.26,1.4,-0.737,-0.403,7.587
97,2.2430000000000003,1.4,1.197,-0.354,7.7
98,2.164,1.4,1.118,-0.354,7.516
99,0.40700000000000003,1.0,-0.239,-0.354,7.345
100,0.34700000000000003,1.0,-0.299,-0.354,7.381
101,0.307,1.0,-0.339,-0.354,7.427
102,0.327,1.0,-0.319,-0.354,7.479
103,0.307,1.0,-0.339,-0.354,7.528
104,0.486,1.0,-0.16,-0.354,7.58
105,0.433,0.4,0.387,-0.354,7.604
106,0.201,0.4,0.155,-0.354,7.545
107,0.214,0.4,0.168,-0.354,7.521
108,0.27399999999999997,0.4,0.228,-0.354,7.495
109,0.391,0.4,0.345,-0.354,7.46
110,0.142,0.4,0.096,-0.354,7.407
111,0.142,0.1,0.396,-0.354,7.393
112,0.20199999999999999,0.1,0.456,-0.354,7.332
113,0.069,0.1,0.323,-0.354,7.262
114,0.077,0.1,0.331,-0.354,7.212
115,0.54,0.1,0.794,-0.354,7.161
116,0.6,0.1,0.854,-0.354,7.04
117,0.401,0.0,0.755,-0.354,6.909
118,0.434,0.0,0.788,-0.354,6.793
119,0.45399999999999996,0.0,0.808,-0.354,6.672
120,0.45399999999999996,0.0,0.808,-0.354,6.548
121,0.645,0.0,0.999,-0.354,6.424
122,0.611,0.0,0.965,-0.354,6.271
123,0.47200000000000003,0.0,0.826,-0.354,6.123
124,0.45899999999999996,0.0,0.813,-0.354,5.996
125,0.519,0.0,0.873,-0.354,5.871
126,0.619,0.0,0.973,-0.354,5.737
127,0.6859999999999999,0.0,1.04,-0.354,5.588
128,0.586,0.0,0.94,-0.354,5.429
129,0.40700000000000003,0.0,0.761,-0.354,5.284
130,0.40700000000000003,0.0,0.761,-0.354,5.168
131,0.42,0.0,0.774,-0.354,5.051
132,0.41600000000000004,0.0,0.77,-0.354,4.932
133,0.41600000000000004,0.0,0.77,-0.354,4.814
134,0.513,0.0,0.867,-0.354,4.696
135,0.507,0.0,0.861,-0.354,4.563
136,0.501,0.0,0.855,-0.354,4.431
137,0.784,0.0,1.138,-0.354,4.3
138,0.049,0.0,0.403,-0.354,4.125
139,0.049,0.0,0.403,-0.354,4.063
140,0.049,0.0,0.403,-0.354,4.001
141,0.188,0.0,0.542,-0.354,3.94
142,0.188,0.0,0.542,-0.354,3.856
143,0.049,0.0,0.501,-0.452,3.773
