,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.045,0.0,0.44,-0.395,3.783
1,0.045,0.0,0.471,-0.426,3.715
2,0.045,0.0,0.471,-0.426,3.643
3,0.045,0.0,0.471,-0.426,3.571
4,0.045,0.0,0.471,-0.426,3.498
5,0.045,0.0,0.471,-0.426,3.426
6,0.233,0.0,0.659,-0.426,3.354
7,0.233,0.0,0.659,-0.426,3.253
8,0.045,0.0,0.471,-0.426,3.151
9,0.152,0.0,0.578,-0.426,3.079
10,0.152,0.0,0.578,-0.426,2.991
11,0.045,0.0,0.471,-0.426,2.902
12,0.045,0.0,0.471,-0.426,2.83
13,0.233,0.0,0.659,-0.426,2.757
14,0.233,0.0,0.659,-0.426,2.656
15,0.045,0.0,0.471,-0.426,2.555
16,0.045,0.0,0.471,-0.426,2.483
17,0.152,0.0,0.578,-0.426,2.41
18,0.045,0.0,0.471,-0.426,2.322
19,0.045,0.0,0.471,-0.426,2.25
20,0.233,0.0,0.659,-0.426,2.177
21,0.233,0.0,0.659,-0.426,2.076
22,0.233,0.0,0.659,-0.426,1.975
23,0.152,0.0,0.578,-0.426,1.874
24,0.045,0.0,0.471,-0.426,1.785
25,0.045,0.0,0.471,-0.426,1.713
26,0.045,0.0,0.471,-0.426,1.641
27,0.045,0.0,0.471,-0.426,1.568
28,0.045,0.0,0.471,-0.426,1.496
29,0.045,0.0,0.471,-0.426,1.424
30,0.045,0.0,0.471,-0.426,1.352
31,0.152,0.0,0.578,-0.426,1.279
32,0.152,0.0,0.578,-0.426,1.191
33,0.045,0.0,0.471,-0.426,1.102
34,0.045,0.0,0.471,-0.426,1.03
35,0.233,0.0,0.659,-0.426,0.957
36,0.233,0.0,0.659,-0.426,0.856
37,0.045,0.0,0.471,-0.426,0.755
38,0.152,0.0,0.578,-0.426,0.683
39,0.152,0.1,0.478,-0.426,0.594
40,0.045,0.1,0.371,-0.426,0.521
41,0.045,0.1,0.371,-0.426,0.464
42,0.045,0.1,0.371,-0.426,0.407
43,0.045,0.1,0.371,-0.426,0.35
44,0.045,0.1,0.371,-0.426,0.293
45,0.233,0.3,0.359,-0.426,0.236
46,0.233,0.3,0.359,-0.426,0.181
47,0.045,0.3,0.171,-0.426,0.126
48,0.045,0.3,0.171,-0.426,0.1
49,0.045,0.3,0.171,-0.426,0.073
50,0.045,0.3,0.171,-0.426,0.047
51,0.045,0.6,-0.129,-0.426,0.021
52,0.045,0.6,-0.129,-0.426,0.04
53,0.34,0.6,0.166,-0.426,0.06
54,0.34,0.6,0.166,-0.426,0.035
55,0.233,0.6,0.059,-0.426,0.009
56,0.045,0.6,-0.097,-0.458,0.0
57,0.045,1.0,-0.497,-0.458,0.015
58,0.045,1.0,-0.497,-0.458,0.091
59,0.057,1.0,-0.485,-0.458,0.167
60,0.045,1.0,-0.497,-0.458,0.242
61,0.152,1.0,-0.39,-0.458,0.318
62,0.152,1.0,-0.39,-0.458,0.378
63,0.233,1.6,-0.909,-0.458,0.438
64,0.233,1.6,-0.909,-0.458,0.577
65,0.045,1.6,-1.097,-0.458,0.716
66,0.045,1.6,-1.097,-0.458,0.885
67,0.057,1.6,-1.085,-0.458,1.053
68,0.057,1.6,-1.085,-0.458,1.219
69,0.057,2.0,-1.485,-0.458,1.386
70,0.245,2.0,-1.297,-0.458,1.613
71,0.245,2.0,-1.297,-0.458,1.812
72,0.152,2.0,-1.39,-0.458,2.011
73,0.045,2.0,-1.497,-0.458,2.224
74,0.045,2.0,-1.497,-0.458,2.454
75,0.045,2.2,-1.697,-0.458,2.683
76,0.215,2.2,-1.527,-0.458,2.944
77,0.336,2.2,-1.406,-0.458,3.178
78,0.524,2.2,-1.218,-0.458,3.393
79,0.524,2.2,-1.218,-0.458,3.58
80,0.336,2.2,-1.406,-0.458,3.767
81,0.336,2.0,-1.206,-0.458,3.982
82,0.348,2.0,-1.194,-0.458,4.167
83,0.348,2.0,-1.194,-0.458,4.35
84,0.426,2.0,-1.116,-0.458,4.534
85,0.152,2.0,-1.39,-0.458,4.705
86,0.045,2.0,-1.497,-0.458,4.918
87,0.045,1.8,-1.297,-0.458,5.147
88,0.233,1.8,-1.109,-0.458,5.346
89,0.233,1.8,-1.109,-0.458,5.516
90,0.152,1.8,-1.19,-0.458,5.686
91,0.152,1.8,-1.19,-0.458,5.869
92,0.045,1.8,-1.297,-0.458,6.051
93,0.045,1.4,-0.897,-0.458,6.25
94,0.045,1.4,-0.897,-0.458,6.388
95,0.045,1.4,-0.897,-0.458,6.525
96,0.152,1.4,-0.79,-0.458,6.663
97,0.34,1.4,-0.602,-0.458,6.784
98,0.233,1.4,-0.709,-0.458,6.876
99,0.045,1.0,-0.497,-0.458,6.985
100,0.045,1.0,-0.497,-0.458,7.061
101,0.045,1.0,-0.497,-0.458,7.138
102,0.045,1.0,-0.497,-0.458,7.214
103,0.152,1.0,-0.39,-0.458,7.29
104,0.152,1.0,-0.39,-0.458,7.35
105,0.233,0.4,0.291,-0.458,7.41
106,0.233,0.4,0.291,-0.458,7.365
107,0.045,0.4,0.103,-0.458,7.32
108,0.045,0.4,0.103,-0.458,7.305
109,0.152,0.4,0.21,-0.458,7.289
110,0.152,0.4,0.21,-0.458,7.257
111,0.045,0.1,0.403,-0.458,7.224
112,0.233,0.1,0.591,-0.458,7.163
113,0.233,0.1,0.591,-0.458,7.072
114,0.045,0.1,0.403,-0.458,6.981
115,0.045,0.1,0.403,-0.458,6.92
116,0.152,0.1,0.51,-0.458,6.858
117,0.152,0.0,0.61,-0.458,6.78
118,0.045,0.0,0.503,-0.458,6.686
119,0.045,0.0,0.503,-0.458,6.609
120,0.233,0.0,0.691,-0.458,6.532
121,0.233,0.0,0.691,-0.458,6.426
122,0.045,0.0,0.503,-0.458,6.32
123,0.045,0.0,0.503,-0.458,6.243
124,0.045,0.0,0.503,-0.458,6.166
125,0.045,0.0,0.503,-0.458,6.089
126,0.045,0.0,0.503,-0.458,6.012
127,0.045,0.0,0.503,-0.458,5.935
128,0.152,0.0,0.61,-0.458,5.857
129,0.152,0.0,0.61,-0.458,5.764
130,0.233,0.0,0.691,-0.458,5.67
131,0.233,0.0,0.691,-0.458,5.564
132,0.319,0.0,0.777,-0.458,5.458
133,0.519,0.0,0.977,-0.458,5.339
134,0.419,0.0,0.877,-0.458,5.19
135,0.40700000000000003,0.0,0.865,-0.458,5.055
136,0.737,0.0,1.195,-0.458,4.922
137,0.644,0.0,1.102,-0.458,4.739
138,0.8320000000000001,0.0,1.29,-0.458,4.57
139,0.665,0.0,1.123,-0.458,4.373
140,0.517,0.0,0.975,-0.458,4.2
141,0.41700000000000004,0.0,0.875,-0.458,4.051
142,0.41700000000000004,0.0,0.875,-0.458,3.917
143,0.507,0.0,0.44,0.067,3.783
