,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.048,0.0,0.6,-0.552,3.758
1,0.048,0.0,0.312,-0.264,3.666
2,0.048,0.0,0.312,-0.264,3.618
3,0.048,0.0,0.312,-0.264,3.57
4,0.21899999999999997,0.0,0.483,-0.264,3.522
5,0.21899999999999997,0.0,0.483,-0.264,3.448
6,0.21899999999999997,0.0,0.483,-0.264,3.374
7,0.048,0.0,0.312,-0.264,3.3
8,0.048,0.0,0.312,-0.264,3.252
9,0.048,0.0,0.312,-0.264,3.204
10,0.048,0.0,0.312,-0.264,3.156
11,0.048,0.0,0.312,-0.264,3.108
12,0.048,0.0,0.312,-0.264,3.061
13,0.21899999999999997,0.0,0.483,-0.264,3.013
14,0.21899999999999997,0.0,0.483,-0.264,2.939
15,0.048,0.0,0.312,-0.264,2.864
16,0.048,0.0,0.312,-0.264,2.817
17,0.048,0.0,0.312,-0.264,2.769
18,0.048,0.0,0.312,-0.264,2.721
19,0.048,0.0,0.312,-0.264,2.673
20,0.21899999999999997,0.0,0.483,-0.264,2.625
21,0.21899999999999997,0.0,0.483,-0.264,2.551
22,0.048,0.0,0.312,-0.264,2.477
23,0.048,0.0,0.312,-0.264,2.429
24,0.048,0.0,0.312,-0.264,2.381
25,0.048,0.0,0.312,-0.264,2.333
26,0.21899999999999997,0.0,0.483,-0.264,2.285
27,0.21899999999999997,0.0,0.483,-0.264,2.211
28,0.21899999999999997,0.0,0.483,-0.264,2.137
29,0.048,0.0,0.312,-0.264,2.063
30,0.048,0.0,0.312,-0.264,2.015
31,0.048,0.0,0.312,-0.264,1.967
32,0.048,0.0,0.312,-0.264,1.919
33,0.048,0.0,0.312,-0.264,1.871
34,0.048,0.0,0.312,-0.264,1.823
35,0.21899999999999997,0.0,0.483,-0.264,1.775
36,0.21899999999999997,0.0,0.483,-0.264,1.701
37,0.048,0.0,0.312,-0.264,1.627
38,0.048,0.0,0.312,-0.264,1.579
39,0.048,0.1,0.212,-0.264,1.531
40,0.048,0.1,0.212,-0.264,1.499
41,0.048,0.1,0.212,-0.264,1.466
42,0.21899999999999997,0.1,0.383,-0.264,1.434
43,0.21899999999999997,0.1,0.383,-0.264,1.375
44,0.048,0.1,0.212,-0.264,1.316
45,0.048,0.3,0.012,-0.264,1.284
46,0.048,0.3,0.012,-0.264,1.282
47,0.048,0.3,0.012,-0.264,1.28
48,2.271,0.3,2.235,-0.264,1.278
49,0.132,0.3,0.096,-0.264,0.935
50,0.22899999999999998,0.3,0.193,-0.264,0.92
51,0.508,0.6,0.172,-0.264,0.891
52,0.408,0.6,0.072,-0.264,0.864
53,0.368,0.6,0.032,-0.264,0.853
54,0.17,0.6,-0.166,-0.264,0.848
55,0.161,0.6,-0.175,-0.264,0.874
56,0.245,0.6,-0.091,-0.264,0.9
57,0.161,1.0,-0.575,-0.264,0.914
58,0.048,1.0,-0.688,-0.264,1.002
59,0.21899999999999997,1.0,-0.517,-0.264,1.108
60,0.21899999999999997,1.0,-0.517,-0.264,1.187
61,0.048,1.0,-0.688,-0.264,1.266
62,0.048,1.0,-0.688,-0.264,1.372
63,0.048,1.6,-1.288,-0.264,1.477
64,0.048,1.6,-1.288,-0.264,1.675
65,0.048,1.6,-1.288,-0.264,1.872
66,0.048,1.6,-1.288,-0.264,2.07
67,0.21899999999999997,1.6,-1.117,-0.264,2.267
68,0.21899999999999997,1.6,-1.117,-0.264,2.438
69,0.048,2.0,-1.688,-0.264,2.609
70,0.048,2.0,-1.688,-0.264,2.868
71,0.048,2.0,-1.688,-0.264,3.127
72,0.048,2.0,-1.688,-0.264,3.386
73,0.048,2.0,-1.688,-0.264,3.645
74,0.048,2.0,-1.688,-0.264,3.903
75,0.048,2.2,-1.888,-0.264,4.162
76,0.048,2.2,-1.888,-0.264,4.451
77,0.048,2.2,-1.888,-0.264,4.741
78,0.21899999999999997,2.2,-1.717,-0.264,5.03
79,0.21899999999999997,2.2,-1.717,-0.264,5.294
80,0.048,2.2,-1.888,-0.264,5.557
81,0.048,2.0,-1.688,-0.264,5.846
82,0.061,2.0,-1.675,-0.264,6.105
83,0.061,2.0,-1.675,-0.264,6.362
84,0.048,2.0,-1.688,-0.264,6.619
85,0.21899999999999997,2.0,-1.517,-0.264,6.877
86,0.27899999999999997,2.0,-1.457,-0.264,7.11
87,3.01,1.8,1.474,-0.264,7.333
88,2.839,1.8,1.303,-0.264,7.107
89,2.779,1.8,1.243,-0.264,6.907
90,2.779,1.8,1.243,-0.264,6.717
91,2.779,1.8,1.243,-0.264,6.526
92,2.95,1.8,1.414,-0.264,6.335
93,0.21899999999999997,1.4,-0.917,-0.264,6.119
94,0.048,1.4,-1.088,-0.264,6.259
95,0.048,1.4,-1.088,-0.264,6.426
96,0.048,1.4,-1.088,-0.264,6.593
97,0.048,1.4,-1.088,-0.264,6.759
98,0.048,1.4,-1.088,-0.264,6.926
99,0.21899999999999997,1.0,-0.517,-0.264,7.093
100,0.21899999999999997,1.0,-0.517,-0.264,7.172
101,0.048,1.0,-0.688,-0.264,7.251
102,0.048,1.0,-0.688,-0.264,7.357
103,0.048,1.0,-0.688,-0.264,7.462
104,0.048,1.0,-0.688,-0.264,7.568
105,0.048,0.4,-0.088,-0.264,7.673
106,0.048,0.4,-0.088,-0.264,7.687
107,0.21899999999999997,0.4,0.043,-0.224,7.7
108,0.21899999999999997,0.4,0.043,-0.224,7.693
109,0.21899999999999997,0.4,0.043,-0.224,7.687
110,0.048,0.4,-0.128,-0.224,7.68
111,0.048,0.1,0.0,-0.052,7.7
112,0.14800000000000002,0.1,0.025,0.023,7.7
113,0.24,0.1,0.117,0.023,7.696
114,0.21899999999999997,0.1,0.096,0.023,7.678
115,0.311,0.1,0.188,0.023,7.664
116,0.386,0.1,0.263,0.023,7.635
117,2.859,0.0,2.836,0.023,7.594
118,2.8989999999999996,0.0,2.876,0.023,7.159
119,3.299,0.0,3.0,0.299,6.718
120,1.1079999999999999,0.0,1.085,0.023,6.258
121,1.1079999999999999,0.0,1.085,0.023,6.092
122,1.379,0.0,1.356,0.023,5.926
123,1.012,0.0,0.989,0.023,5.718
124,0.221,0.0,0.198,0.023,5.566
125,0.221,0.0,0.198,0.023,5.536
126,0.161,0.0,0.138,0.023,5.505
127,0.253,0.0,0.23,0.023,5.484
128,0.409,0.0,0.386,0.023,5.449
129,0.376,0.0,0.353,0.023,5.39
130,0.375,0.0,0.352,0.023,5.336
131,0.435,0.0,0.412,0.023,5.282
132,0.948,0.0,0.925,0.023,5.219
133,1.148,0.0,1.125,0.023,5.077
134,1.128,0.0,1.105,0.023,4.904
135,1.08,0.0,1.057,0.023,4.735
136,1.251,0.0,1.228,0.023,4.573
137,1.072,0.0,1.049,0.023,4.384
138,0.888,0.0,0.865,0.023,4.224
139,0.731,0.0,0.708,0.023,4.091
140,0.716,0.0,0.693,0.023,3.982
141,0.768,0.0,0.745,0.023,3.876
142,0.048,0.0,0.025,0.023,3.762
143,0.048,0.0,0.6,-0.552,3.758
