,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.047,0.0,0.164,-0.117,3.825
1,0.047,0.0,0.164,-0.117,3.8
2,0.047,0.0,0.164,-0.117,3.775
3,0.047,0.0,0.164,-0.117,3.749
4,0.047,0.0,0.164,-0.117,3.724
5,0.047,0.0,0.164,-0.117,3.699
6,0.047,0.0,0.164,-0.117,3.674
7,0.047,0.0,0.164,-0.117,3.649
8,0.047,0.0,0.164,-0.117,3.624
9,0.047,0.0,0.164,-0.117,3.599
10,0.233,0.0,0.35,-0.117,3.574
11,0.233,0.0,0.35,-0.117,3.52
12,0.047,0.0,0.164,-0.117,3.466
13,0.047,0.0,0.164,-0.117,3.441
14,0.047,0.0,0.164,-0.117,3.416
15,0.047,0.0,0.164,-0.117,3.391
16,0.047,0.0,0.164,-0.117,3.366
17,0.047,0.0,0.164,-0.117,3.341
18,0.233,0.0,0.35,-0.117,3.315
19,0.233,0.0,0.35,-0.117,3.262
20,0.047,0.0,0.164,-0.117,3.208
21,0.047,0.0,0.164,-0.117,3.183
22,0.047,0.0,0.164,-0.117,3.158
23,0.047,0.0,0.164,-0.117,3.133
24,0.047,0.0,0.164,-0.117,3.108
25,0.233,0.0,0.35,-0.117,3.082
26,0.233,0.0,0.35,-0.117,3.029
27,0.047,0.0,0.164,-0.117,2.975
28,0.047,0.0,0.164,-0.117,2.95
29,0.047,0.0,0.164,-0.117,2.925
30,0.047,0.0,0.164,-0.117,2.9
31,0.047,0.0,0.164,-0.117,2.875
32,0.047,0.0,0.164,-0.117,2.85
33,0.047,0.0,0.164,-0.117,2.824
34,0.047,0.0,0.164,-0.117,2.799
35,0.047,0.0,0.164,-0.117,2.774
36,0.047,0.0,0.164,-0.117,2.749
37,0.047,0.0,0.164,-0.117,2.724
38,0.233,0.0,0.35,-0.117,2.699
39,0.233,0.1,0.25,-0.117,2.645
40,0.047,0.1,0.064,-0.117,2.607
41,0.09699999999999999,0.1,0.114,-0.117,2.597
42,0.107,0.1,0.124,-0.117,2.58
43,0.107,0.1,0.124,-0.117,2.561
44,0.222,0.1,0.239,-0.117,2.542
45,0.047,0.3,-0.136,-0.117,2.505
46,0.047,0.3,-0.136,-0.117,2.526
47,0.047,0.3,-0.136,-0.117,2.547
