,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.052000000000000005,0.0,0.351,-0.299,3.796
1,0.052000000000000005,0.0,0.406,-0.354,3.742
2,0.052000000000000005,0.0,0.406,-0.354,3.68
3,0.052000000000000005,0.0,0.406,-0.354,3.618
4,0.052000000000000005,0.0,0.406,-0.354,3.555
5,0.22899999999999998,0.0,0.583,-0.354,3.493
6,0.389,0.0,0.743,-0.354,3.404
7,0.052000000000000005,0.0,0.406,-0.354,3.29
8,0.052000000000000005,0.0,0.406,-0.354,3.228
9,0.052000000000000005,0.0,0.406,-0.354,3.165
10,0.052000000000000005,0.0,0.406,-0.354,3.103
11,0.052000000000000005,0.0,0.406,-0.354,3.041
12,0.052000000000000005,0.0,0.406,-0.354,2.978
13,0.052000000000000005,0.0,0.406,-0.354,2.916
14,0.212,0.0,0.566,-0.354,2.854
15,0.22899999999999998,0.0,0.583,-0.354,2.767
16,0.22899999999999998,0.0,0.583,-0.354,2.678
17,0.052000000000000005,0.0,0.406,-0.354,2.588
18,0.052000000000000005,0.0,0.406,-0.354,2.526
19,0.052000000000000005,0.0,0.406,-0.354,2.464
20,0.052000000000000005,0.0,0.406,-0.354,2.401
21,0.052000000000000005,0.0,0.406,-0.354,2.339
22,0.212,0.0,0.566,-0.354,2.277
23,0.052000000000000005,0.0,0.406,-0.354,2.19
24,0.052000000000000005,0.0,0.406,-0.354,2.128
25,0.052000000000000005,0.0,0.406,-0.354,2.065
26,0.052000000000000005,0.0,0.406,-0.354,2.003
27,0.22899999999999998,0.0,0.583,-0.354,1.941
28,0.22899999999999998,0.0,0.583,-0.354,1.851
29,0.212,0.0,0.566,-0.354,1.762
30,0.052000000000000005,0.0,0.406,-0.354,1.675
31,0.052000000000000005,0.0,0.406,-0.354,1.613
32,0.052000000000000005,0.0,0.406,-0.354,1.551
33,0.052000000000000005,0.0,0.406,-0.354,1.488
34,0.22899999999999998,0.0,0.583,-0.354,1.426
