,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.052000000000000005,0.0,0.155,-0.103,3.826
1,0.052000000000000005,0.0,0.338,-0.286,3.803
2,0.052000000000000005,0.0,0.338,-0.286,3.751
3,0.052000000000000005,0.0,0.338,-0.286,3.699
4,0.052000000000000005,0.0,0.338,-0.286,3.647
5,0.052000000000000005,0.0,0.338,-0.286,3.595
6,0.052000000000000005,0.0,0.338,-0.286,3.543
7,0.052000000000000005,0.0,0.338,-0.286,3.492
8,0.052000000000000005,0.0,0.338,-0.286,3.44
9,0.284,0.0,0.57,-0.286,3.388
10,0.284,0.0,0.57,-0.286,3.301
11,0.052000000000000005,0.0,0.338,-0.286,3.213
12,0.052000000000000005,0.0,0.338,-0.286,3.161
13,0.052000000000000005,0.0,0.338,-0.286,3.11
14,0.052000000000000005,0.0,0.338,-0.286,3.058
15,0.052000000000000005,0.0,0.338,-0.286,3.006
16,0.052000000000000005,0.0,0.338,-0.286,2.954
17,0.284,0.0,0.57,-0.286,2.902
18,0.284,0.0,0.57,-0.286,2.815
19,0.052000000000000005,0.0,0.338,-0.286,2.727
20,0.052000000000000005,0.0,0.338,-0.286,2.676
21,0.052000000000000005,0.0,0.338,-0.286,2.624
22,0.052000000000000005,0.0,0.338,-0.286,2.572
23,0.052000000000000005,0.0,0.338,-0.286,2.52
24,0.284,0.0,0.57,-0.286,2.468
25,0.284,0.0,0.57,-0.286,2.381
26,0.052000000000000005,0.0,0.338,-0.286,2.294
27,0.052000000000000005,0.0,0.338,-0.286,2.242
28,0.052000000000000005,0.0,0.338,-0.286,2.19
29,0.052000000000000005,0.0,0.338,-0.286,2.138
30,0.052000000000000005,0.0,0.338,-0.286,2.086
31,0.052000000000000005,0.0,0.338,-0.286,2.034
32,0.052000000000000005,0.0,0.338,-0.286,1.983
33,0.052000000000000005,0.0,0.338,-0.286,1.931
34,0.052000000000000005,0.0,0.338,-0.286,1.879
35,0.052000000000000005,0.0,0.338,-0.286,1.827
36,0.052000000000000005,0.0,0.338,-0.286,1.775
37,0.052000000000000005,0.0,0.338,-0.286,1.724
38,0.052000000000000005,0.0,0.338,-0.286,1.672
39,0.052000000000000005,0.1,0.238,-0.286,1.62
40,0.052000000000000005,0.1,0.238,-0.286,1.583
41,0.29600000000000004,0.1,0.482,-0.286,1.547
42,0.33899999999999997,0.1,0.525,-0.286,1.473
43,0.19899999999999998,0.1,0.385,-0.286,1.392
44,0.196,0.1,0.382,-0.286,1.333
45,0.27899999999999997,0.3,0.265,-0.286,1.275
46,2.0180000000000002,0.3,2.004,-0.286,1.234
47,2.0780000000000003,0.3,2.064,-0.286,0.927
48,2.31,0.3,2.296,-0.286,0.611
49,0.746,0.3,0.732,-0.286,0.258
50,0.364,0.3,0.35,-0.286,0.146
51,0.47600000000000003,0.6,0.162,-0.286,0.093
52,0.371,0.6,0.057,-0.286,0.068
53,0.386,0.6,0.072,-0.286,0.059
54,0.386,0.6,0.072,-0.286,0.048
55,0.462,0.6,0.148,-0.286,0.037
56,0.40700000000000003,0.6,0.093,-0.286,0.014
57,0.627,1.0,0.0,-0.373,0.0
58,0.527,1.0,-0.004,-0.469,-0.0
59,0.515,1.0,-0.016,-0.469,0.001
60,0.28300000000000003,1.0,-0.248,-0.469,0.003
61,0.192,1.0,-0.339,-0.469,0.041
62,0.127,1.0,-0.404,-0.469,0.093
63,0.127,1.6,-1.004,-0.469,0.155
64,0.052000000000000005,1.6,-1.079,-0.469,0.309
65,0.284,1.6,-0.847,-0.469,0.474
66,0.284,1.6,-0.847,-0.469,0.604
67,0.052000000000000005,1.6,-1.079,-0.469,0.734
68,0.052000000000000005,1.6,-1.079,-0.469,0.899
69,0.052000000000000005,2.0,-1.479,-0.469,1.065
70,0.052000000000000005,2.0,-1.479,-0.469,1.292
71,0.052000000000000005,2.0,-1.479,-0.469,1.518
72,0.052000000000000005,2.0,-1.479,-0.469,1.745
73,0.052000000000000005,2.0,-1.479,-0.469,1.972
74,0.052000000000000005,2.0,-1.479,-0.469,2.199
75,0.284,2.2,-1.447,-0.469,2.426
76,0.284,2.2,-1.447,-0.469,2.647
77,0.052000000000000005,2.2,-1.679,-0.469,2.869
78,0.052000000000000005,2.2,-1.679,-0.469,3.127
79,0.052000000000000005,2.2,-1.679,-0.469,3.384
80,0.052000000000000005,2.2,-1.679,-0.469,3.642
81,0.052000000000000005,2.0,-1.479,-0.469,3.899
82,0.052000000000000005,2.0,-1.479,-0.469,4.126
83,0.052000000000000005,2.0,-1.479,-0.469,4.353
84,0.284,2.0,-1.247,-0.469,4.579
85,0.284,2.0,-1.247,-0.469,4.771
86,0.052000000000000005,2.0,-1.479,-0.469,4.962
87,0.052000000000000005,1.8,-1.279,-0.469,5.188
88,0.052000000000000005,1.8,-1.279,-0.469,5.385
89,0.052000000000000005,1.8,-1.279,-0.469,5.581
90,0.052000000000000005,1.8,-1.279,-0.469,5.777
91,0.087,1.8,-1.244,-0.469,5.973
92,0.052000000000000005,1.8,-1.279,-0.469,6.164
93,0.081,1.4,-0.85,-0.469,6.36
