,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.052000000000000005,0.0,0.371,-0.319,3.793
1,0.052000000000000005,0.0,0.335,-0.283,3.736
2,0.052000000000000005,0.0,0.343,-0.291,3.685
3,0.052000000000000005,0.0,0.377,-0.325,3.632
4,0.052000000000000005,0.0,0.375,-0.323,3.574
5,0.052000000000000005,0.0,0.383,-0.331,3.517
6,0.052000000000000005,0.0,0.369,-0.317,3.458
7,0.052000000000000005,0.0,0.354,-0.302,3.402
8,0.052000000000000005,0.0,0.388,-0.336,3.347
9,0.284,0.0,0.38,-0.096,3.288
10,0.284,0.0,0.364,-0.08,3.23
11,0.052000000000000005,0.0,0.36,-0.308,3.174
12,0.052000000000000005,0.0,0.34,-0.288,3.119
13,0.052000000000000005,0.0,0.35,-0.298,3.066
14,0.052000000000000005,0.0,0.366,-0.314,3.013
15,0.052000000000000005,0.0,0.393,-0.341,2.957
16,0.052000000000000005,0.0,0.382,-0.33,2.896
17,0.284,0.0,0.362,-0.078,2.838
18,0.284,0.0,0.389,-0.105,2.782
19,0.052000000000000005,0.0,0.376,-0.324,2.723
20,0.052000000000000005,0.0,0.355,-0.303,2.665
21,0.052000000000000005,0.0,0.457,-0.405,2.611
22,0.052000000000000005,0.0,0.461,-0.409,2.541
23,0.052000000000000005,0.0,0.376,-0.324,2.47
24,0.284,0.0,0.401,-0.117,2.412
25,0.284,0.0,0.406,-0.122,2.351
26,0.052000000000000005,0.0,0.371,-0.319,2.289
27,0.052000000000000005,0.0,0.35,-0.298,2.232
28,0.052000000000000005,0.0,0.37,-0.318,2.178
29,0.052000000000000005,0.0,0.371,-0.319,2.121
30,0.052000000000000005,0.0,0.372,-0.32,2.064
31,0.052000000000000005,0.0,0.37,-0.318,2.007
32,0.052000000000000005,0.0,0.371,-0.319,1.951
33,0.052000000000000005,0.0,0.379,-0.327,1.894
34,0.052000000000000005,0.0,0.406,-0.354,1.836
35,0.052000000000000005,0.0,0.404,-0.352,1.773
36,0.052000000000000005,0.0,0.387,-0.335,1.711
37,0.052000000000000005,0.0,0.382,-0.33,1.652
38,0.052000000000000005,0.0,0.37,-0.318,1.593
