,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.055999999999999994,0.0,0.371,-0.315,3.793
1,0.055999999999999994,0.0,0.335,-0.279,3.736
2,0.055999999999999994,0.0,0.343,-0.287,3.685
3,0.055999999999999994,0.0,0.377,-0.321,3.632
4,0.055999999999999994,0.0,0.375,-0.319,3.574
5,0.233,0.0,0.383,-0.15,3.517
6,0.233,0.0,0.369,-0.136,3.458
7,0.23600000000000002,0.0,0.354,-0.118,3.402
8,0.23600000000000002,0.0,0.388,-0.152,3.347
9,0.055999999999999994,0.0,0.38,-0.324,3.288
10,0.055999999999999994,0.0,0.364,-0.308,3.23
11,0.055999999999999994,0.0,0.36,-0.304,3.174
12,0.177,0.0,0.34,-0.163,3.119
13,0.354,0.0,0.35,0.004,3.066
14,0.233,0.0,0.366,-0.133,3.013
15,0.413,0.0,0.393,0.02,2.957
16,0.23600000000000002,0.0,0.382,-0.146,2.896
17,0.055999999999999994,0.0,0.362,-0.306,2.838
18,0.055999999999999994,0.0,0.389,-0.333,2.782
19,0.055999999999999994,0.0,0.376,-0.32,2.723
20,0.292,0.0,0.355,-0.063,2.665
21,3.253,0.0,0.457,2.796,2.611
22,3.412,0.0,0.461,2.951,2.541
23,0.611,0.0,0.376,0.235,2.47
24,0.233,0.0,0.401,-0.168,2.412
25,0.055999999999999994,0.0,0.406,-0.35,2.351
26,0.055999999999999994,0.0,0.371,-0.315,2.289
27,0.055999999999999994,0.0,0.35,-0.294,2.232
28,0.23600000000000002,0.0,0.37,-0.134,2.178
29,0.413,0.0,0.371,0.042,2.121
30,0.354,0.0,0.372,-0.018,2.064
31,0.49200000000000005,0.0,0.37,0.122,2.007
32,0.284,0.0,0.371,-0.087,1.951
33,0.532,0.0,0.379,0.153,1.894
34,0.599,0.0,0.406,0.193,1.836
35,0.599,0.0,0.404,0.195,1.773
36,0.359,0.0,0.387,-0.028,1.711
37,0.6509999999999999,0.0,0.382,0.269,1.652
38,0.5720000000000001,0.0,0.37,0.202,1.593
39,0.335,0.1,0.293,-0.058,1.537
40,0.484,0.1,0.4,-0.016,1.492
41,0.41700000000000004,0.1,0.631,-0.314,1.43
42,3.638,0.1,0.55,2.988,1.334
43,3.623,0.1,0.641,2.882,1.249
44,0.177,0.1,0.622,-0.545,1.151
45,0.177,0.3,0.29,-0.413,1.056
46,0.384,0.3,0.343,-0.259,1.011
47,2.5839999999999996,0.3,0.378,1.906,0.958
48,2.659,0.3,0.506,1.853,0.901
49,0.82,0.3,0.452,0.068,0.823
50,0.72,0.3,0.429,-0.009,0.754
51,0.128,0.6,0.32,-0.792,0.688
52,0.128,0.6,0.092,-0.564,0.639
53,0.128,0.6,0.11,-0.582,0.625
54,0.305,0.6,0.074,-0.369,0.608
55,0.305,0.6,0.03,-0.325,0.597
56,0.606,0.6,0.174,-0.168,0.592
57,0.429,1.0,-0.09,-0.481,0.565
58,0.128,1.0,-0.361,-0.511,0.579
59,0.128,1.0,-0.161,-0.711,0.635
60,0.055999999999999994,1.0,-0.211,-0.733,0.659
61,0.233,1.0,-0.268,-0.499,0.692
62,0.233,1.0,-0.23,-0.537,0.733
63,0.23600000000000002,1.6,-0.761,-0.603,0.768
64,0.23600000000000002,1.6,-1.079,-0.285,0.885
65,0.055999999999999994,1.6,-1.089,-0.455,1.05
66,0.055999999999999994,1.6,-1.074,-0.47,1.217
67,0.055999999999999994,1.6,-1.107,-0.437,1.382
68,0.055999999999999994,1.6,-0.997,-0.547,1.551
69,0.327,2.0,-1.401,-0.272,1.704
70,0.625,2.0,-1.321,-0.054,1.919
71,2.7769999999999997,2.0,-1.192,1.969,2.122
72,0.23600000000000002,2.0,-1.153,-0.611,2.304
73,0.055999999999999994,2.0,-1.195,-0.749,2.481
74,0.055999999999999994,2.0,-1.181,-0.763,2.664
75,0.055999999999999994,2.2,-1.605,-0.539,2.846
76,0.055999999999999994,2.2,-1.757,-0.387,3.092
77,0.354,2.2,-1.688,-0.158,3.361
78,0.354,2.2,-1.815,-0.031,3.62
79,0.23600000000000002,2.2,-1.701,-0.263,3.898
80,0.23600000000000002,2.2,-1.475,-0.489,4.159
81,0.055999999999999994,2.0,-1.6,-0.344,4.385
82,0.055999999999999994,2.0,-1.422,-0.522,4.63
83,0.055999999999999994,2.0,-1.492,-0.452,4.849
84,0.233,2.0,-1.393,-0.374,5.077
85,0.233,2.0,-1.445,-0.322,5.291
86,0.35700000000000004,2.0,-1.441,-0.202,5.512
87,0.23600000000000002,1.8,-1.207,-0.357,5.733
88,0.055999999999999994,1.8,-1.375,-0.369,5.919
89,0.055999999999999994,1.8,-1.289,-0.455,6.129
90,5.3660000000000005,1.8,-0.999,4.565,6.327
91,3.46,1.8,-1.102,2.762,6.48
92,0.499,1.8,-1.178,-0.123,6.649
93,3.5839999999999996,1.4,-0.853,3.037,6.83
94,3.705,1.4,-0.645,2.95,6.96
95,0.5710000000000001,1.4,-0.699,-0.13,7.059
96,0.41,1.4,-0.762,-0.228,7.167
97,0.4,1.4,-0.807,-0.193,7.283
98,2.859,1.4,-0.658,2.117,7.407
99,1.319,1.0,-0.052,0.371,7.508
100,0.757,1.0,-0.017,-0.226,7.516
101,0.52,1.0,-0.346,-0.134,7.519
102,0.462,1.0,-0.273,-0.265,7.572
103,0.055999999999999994,1.0,-0.262,-0.682,7.614
104,0.055999999999999994,1.0,-0.301,-0.643,7.654
105,0.055999999999999994,0.4,0.314,-0.658,7.7
