,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.036000000000000004,0.0,0.006,1.023,-0.981,3.693
1,0.036000000000000004,0.0,0.006,0.174,-0.132,3.536
2,0.036000000000000004,0.0,0.006,0.175,-0.133,3.51
3,0.036000000000000004,0.0,0.0,0.209,-0.173,3.483
4,0.036000000000000004,0.0,0.006,0.18,-0.138,3.451
5,0.192,0.0,0.006,0.218,-0.02,3.423
6,0.192,0.0,0.006,0.217,-0.019,3.39
7,0.152,0.0,0.006,0.165,-0.007,3.356
8,0.152,0.0,0.006,0.195,-0.037,3.331
9,0.036000000000000004,0.0,0.006,0.274,-0.232,3.301
10,0.036000000000000004,0.0,0.006,0.249,-0.207,3.259
11,0.036000000000000004,0.0,0.006,0.227,-0.185,3.221
12,0.036000000000000004,0.0,0.006,0.182,-0.14,3.186
13,0.036000000000000004,0.0,0.006,0.145,-0.103,3.158
14,0.036000000000000004,0.0,0.006,0.144,-0.102,3.136
15,0.348,0.0,0.006,0.224,0.13,3.114
16,0.348,0.0,0.0,0.223,0.125,3.08
17,0.192,0.0,0.006,0.27,-0.072,3.045
18,0.126,0.0,0.006,0.288,-0.156,3.004
19,0.321,0.0,0.006,0.194,0.133,2.96
20,0.311,0.0,0.006,0.245,0.072,2.93
21,0.261,0.0,0.006,0.266,0.001,2.893
22,0.24100000000000002,0.0,0.006,0.227,0.02,2.852
23,0.23600000000000002,0.0,0.006,0.221,0.021,2.817
24,0.192,0.0,0.006,0.271,-0.073,2.783
25,0.308,0.0,0.006,0.32,-0.006,2.742
26,0.152,0.0,0.006,0.199,-0.041,2.692
27,0.036000000000000004,0.0,0.006,0.2,-0.158,2.662
28,0.036000000000000004,0.0,0.006,0.199,-0.157,2.631
29,0.036000000000000004,0.0,0.006,0.17,-0.128,2.601
30,0.036000000000000004,0.0,0.0,0.217,-0.181,2.575
31,0.152,0.0,0.006,0.195,-0.037,2.541
32,0.152,0.0,0.006,0.166,-0.008,2.512
33,0.036000000000000004,0.0,0.006,0.225,-0.183,2.486
34,0.036000000000000004,0.0,0.006,0.253,-0.211,2.452
35,0.036000000000000004,0.0,0.006,0.146,-0.104,2.413
36,0.036000000000000004,0.0,0.006,0.195,-0.153,2.39
37,0.152,0.0,0.006,0.212,-0.054,2.361
38,0.036000000000000004,0.0,0.006,0.202,-0.16,2.328
39,0.192,0.1,0.006,0.097,0.001,2.297
40,0.272,0.1,0.006,0.084,0.094,2.282
41,0.11599999999999999,0.1,0.0,0.154,-0.138,2.269
42,0.637,0.1,0.006,0.259,0.284,2.246
43,0.573,0.1,0.006,0.224,0.255,2.206
44,2.449,0.1,0.006,1.043,1.312,2.172
45,2.359,0.3,0.006,0.42,1.645,2.012
46,2.475,0.3,0.0,0.719,1.456,1.947
