,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.087,0.006,-0.313,0.406,3.898
1,0.247,0.006,-0.313,0.566,3.946
2,0.363,0.006,-0.302,0.671,3.994
3,0.46299999999999997,0.006,-0.222,0.691,4.04
4,0.754,0.0,-0.214,0.968,4.074
5,0.7290000000000001,0.006,-0.231,0.966,4.107
6,0.052000000000000005,0.006,-0.282,0.34,4.143
7,0.052000000000000005,0.006,-0.398,0.456,4.186
8,0.16899999999999998,0.006,-0.466,0.641,4.247
9,0.052000000000000005,0.0,-0.489,0.541,4.318
10,0.052000000000000005,0.006,-0.522,0.58,4.393
11,0.183,0.006,-0.5,0.689,4.473
12,0.183,0.006,-0.517,0.706,4.55
13,0.052000000000000005,0.006,-0.535,0.593,4.629
14,0.052000000000000005,0.0,-0.503,0.555,4.711
15,0.052000000000000005,0.006,-0.493,0.551,4.788
16,0.052000000000000005,0.006,-0.51,0.568,4.864
17,0.052000000000000005,0.006,-0.502,0.56,4.942
18,0.183,0.006,-0.465,0.654,5.019
19,0.3,0.0,-0.503,0.803,5.09
20,0.16899999999999998,0.006,-0.509,0.684,5.167
21,0.052000000000000005,0.006,-0.494,0.552,5.246
22,0.052000000000000005,0.006,-0.5,0.558,5.321
23,0.052000000000000005,0.006,-0.53,0.588,5.398
24,0.183,0.0,-0.475,0.658,5.479
25,0.183,0.006,-0.456,0.645,5.552
26,0.16899999999999998,0.006,-0.518,0.693,5.622
27,0.16899999999999998,0.006,-0.499,0.674,5.702
28,0.052000000000000005,0.006,-0.498,0.556,5.778
29,0.052000000000000005,0.0,-0.519,0.571,5.855
30,0.052000000000000005,0.006,-0.521,0.579,5.934
31,0.052000000000000005,0.006,-0.523,0.581,6.014
32,0.16899999999999998,0.006,-0.522,0.697,6.094
33,0.3,0.006,-0.489,0.795,6.174
34,0.183,0.0,-0.456,0.639,6.249
35,0.052000000000000005,0.006,-0.514,0.572,6.319
36,0.052000000000000005,0.006,-0.529,0.587,6.398
37,0.052000000000000005,0.006,-0.517,0.575,6.479
38,0.052000000000000005,0.006,-0.524,0.582,6.559
39,0.183,0.006,-0.504,0.693,6.639
40,0.3,0.0,-0.327,0.627,6.716
41,0.16899999999999998,0.006,-0.309,0.484,6.766
42,0.052000000000000005,0.006,-0.437,0.495,6.814
43,0.052000000000000005,0.006,-0.428,0.486,6.881
44,0.32299999999999995,0.006,-0.104,0.433,6.946
45,0.498,0.0,-0.135,0.633,6.962
46,0.594,0.006,-0.125,0.725,6.983
47,0.629,0.006,-0.073,0.708,7.002
48,4.459,0.006,0.182,4.283,7.013
49,2.574,0.006,-0.183,2.763,6.986
50,0.444,0.0,-0.236,0.68,7.014
51,0.611,0.006,-0.053,0.67,7.05
52,0.862,0.006,-0.17,1.038,7.058
53,0.735,0.006,-0.312,1.053,7.084
54,2.472,0.006,-0.138,2.616,7.132
55,0.447,0.0,-0.284,0.731,7.153
