;0;1;2;3;4;5;6;7;8;9;10
0;-0.000608;-0.000597;-0.000608;-0.000608;-0.000608;-0.000155;-0.0008590000000000001;0.00014199999999999998;-0.0005020000000000001;-0.00021899999999999998;-0.000501
1;-0.000375;-0.000371;-0.000375;-0.000375;-0.000375;-0.000338;-0.00038799999999999994;4e-06;-6.2e-05;-0.00021899999999999998;-0.00045200000000000004
2;-0.000375;-0.000371;-0.000375;-0.000375;-0.000375;-0.000338;-0.00038799999999999994;4e-06;-6.2e-05;-0.00021899999999999998;-0.00045200000000000004
3;-0.00041600000000000003;-0.000411;-0.00041600000000000003;-0.00041600000000000003;-0.00041600000000000003;-0.000338;-0.00038799999999999994;-0.00016600000000000002;-0.00028399999999999996;-0.00021899999999999998;-0.00045200000000000004
4;-0.000379;-0.000375;-0.000379;-0.000379;-0.000379;-0.000338;-0.00038799999999999994;-0.00016600000000000002;-0.00028399999999999996;-0.00021899999999999998;-0.00045200000000000004
5;-0.000425;-0.000419;-0.000425;-0.000425;-0.000425;-0.000338;-0.00038799999999999994;4e-06;-6.2e-05;-0.00021899999999999998;-0.00045200000000000004
6;-0.000425;-0.000419;-0.000425;-0.000425;-0.000425;-0.000338;-0.0005420000000000001;-0.000154;-6.2e-05;-0.00021899999999999998;-0.00045200000000000004
7;-0.00036200000000000007;-0.000358;-0.00036200000000000007;-0.00036200000000000007;-0.00036200000000000007;-0.000338;-0.0005420000000000001;-0.00034;-6.2e-05;-0.00021899999999999998;-0.0005909999999999999
8;-0.00039799999999999997;-0.00039299999999999996;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.000338;-0.00038799999999999994;-0.000182;-0.00023600000000000002;-0.00021899999999999998;-0.0005909999999999999
9;-0.00044500000000000003;-0.000439;-0.00044500000000000003;-0.00044500000000000003;-0.00044500000000000003;-0.00057;-0.00038799999999999994;4e-06;-0.00023600000000000002;-0.000331;-0.00045200000000000004
10;-0.000415;-0.00041;-0.000415;-0.000415;-0.000415;-0.00057;-0.00038799999999999994;4e-06;-6.2e-05;-0.000331;-0.00045200000000000004
11;-0.000436;-0.000429;-0.000436;-0.000436;-0.000436;-0.000338;-0.00038799999999999994;-0.00016600000000000002;-6.2e-05;-0.00021899999999999998;-0.00045200000000000004
12;-0.000382;-0.000377;-0.000382;-0.000382;-0.000382;-0.000338;-0.00038799999999999994;4e-06;-6.2e-05;-0.00021899999999999998;-0.00045200000000000004
13;-0.000339;-0.000335;-0.000339;-0.000339;-0.000339;-0.000338;-0.00038799999999999994;4e-06;-0.00028399999999999996;-0.00021899999999999998;-0.0005909999999999999
14;-0.000339;-0.000335;-0.000339;-0.000339;-0.000339;-0.000338;-0.0005420000000000001;4e-06;-0.00028399999999999996;-0.000331;-0.0005909999999999999
