,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.035,0.001,-0.32,0.356,3.899
1,0.035,0.0,-0.297,0.332,3.948
2,0.035,0.001,-0.289,0.325,3.994
3,0.235,0.001,-0.232,0.468,4.038
4,0.235,0.001,-0.221,0.457,4.074
5,0.035,0.001,-0.237,0.273,4.108
6,0.035,0.001,-0.277,0.313,4.144
7,0.035,0.001,-0.298,0.334,4.186
8,0.035,0.001,-0.256,0.292,4.232
9,0.035,0.001,-0.258,0.294,4.271
10,0.035,0.001,-0.292,0.328,4.311
11,0.235,0.001,-0.284,0.52,4.356
12,0.035,0.001,-0.309,0.345,4.399
13,0.035,0.001,-0.322,0.358,4.447
14,0.035,0.0,-0.296,0.331,4.496
15,0.035,0.001,-0.282,0.318,4.541
16,0.035,0.001,-0.293,0.329,4.585
17,0.035,0.001,-0.279,0.315,4.63
18,0.035,0.001,-0.229,0.265,4.672
19,0.035,0.001,-0.266,0.302,4.707
20,0.235,0.001,-0.295,0.531,4.748
21,0.235,0.001,-0.298,0.534,4.793
22,0.035,0.001,-0.296,0.332,4.839
23,0.035,0.001,-0.317,0.353,4.885
24,0.035,0.001,-0.251,0.287,4.933
25,0.035,0.001,-0.22,0.256,4.972
26,0.035,0.001,-0.277,0.313,5.006
27,0.235,0.001,-0.285,0.521,5.048
28,0.235,0.0,-0.293,0.528,5.092
29,0.035,0.001,-0.31,0.346,5.137
30,0.035,0.001,-0.311,0.347,5.184
31,0.035,0.001,-0.302,0.338,5.232
32,0.035,0.001,-0.286,0.322,5.278
33,0.035,0.001,-0.271,0.307,5.322
34,0.035,0.001,-0.255,0.291,5.364
35,0.035,0.001,-0.267,0.303,5.403
36,0.235,0.001,-0.276,0.512,5.444
37,0.035,0.001,-0.316,0.352,5.486
38,0.035,0.001,-0.321,0.357,5.534
39,0.035,0.001,-0.246,0.282,5.584
40,0.035,0.001,-0.086,0.122,5.621
41,0.035,0.001,-0.072,0.108,5.635
42,0.299,0.001,-0.174,0.474,5.646
43,0.299,0.0,0.005,0.294,5.673
44,0.519,0.001,0.263,0.257,5.672
45,0.331,0.001,0.023,0.309,5.631
46,0.431,0.001,0.02,0.412,5.628
47,0.40700000000000003,0.001,0.102,0.306,5.625
48,0.035,0.001,0.306,-0.27,5.609
49,0.035,0.001,0.115,-0.079,5.562
50,0.035,0.001,0.055,-0.019,5.545
51,0.035,0.001,0.123,-0.087,5.536
52,0.235,0.001,0.02,0.216,5.518
53,0.035,0.001,0.05,-0.014,5.515
54,0.035,0.001,0.039,-0.003,5.507
55,0.035,0.001,-0.062,0.098,5.501
56,0.035,0.0,0.1,-0.065,5.51
57,2.255,0.001,0.334,1.922,5.495
58,2.269,0.001,0.051,2.219,5.444
59,2.269,0.001,0.243,2.027,5.436
60,0.436,0.001,0.17,0.267,5.399
61,0.18100000000000002,0.001,0.21,-0.028,5.373
62,0.18100000000000002,0.001,0.145,0.037,5.341
63,0.035,0.001,0.239,-0.203,5.318
64,0.035,0.001,-0.134,0.17,5.282
65,0.035,0.001,-0.195,0.231,5.302
66,0.18100000000000002,0.001,-0.15,0.332,5.332
67,0.16699999999999998,0.001,-0.051,0.219,5.355
68,2.509,0.001,0.093,2.417,5.363
69,2.435,0.0,0.06,2.375,5.349
70,0.293,0.001,0.075,0.219,5.34
71,0.293,0.001,0.033,0.261,5.328
72,0.161,0.001,0.105,0.057,5.323
73,0.035,0.001,0.191,-0.155,5.307
74,0.035,0.001,0.146,-0.11,5.278
75,0.235,0.001,0.143,0.093,5.255
76,0.235,0.001,-0.227,0.463,5.233
77,0.035,0.001,-0.25,0.286,5.268
78,0.035,0.001,-0.288,0.324,5.307
79,0.035,0.001,-0.263,0.299,5.351
80,0.161,0.001,-0.259,0.421,5.391
81,0.161,0.001,-0.27,0.432,5.431
82,0.147,0.0,-0.247,0.394,5.472
83,0.035,0.001,-0.223,0.259,5.51
84,0.235,0.001,-0.099,0.335,5.544
85,0.035,0.001,-0.198,0.234,5.559
86,0.035,0.001,-0.165,0.201,5.59
87,0.035,0.001,-0.093,0.129,5.615
88,0.035,0.001,-0.215,0.251,5.629
89,0.035,0.001,-0.044,0.08,5.662
90,0.035,0.001,0.154,-0.118,5.669
91,0.035,0.001,0.152,-0.116,5.645
92,0.235,0.001,-0.138,0.374,5.622
93,0.035,0.001,-0.164,0.2,5.643
94,0.035,0.001,0.168,-0.132,5.668
95,0.035,0.0,0.217,-0.182,5.643
96,0.035,0.001,0.156,-0.12,5.609
97,0.035,0.001,0.158,-0.122,5.586
98,0.035,0.001,0.269,-0.233,5.561
99,0.235,0.001,0.412,-0.176,5.52
100,0.035,0.0,0.382,-0.347,5.457
101,0.035,0.001,0.15,-0.114,5.398
102,0.035,0.001,0.263,-0.227,5.375
103,0.035,0.001,0.336,-0.3,5.335
104,0.035,0.001,0.239,-0.203,5.283
105,0.035,0.001,0.35,-0.314,5.247
106,0.235,0.0,0.283,-0.048,5.193
107,0.161,0.001,0.304,-0.142,5.15
108,0.41600000000000004,0.001,0.429,-0.012,5.103
109,0.41600000000000004,0.001,0.469,-0.052,5.037
110,0.204,0.001,0.405,-0.2,4.965
111,0.264,0.0,0.396,-0.132,4.903
112,0.244,0.001,0.392,-0.147,4.842
113,0.342,0.001,0.415,-0.072,4.782
114,0.45,0.237,0.378,0.309,4.719
115,0.19,0.617,0.287,0.52,4.661
116,0.201,0.615,0.268,0.548,4.617
117,0.306,0.615,0.17,0.751,4.576
118,0.20600000000000002,0.615,0.117,0.704,4.55
119,0.306,0.615,0.103,0.818,4.532
120,0.20600000000000002,0.614,0.188,0.632,4.516
121,0.406,0.613,0.238,0.781,4.487
122,0.24600000000000002,0.614,0.338,0.522,4.451
123,0.262,0.613,0.287,0.588,4.399
124,0.306,0.614,0.108,0.812,4.355
125,0.418,0.613,0.195,0.836,4.338
126,0.418,0.613,0.079,0.952,4.308
127,0.518,0.606,0.249,0.875,4.296
128,1.662,0.345,0.419,1.588,4.258
129,1.594,0.001,0.186,1.409,4.194
130,1.499,0.001,0.187,1.313,4.165
131,0.56,0.001,0.254,0.307,4.137
132,0.56,0.001,0.395,0.166,4.098
133,0.66,0.001,0.353,0.308,4.037
134,0.7,0.001,0.173,0.528,3.983
135,0.9,0.001,0.198,0.703,3.957
136,0.86,0.0,0.218,0.642,3.926
137,0.6459999999999999,0.001,0.142,0.505,3.893
138,0.526,0.001,-0.029,0.556,3.871
139,0.546,0.001,-0.071,0.618,3.875
140,0.446,0.001,-0.103,0.55,3.886
141,0.39,0.001,-0.004,0.395,3.902
142,0.5579999999999999,0.001,0.024,0.535,3.903
143,0.5579999999999999,0.001,-0.32,0.879,3.899
