,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.05,0.0,0.378,-0.328,3.792
1,0.05,0.0,0.352,-0.302,3.734
2,0.05,0.0,0.357,-0.307,3.68
3,0.05,0.0,0.375,-0.325,3.625
4,0.05,0.0,0.375,-0.325,3.568
5,0.05,0.0,0.386,-0.336,3.51
6,0.05,0.0,0.388,-0.338,3.451
7,0.05,0.0,0.376,-0.326,3.392
8,0.24,0.0,0.401,-0.161,3.334
9,0.24,0.0,0.406,-0.166,3.273
10,0.05,0.0,0.381,-0.331,3.21
11,0.05,0.0,0.362,-0.312,3.152
12,0.05,0.0,0.356,-0.306,3.097
13,0.05,0.0,0.363,-0.313,3.042
14,0.05,0.0,0.364,-0.314,2.986
15,0.05,0.0,0.395,-0.345,2.931
16,0.05,0.0,0.39,-0.34,2.87
17,0.05,0.0,0.374,-0.324,2.81
18,0.05,0.0,0.388,-0.338,2.753
19,0.05,0.0,0.376,-0.326,2.693
20,0.05,0.0,0.372,-0.322,2.635
21,0.24,0.0,0.445,-0.205,2.578
22,0.24,0.0,0.452,-0.212,2.51
23,0.05,0.0,0.385,-0.335,2.441
24,0.05,0.0,0.398,-0.348,2.382
25,0.05,0.0,0.399,-0.349,2.321
26,0.05,0.0,0.377,-0.327,2.26
27,0.24,0.0,0.367,-0.127,2.202
28,0.24,0.0,0.382,-0.142,2.146
29,0.24,0.0,0.383,-0.143,2.087
30,0.05,0.0,0.385,-0.335,2.028
31,0.05,0.0,0.391,-0.341,1.969
32,0.05,0.0,0.378,-0.328,1.909
33,0.05,0.0,0.38,-0.33,1.851
34,0.05,0.0,0.401,-0.351,1.793
35,0.05,0.0,0.4,-0.35,1.732
36,0.05,0.0,0.437,-0.387,1.67
37,0.05,0.0,0.395,-0.345,1.603
38,0.05,0.0,0.394,-0.344,1.542
39,0.05,0.1,0.324,-0.374,1.482
40,0.05,0.1,0.381,-0.431,1.432
41,0.05,0.1,0.54,-0.59,1.374
42,0.05,0.1,0.489,-0.539,1.291
43,0.24,0.1,0.745,-0.605,1.216
44,0.24,0.1,0.603,-0.463,1.102
45,0.24,0.3,0.272,-0.332,1.01
46,0.05,0.3,0.319,-0.569,0.968
47,0.05,0.3,0.329,-0.579,0.919
48,0.05,0.3,0.413,-0.663,0.868
49,0.05,0.3,0.378,-0.628,0.805
50,0.05,0.3,0.373,-0.623,0.747
51,0.05,0.6,0.222,-0.772,0.69
52,0.24,0.6,0.064,-0.424,0.656
53,0.24,0.6,0.17,-0.53,0.646
54,0.05,0.6,0.125,-0.675,0.62
55,0.05,0.6,0.121,-0.671,0.601
56,0.05,0.6,0.221,-0.771,0.582
57,0.05,1.0,-0.147,-0.803,0.549
58,0.05,1.0,-0.338,-0.612,0.571
59,0.05,1.0,-0.218,-0.732,0.623
60,0.24,1.0,-0.272,-0.488,0.656
61,0.24,1.0,-0.279,-0.481,0.698
62,0.05,1.0,-0.264,-0.686,0.741
63,0.05,1.6,-0.851,-0.699,0.781
64,0.05,1.6,-0.982,-0.568,0.912
65,0.05,1.6,-1.049,-0.501,1.062
66,0.24,1.6,-1.092,-0.268,1.223
67,0.588,1.6,-1.102,0.09,1.39
68,0.05,1.6,-0.943,-0.607,1.559
69,0.05,2.0,-1.352,-0.598,1.704
70,0.084,2.0,-1.33,-0.586,1.911
71,0.084,2.0,-1.172,-0.744,2.115
72,0.14400000000000002,2.0,-1.141,-0.715,2.295
73,0.33399999999999996,2.0,-1.173,-0.493,2.47
74,0.33399999999999996,2.0,-1.234,-0.432,2.65
75,0.14400000000000002,2.2,-1.643,-0.413,2.839
76,0.084,2.2,-1.756,-0.36,3.091
77,0.09,2.2,-1.704,-0.406,3.36
78,0.084,2.2,-1.75,-0.366,3.622
79,1.815,2.2,-1.668,1.283,3.89
80,1.815,2.2,-1.493,1.108,4.146
81,0.09699999999999999,2.0,-1.527,-0.376,4.375
82,0.09699999999999999,2.0,-1.405,-0.498,4.609
83,0.09699999999999999,2.0,-1.51,-0.393,4.824
84,0.287,2.0,-1.425,-0.288,5.056
85,0.24,2.0,-1.41,-0.35,5.274
86,2.235,2.0,-1.185,1.42,5.491
87,0.17800000000000002,1.8,-1.246,-0.376,5.672
88,0.17800000000000002,1.8,-1.33,-0.292,5.863
89,0.278,1.8,-1.302,-0.22,6.067
90,0.15,1.8,-1.054,-0.596,6.267
91,0.084,1.8,-1.122,-0.594,6.429
