,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.055,0.0,0.378,-0.323,3.792
1,0.055,0.0,0.352,-0.297,3.734
2,0.055,0.0,0.357,-0.302,3.68
3,0.055,0.0,0.375,-0.32,3.625
4,0.055,0.0,0.375,-0.32,3.568
5,0.14400000000000002,0.0,0.386,-0.242,3.51
6,0.14400000000000002,0.0,0.388,-0.244,3.451
7,0.055,0.0,0.376,-0.321,3.392
8,0.055,0.0,0.401,-0.346,3.334
9,0.055,0.0,0.406,-0.351,3.273
10,0.196,0.0,0.381,-0.185,3.21
11,0.196,0.0,0.362,-0.166,3.152
12,0.055,0.0,0.356,-0.301,3.097
13,0.055,0.0,0.363,-0.308,3.042
14,0.055,0.0,0.364,-0.309,2.986
15,0.055,0.0,0.395,-0.34,2.931
16,0.055,0.0,0.39,-0.335,2.87
17,0.055,0.0,0.374,-0.319,2.81
18,0.055,0.0,0.388,-0.333,2.753
19,0.14400000000000002,0.0,0.376,-0.232,2.693
20,0.055,0.0,0.372,-0.317,2.635
21,0.196,0.0,0.445,-0.249,2.578
22,0.196,0.0,0.452,-0.256,2.51
23,0.055,0.0,0.385,-0.33,2.441
24,0.055,0.0,0.398,-0.343,2.382
25,0.14400000000000002,0.0,0.399,-0.255,2.321
26,0.14400000000000002,0.0,0.377,-0.233,2.26
27,0.055,0.0,0.367,-0.312,2.202
28,0.196,0.0,0.382,-0.186,2.146
29,0.196,0.0,0.383,-0.187,2.087
30,0.055,0.0,0.385,-0.33,2.028
31,0.055,0.0,0.391,-0.336,1.969
32,0.055,0.0,0.378,-0.323,1.909
33,0.055,0.0,0.38,-0.325,1.851
34,0.055,0.0,0.401,-0.346,1.793
35,0.055,0.0,0.4,-0.345,1.732
36,0.285,0.0,0.437,-0.152,1.67
37,0.285,0.0,0.395,-0.11,1.603
38,0.055,0.0,0.394,-0.339,1.542
39,0.055,0.1,0.324,-0.369,1.482
40,0.055,0.1,0.381,-0.426,1.432
41,0.055,0.1,0.54,-0.585,1.374
42,0.055,0.1,0.489,-0.534,1.291
43,0.14400000000000002,0.1,0.745,-0.701,1.216
44,0.14400000000000002,0.1,0.603,-0.559,1.102
45,0.196,0.3,0.272,-0.376,1.01
46,0.196,0.3,0.319,-0.423,0.968
47,0.055,0.3,0.329,-0.574,0.919
48,0.055,0.3,0.413,-0.658,0.868
49,0.14400000000000002,0.3,0.378,-0.534,0.805
50,0.055,0.3,0.373,-0.618,0.747
51,0.055,0.6,0.222,-0.767,0.69
52,0.067,0.6,0.064,-0.597,0.656
53,0.067,0.6,0.17,-0.703,0.646
54,0.067,0.6,0.125,-0.658,0.62
55,0.20800000000000002,0.6,0.121,-0.513,0.601
56,0.20800000000000002,0.6,0.221,-0.613,0.582
57,0.156,1.0,-0.147,-0.697,0.549
58,0.055,1.0,-0.338,-0.607,0.571
59,0.055,1.0,-0.218,-0.727,0.623
60,0.355,1.0,-0.272,-0.373,0.656
61,0.067,1.0,-0.279,-0.654,0.698
62,0.067,1.0,-0.264,-0.669,0.741
63,0.268,1.6,-0.851,-0.481,0.781
64,0.35700000000000004,1.6,-0.982,-0.261,0.912
65,0.21600000000000003,1.6,-1.049,-0.335,1.062
66,0.055,1.6,-1.092,-0.453,1.223
67,0.055,1.6,-1.102,-0.443,1.39
68,0.067,1.6,-0.943,-0.59,1.559
69,0.196,2.0,-1.352,-0.452,1.704
70,0.196,2.0,-1.33,-0.474,1.911
71,0.055,2.0,-1.172,-0.773,2.115
72,0.055,2.0,-1.141,-0.804,2.295
73,0.055,2.0,-1.173,-0.772,2.47
74,0.055,2.0,-1.234,-0.711,2.65
75,0.055,2.2,-1.643,-0.502,2.839
76,0.196,2.2,-1.756,-0.248,3.091
77,0.196,2.2,-1.704,-0.3,3.36
78,0.055,2.2,-1.75,-0.395,3.622
79,0.14400000000000002,2.2,-1.668,-0.388,3.89
80,0.14400000000000002,2.2,-1.493,-0.563,4.146
81,0.055,2.0,-1.527,-0.418,4.375
82,0.055,2.0,-1.405,-0.54,4.609
83,0.055,2.0,-1.51,-0.435,4.824
84,0.196,2.0,-1.425,-0.379,5.056
85,0.285,2.0,-1.41,-0.305,5.274
86,0.14400000000000002,2.0,-1.185,-0.671,5.491
87,0.055,1.8,-1.246,-0.499,5.672
88,0.055,1.8,-1.33,-0.415,5.863
89,0.055,1.8,-1.302,-0.443,6.067
90,0.055,1.8,-1.054,-0.691,6.267
91,0.196,1.8,-1.122,-0.482,6.429
92,0.196,1.8,-1.169,-0.435,6.601
93,0.14400000000000002,1.4,-0.872,-0.384,6.78
94,0.14400000000000002,1.4,-0.726,-0.53,6.914
95,0.055,1.4,-0.714,-0.631,7.025
96,0.055,1.4,-0.721,-0.624,7.134
97,0.055,1.4,-0.806,-0.539,7.245
98,0.055,1.4,-0.697,-0.648,7.369
99,0.107,1.0,-0.169,-0.724,7.475
100,0.401,1.0,-0.096,-0.503,7.501
101,0.465,1.0,-0.321,-0.214,7.516
102,0.436,1.0,-0.294,-0.27,7.565
103,0.426,1.0,-0.274,-0.3,7.61
104,0.414,1.0,-0.31,-0.276,7.652
105,0.595,0.4,0.284,-0.089,7.7
106,0.685,0.4,0.244,0.041,7.656
107,0.7390000000000001,0.4,0.343,-0.004,7.619
108,0.768,0.4,0.503,-0.135,7.566
109,0.868,0.4,0.49,-0.022,7.489
110,0.757,0.4,0.544,-0.187,7.414
111,0.742,0.1,0.831,-0.189,7.331
112,0.735,0.1,0.843,-0.208,7.203
113,0.7559999999999999,0.1,0.806,-0.15,7.074
114,0.655,0.1,0.731,-0.176,6.951
115,0.484,0.1,0.674,-0.29,6.839
116,0.284,0.1,0.768,-0.584,6.735
117,0.45399999999999996,0.0,0.759,-0.305,6.617
118,0.713,0.0,0.773,-0.06,6.501
119,0.513,0.0,0.762,-0.249,6.382
120,0.415,0.0,0.815,-0.4,6.266
121,0.633,0.0,0.765,-0.132,6.141
122,0.884,0.0,0.744,0.14,6.024
123,0.6659999999999999,0.0,0.704,-0.038,5.909
124,0.626,0.0,0.708,-0.082,5.801
125,2.53,0.0,0.802,1.728,5.693
126,0.613,0.0,0.648,-0.035,5.57
127,0.653,0.0,0.782,-0.129,5.47
128,0.772,0.0,0.899,-0.127,5.351
129,0.7979999999999999,0.0,0.728,0.07,5.213
130,0.757,0.0,0.79,-0.033,5.101
131,0.055,0.0,0.828,-0.773,4.98
132,0.055,0.0,0.804,-0.749,4.853
133,0.226,0.0,0.791,-0.565,4.73
134,0.266,0.0,0.609,-0.343,4.608
135,0.7170000000000001,0.0,0.692,0.025,4.515
136,0.727,0.0,0.771,-0.044,4.409
137,0.847,0.0,0.773,0.074,4.291
138,0.785,0.0,0.528,0.257,4.172
139,0.8640000000000001,0.0,0.525,0.339,4.091
140,0.055,0.0,0.455,-0.4,4.011
141,0.055,0.0,0.484,-0.429,3.941
142,0.055,0.0,0.486,-0.431,3.867
143,0.055,0.0,0.378,-0.323,3.792
