,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.053,0.0,0.378,-0.325,3.792
1,0.053,0.0,0.352,-0.299,3.734
2,0.053,0.0,0.357,-0.304,3.68
3,0.053,0.0,0.375,-0.322,3.625
4,0.053,0.0,0.375,-0.322,3.568
5,0.053,0.0,0.386,-0.333,3.51
6,0.053,0.0,0.388,-0.335,3.451
7,0.053,0.0,0.376,-0.323,3.392
8,0.053,0.0,0.401,-0.348,3.334
9,0.053,0.0,0.406,-0.353,3.273
10,0.053,0.0,0.381,-0.328,3.21
11,0.053,0.0,0.362,-0.309,3.152
12,0.053,0.0,0.356,-0.303,3.097
13,0.053,0.0,0.363,-0.31,3.042
14,0.053,0.0,0.364,-0.311,2.986
15,0.053,0.0,0.395,-0.342,2.931
16,0.053,0.0,0.39,-0.337,2.87
17,0.053,0.0,0.374,-0.321,2.81
18,0.053,0.0,0.388,-0.335,2.753
19,0.053,0.0,0.376,-0.323,2.693
20,0.053,0.0,0.372,-0.319,2.635
21,0.053,0.0,0.445,-0.392,2.578
22,0.053,0.0,0.452,-0.399,2.51
23,0.053,0.0,0.385,-0.332,2.441
24,0.053,0.0,0.398,-0.345,2.382
25,0.053,0.0,0.399,-0.346,2.321
26,0.053,0.0,0.377,-0.324,2.26
27,0.053,0.0,0.367,-0.314,2.202
28,0.053,0.0,0.382,-0.329,2.146
29,0.053,0.0,0.383,-0.33,2.087
30,0.053,0.0,0.385,-0.332,2.028
31,0.053,0.0,0.391,-0.338,1.969
32,0.053,0.0,0.378,-0.325,1.909
33,0.053,0.0,0.38,-0.327,1.851
34,0.053,0.0,0.401,-0.348,1.793
35,0.053,0.0,0.4,-0.347,1.732
36,0.053,0.0,0.437,-0.384,1.67
37,0.053,0.0,0.395,-0.342,1.603
38,0.053,0.0,0.394,-0.341,1.542
39,0.053,0.1,0.324,-0.371,1.482
40,0.053,0.1,0.381,-0.428,1.432
41,0.053,0.1,0.54,-0.587,1.374
42,0.053,0.1,0.489,-0.536,1.291
43,0.053,0.1,0.745,-0.792,1.216
44,0.053,0.1,0.603,-0.65,1.102
45,0.081,0.3,0.272,-0.491,1.01
46,0.081,0.3,0.319,-0.538,0.968
47,0.10300000000000001,0.3,0.329,-0.526,0.919
48,0.163,0.3,0.413,-0.55,0.868
49,0.163,0.3,0.378,-0.515,0.805
50,0.271,0.3,0.373,-0.402,0.747
51,0.321,0.6,0.222,-0.501,0.69
52,0.321,0.6,0.064,-0.343,0.656
53,0.342,0.6,0.17,-0.428,0.646
54,0.32299999999999995,0.6,0.125,-0.402,0.62
55,0.273,0.6,0.121,-0.448,0.601
56,0.193,0.6,0.221,-0.628,0.582
57,0.532,1.0,-0.147,-0.321,0.549
58,0.193,1.0,-0.338,-0.469,0.571
59,0.193,1.0,-0.218,-0.589,0.623
60,0.157,1.0,-0.272,-0.571,0.656
61,0.14800000000000002,1.0,-0.279,-0.573,0.698
62,0.14800000000000002,1.0,-0.264,-0.588,0.741
63,0.14800000000000002,1.6,-0.851,-0.601,0.781
64,0.14800000000000002,1.6,-0.982,-0.47,0.912
65,0.14800000000000002,1.6,-1.049,-0.403,1.062
66,0.14800000000000002,1.6,-1.092,-0.36,1.223
67,0.215,1.6,-1.102,-0.283,1.39
68,0.215,1.6,-0.943,-0.442,1.559
69,0.215,2.0,-1.352,-0.433,1.704
70,0.215,2.0,-1.33,-0.455,1.911
71,0.215,2.0,-1.172,-0.613,2.115
72,0.18,2.0,-1.141,-0.679,2.295
73,4.211,2.0,-1.173,3.384,2.47
74,4.211,2.0,-1.234,3.445,2.65
75,1.501,2.2,-1.643,0.944,2.839
76,0.18,2.2,-1.756,-0.264,3.091
77,0.18,2.2,-1.704,-0.316,3.36
78,0.18,2.2,-1.75,-0.27,3.622
79,0.18,2.2,-1.668,-0.352,3.89
80,8.297,2.2,-1.493,7.59,4.146
81,0.18,2.0,-1.527,-0.293,4.375
82,0.18,2.0,-1.405,-0.415,4.609
83,0.18,2.0,-1.51,-0.31,4.824
84,0.18,2.0,-1.425,-0.395,5.056
85,0.18,2.0,-1.41,-0.41,5.274
86,0.18,2.0,-1.185,-0.635,5.491
87,0.18899999999999997,1.8,-1.246,-0.365,5.672
88,0.053,1.8,-1.33,-0.417,5.863
89,0.053,1.8,-1.302,-0.445,6.067
90,0.053,1.8,-1.054,-0.693,6.267
91,0.053,1.8,-1.122,-0.625,6.429
92,0.053,1.8,-1.169,-0.578,6.601
93,0.053,1.4,-0.872,-0.475,6.78
94,0.053,1.4,-0.726,-0.621,6.914
95,0.053,1.4,-0.714,-0.633,7.025
96,0.053,1.4,-0.721,-0.626,7.134
97,0.053,1.4,-0.806,-0.541,7.245
98,0.053,1.4,-0.697,-0.65,7.369
99,0.053,1.0,-0.169,-0.778,7.475
100,0.053,1.0,-0.096,-0.851,7.501
101,0.053,1.0,-0.321,-0.626,7.516
102,0.053,1.0,-0.294,-0.653,7.565
103,0.053,1.0,-0.274,-0.673,7.61
104,0.18899999999999997,1.0,-0.31,-0.501,7.652
105,0.18899999999999997,0.4,0.284,-0.495,7.7
106,0.18899999999999997,0.4,0.244,-0.455,7.656
107,0.18899999999999997,0.4,0.343,-0.554,7.619
108,0.249,0.4,0.503,-0.654,7.566
109,0.44799999999999995,0.4,0.49,-0.442,7.489
110,0.473,0.4,0.544,-0.471,7.414
111,0.316,0.1,0.831,-0.615,7.331
112,0.529,0.1,0.843,-0.414,7.203
113,0.377,0.1,0.806,-0.529,7.074
114,0.312,0.1,0.731,-0.519,6.951
115,0.34700000000000003,0.1,0.674,-0.427,6.839
116,0.361,0.1,0.768,-0.507,6.735
117,0.42100000000000004,0.0,0.759,-0.338,6.617
118,0.496,0.0,0.773,-0.277,6.501
119,0.245,0.0,0.762,-0.517,6.382
120,0.21,0.0,0.815,-0.605,6.266
121,0.52,0.0,0.765,-0.245,6.141
122,0.41,0.0,0.744,-0.334,6.024
123,0.435,0.0,0.704,-0.269,5.909
124,0.401,0.0,0.708,-0.307,5.801
125,0.43700000000000006,0.0,0.802,-0.365,5.693
126,0.452,0.0,0.648,-0.196,5.57
127,0.42100000000000004,0.0,0.782,-0.361,5.47
128,0.258,0.0,0.899,-0.641,5.351
129,0.158,0.0,0.728,-0.57,5.213
130,0.053,0.0,0.79,-0.737,5.101
131,0.053,0.0,0.828,-0.775,4.98
132,0.053,0.0,0.804,-0.751,4.853
133,0.053,0.0,0.791,-0.738,4.73
134,0.053,0.0,0.609,-0.556,4.608
135,0.053,0.0,0.692,-0.639,4.515
136,0.098,0.0,0.771,-0.673,4.409
137,1.5919999999999999,0.0,0.773,0.819,4.291
138,1.556,0.0,0.528,1.028,4.172
139,1.716,0.0,0.525,1.191,4.091
140,0.28600000000000003,0.0,0.455,-0.169,4.011
141,0.361,0.0,0.484,-0.123,3.941
142,0.314,0.0,0.486,-0.172,3.867
143,0.32299999999999995,0.0,0.378,-0.055,3.792
