,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.035,0.0,0.006,0.732,-0.691,3.738
1,0.035,0.0,0.0,0.408,-0.373,3.626
2,0.035,0.0,0.006,0.417,-0.376,3.563
3,0.235,0.0,0.006,0.483,-0.242,3.499
4,0.235,0.0,0.006,0.489,-0.248,3.425
5,0.035,0.0,0.006,0.471,-0.43,3.35
6,0.035,0.0,0.006,0.425,-0.384,3.278
7,0.035,0.0,0.006,0.326,-0.285,3.213
8,0.035,0.0,0.006,0.301,-0.26,3.163
9,0.035,0.0,0.006,0.281,-0.24,3.117
10,0.035,0.0,0.006,0.222,-0.181,3.073
11,0.235,0.0,0.006,0.24,0.001,3.039
12,0.035,0.0,0.006,0.234,-0.193,3.003
13,0.035,0.0,0.006,0.219,-0.178,2.967
14,0.035,0.0,0.0,0.249,-0.214,2.933
15,0.035,0.0,0.006,0.265,-0.224,2.895
16,0.035,0.0,0.006,0.251,-0.21,2.854
17,0.035,0.0,0.006,0.251,-0.21,2.816
18,0.035,0.0,0.006,0.281,-0.24,2.777
19,0.035,0.0,0.006,0.256,-0.215,2.734
20,0.235,0.0,0.006,0.25,-0.009,2.695
21,0.235,0.0,0.006,0.245,-0.004,2.657
22,0.035,0.0,0.006,0.248,-0.207,2.619
23,0.035,0.0,0.006,0.223,-0.182,2.581
24,0.035,0.0,0.006,0.272,-0.231,2.547
25,0.035,0.0,0.006,0.308,-0.267,2.505
26,0.035,0.0,0.006,0.254,-0.213,2.458
27,0.235,0.0,0.006,0.251,-0.01,2.419
28,0.235,0.0,0.0,0.242,-0.007,2.38
29,0.035,0.0,0.006,0.233,-0.192,2.343
30,0.035,0.0,0.006,0.231,-0.19,2.308
31,0.035,0.0,0.006,0.232,-0.191,2.272
32,0.035,0.0,0.006,0.233,-0.192,2.237
33,0.035,0.0,0.006,0.249,-0.208,2.201
34,0.035,0.0,0.006,0.289,-0.248,2.163
35,0.035,0.0,0.006,0.271,-0.23,2.119
36,0.235,0.0,0.006,0.261,-0.02,2.077
37,0.035,0.0,0.006,0.226,-0.185,2.037
38,0.035,0.0,0.006,0.22,-0.179,2.002
39,0.035,0.1,0.006,0.2,-0.259,1.968
40,0.035,0.1,0.006,0.361,-0.42,1.938
41,0.035,0.1,0.006,0.384,-0.443,1.882
42,0.299,0.1,0.006,0.288,-0.083,1.824
43,0.299,0.1,0.0,0.321,-0.122,1.779
44,0.519,0.1,0.006,0.613,-0.188,1.73
45,0.331,0.3,0.006,0.315,-0.278,1.636
46,0.431,0.3,0.006,0.312,-0.175,1.588
47,0.40700000000000003,0.3,0.006,0.374,-0.261,1.54
48,0.035,0.3,0.006,0.591,-0.85,1.483
49,0.035,0.3,0.006,0.371,-0.63,1.392
50,0.035,0.3,0.006,0.352,-0.611,1.335
51,0.035,0.6,0.006,0.121,-0.68,1.281
52,0.235,0.6,0.006,0.002,-0.361,1.263
53,0.035,0.6,0.006,0.046,-0.605,1.262
54,0.035,0.6,0.006,0.015,-0.574,1.255
55,0.035,0.6,0.006,-0.111,-0.448,1.253
56,0.035,0.6,0.0,0.095,-0.66,1.27
57,2.255,1.0,0.006,-0.023,1.284,1.255
58,2.269,1.0,0.006,-0.223,1.498,1.259
59,2.269,1.0,0.006,0.025,1.25,1.293
60,0.436,1.0,0.006,-0.051,-0.507,1.289
61,0.18100000000000002,1.0,0.006,-0.026,-0.787,1.297
