,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.053,0.0,0.006,0.564,-0.505,3.763
1,0.053,0.0,0.006,0.38,-0.321,3.677
2,0.053,0.0,0.006,0.387,-0.328,3.619
3,0.053,0.0,0.006,0.424,-0.365,3.559
4,0.053,0.0,0.0,0.421,-0.368,3.494
5,0.053,0.0,0.006,0.433,-0.374,3.43
6,0.053,0.0,0.006,0.414,-0.355,3.363
7,0.053,0.0,0.006,0.349,-0.29,3.3
8,0.259,0.0,0.006,0.342,-0.077,3.246
9,0.053,0.0,0.0,0.317,-0.264,3.194
10,0.053,0.0,0.006,0.29,-0.231,3.145
11,0.053,0.0,0.006,0.289,-0.23,3.101
12,0.053,0.0,0.006,0.277,-0.218,3.056
13,0.053,0.0,0.006,0.283,-0.224,3.014
14,0.053,0.0,0.0,0.3,-0.247,2.971
15,0.053,0.0,0.006,0.33,-0.271,2.925
16,0.259,0.0,0.006,0.314,-0.049,2.874
17,0.053,0.0,0.006,0.292,-0.233,2.826
18,0.053,0.0,0.006,0.325,-0.266,2.781
19,0.053,0.0,0.0,0.31,-0.257,2.731
20,0.053,0.0,0.006,0.289,-0.23,2.684
21,0.053,0.0,0.006,0.401,-0.342,2.639
22,0.053,0.0,0.006,0.406,-0.347,2.578
23,0.053,0.0,0.006,0.307,-0.248,2.515
24,0.259,0.0,0.006,0.335,-0.07,2.468
25,0.259,0.0,0.0,0.342,-0.083,2.417
26,0.053,0.0,0.006,0.303,-0.244,2.365
27,0.053,0.0,0.006,0.289,-0.23,2.318
28,0.213,0.0,0.006,0.305,-0.086,2.274
29,0.268,0.0,0.006,0.297,-0.023,2.227
30,0.268,0.0,0.0,0.303,-0.035,2.181
31,0.053,0.0,0.006,0.301,-0.242,2.135
32,0.053,0.0,0.006,0.312,-0.253,2.089
33,0.053,0.0,0.006,0.32,-0.261,2.041
34,0.259,0.0,0.006,0.344,-0.079,1.992
35,0.259,0.0,0.0,0.338,-0.079,1.939
36,0.053,0.0,0.006,0.319,-0.26,1.887
37,0.053,0.0,0.006,0.307,-0.248,1.838
38,0.053,0.0,0.006,0.298,-0.239,1.791
39,0.053,0.1,0.006,0.223,-0.264,1.746
40,0.053,0.1,0.006,0.332,-0.373,1.711
41,0.113,0.1,0.0,0.341,-0.328,1.66
42,0.053,0.1,0.006,0.388,-0.429,1.608
43,0.314,0.1,0.006,0.512,-0.292,1.549
44,0.053,0.1,0.006,0.581,-0.622,1.47
45,0.053,0.3,0.006,0.226,-0.467,1.381
46,0.053,0.3,0.0,0.213,-0.46,1.346
47,0.053,0.3,0.006,0.329,-0.57,1.314
48,0.053,0.3,0.006,0.471,-0.712,1.263
49,0.053,0.3,0.006,0.308,-0.549,1.191
50,0.259,0.3,0.006,0.29,-0.325,1.144
51,0.053,0.6,0.0,0.089,-0.636,1.099
52,0.053,0.6,0.006,-0.138,-0.403,1.086
53,0.053,0.6,0.006,-0.118,-0.423,1.107
54,0.053,0.6,0.006,-0.062,-0.479,1.125
55,0.053,0.6,0.006,-0.105,-0.436,1.134
56,0.053,0.6,0.006,0.047,-0.588,1.15
57,0.053,1.0,0.0,-0.181,-0.766,1.143
58,0.053,1.0,0.006,-0.369,-0.572,1.171
59,0.053,1.0,0.006,-0.141,-0.8,1.227
60,0.053,1.0,0.006,-0.201,-0.74,1.249
61,0.053,1.0,0.006,-0.253,-0.688,1.28
62,0.053,1.0,0.0,-0.218,-0.729,1.319
63,0.053,1.6,0.006,-0.679,-0.862,1.352
64,0.259,1.6,0.006,-1.081,-0.254,1.456
65,0.053,1.6,0.006,-1.035,-0.506,1.622
66,0.053,1.6,0.006,-1.004,-0.537,1.781
67,0.053,1.6,0.0,-1.042,-0.505,1.935
68,0.053,1.6,0.006,-0.923,-0.618,2.094
69,0.17300000000000001,2.0,0.006,-1.329,-0.492,2.236
70,0.273,2.0,0.006,-1.277,-0.444,2.44
71,0.33299999999999996,2.0,0.006,-1.218,-0.443,2.635
72,0.644,2.0,0.0,-1.178,-0.178,2.822
73,0.568,2.0,0.006,-1.219,-0.207,3.003
74,0.373,2.0,0.006,-1.198,-0.423,3.19
75,0.247,2.2,0.006,-1.642,-0.305,3.373
76,0.247,2.2,0.006,-1.816,-0.131,3.625
77,0.247,2.2,0.006,-1.741,-0.206,3.904
78,0.187,2.2,0.0,-1.878,-0.135,4.171
79,0.39299999999999996,2.2,0.006,-1.72,-0.081,4.459
80,0.52,2.2,0.006,-1.406,-0.268,4.722
81,0.36,2.0,0.006,-1.648,0.014,4.938
82,0.36,2.0,0.006,-1.465,-0.169,5.191
83,0.053,2.0,0.0,-1.543,-0.404,5.415
84,0.34700000000000003,2.0,0.006,-1.435,-0.212,5.652
85,0.34700000000000003,2.0,0.006,-1.453,-0.194,5.872
86,0.34700000000000003,2.0,0.006,-1.385,-0.262,6.095
87,0.64,1.8,0.006,-1.231,0.077,6.307
88,0.632,1.8,0.0,-1.327,0.159,6.496
89,0.426,1.8,0.006,-1.162,-0.206,6.699
90,2.597,1.8,0.006,-0.796,1.599,6.878
91,2.597,1.8,0.006,-0.913,1.716,7.0
92,2.445,1.8,0.006,-1.001,1.652,7.14
93,0.26,1.4,0.006,-0.682,-0.452,7.293
94,0.293,1.4,0.0,-0.451,-0.656,7.398
95,0.579,1.4,0.006,-0.532,-0.283,7.467
96,0.473,1.4,0.006,-0.549,-0.372,7.548
97,0.408,1.4,0.006,-0.297,-0.689,7.633
98,0.588,1.4,0.006,-0.143,-0.663,7.678
99,0.433,1.0,0.0,0.192,-0.759,7.7
100,0.313,1.0,0.006,0.288,-0.969,7.67
101,0.24,1.0,0.006,-0.067,-0.687,7.626
102,0.425,1.0,0.006,0.014,-0.583,7.637
103,0.425,1.0,0.006,0.026,-0.595,7.635
104,0.6859999999999999,1.0,0.0,-0.069,-0.245,7.631
105,0.7859999999999999,0.4,0.006,0.609,-0.217,7.641
106,0.5529999999999999,0.4,0.006,0.618,-0.459,7.548
107,0.5429999999999999,0.4,0.006,0.733,-0.584,7.453
108,0.44799999999999995,0.4,0.006,0.907,-0.853,7.341
109,0.7340000000000001,0.4,0.0,0.757,-0.423,7.202
110,0.853,0.4,0.006,0.668,-0.209,7.086
111,1.0590000000000002,0.1,0.006,0.896,0.069,6.983
112,1.0590000000000002,0.1,0.006,1.042,-0.077,6.846
113,0.833,0.1,0.006,1.121,-0.382,6.686
114,3.0439999999999996,0.1,0.006,1.017,1.933,6.514
115,0.638,0.1,0.0,0.917,-0.379,6.358
116,0.505,0.1,0.006,0.962,-0.551,6.218
117,0.512,0.0,0.006,0.937,-0.419,6.07
118,0.5870000000000001,0.0,0.006,0.741,-0.148,5.926
119,0.053,0.0,0.006,0.632,-0.573,5.813
120,0.053,0.0,0.0,0.753,-0.7,5.716
121,0.259,0.0,0.006,0.636,-0.371,5.601
122,0.053,0.0,0.006,0.682,-0.623,5.503
123,0.053,0.0,0.006,0.64,-0.581,5.399
124,0.053,0.0,0.006,0.55,-0.491,5.3
125,0.053,0.0,0.0,0.609,-0.556,5.216
126,0.053,0.0,0.006,0.531,-0.472,5.123
127,0.053,0.0,0.006,0.73,-0.671,5.041
128,0.053,0.0,0.006,0.856,-0.797,4.929
129,0.053,0.0,0.006,0.479,-0.42,4.798
130,0.053,0.0,0.0,0.522,-0.469,4.724
131,0.053,0.0,0.006,0.625,-0.566,4.644
132,0.259,0.0,0.006,0.619,-0.354,4.548
133,0.259,0.0,0.006,0.605,-0.34,4.454
134,0.053,0.0,0.006,0.442,-0.383,4.361
135,0.053,0.0,0.0,0.46,-0.407,4.293
136,0.053,0.0,0.006,0.473,-0.414,4.222
137,0.053,0.0,0.006,0.502,-0.443,4.15
138,0.053,0.0,0.006,0.409,-0.35,4.073
139,0.053,0.0,0.006,0.403,-0.344,4.01
140,0.053,0.0,0.0,0.347,-0.294,3.948
141,0.259,0.0,0.006,0.422,-0.157,3.895
142,0.053,0.0,0.006,0.437,-0.378,3.831
143,0.053,0.0,0.006,0.564,-0.505,3.763
