,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.053,0.0,0.439,-0.386,3.783
1,0.235,0.0,0.361,-0.126,3.715
2,0.235,0.0,0.371,-0.136,3.66
3,0.205,0.0,0.424,-0.219,3.603
4,0.205,0.0,0.424,-0.219,3.538
5,0.053,0.0,0.423,-0.37,3.473
6,0.053,0.0,0.408,-0.355,3.408
7,0.053,0.0,0.393,-0.34,3.346
8,0.235,0.0,0.428,-0.193,3.286
9,0.235,0.0,0.422,-0.187,3.22
10,0.053,0.0,0.385,-0.332,3.155
11,0.053,0.0,0.401,-0.348,3.096
12,0.205,0.0,0.375,-0.17,3.035
13,0.205,0.0,0.367,-0.162,2.977
14,0.053,0.0,0.409,-0.356,2.921
15,0.053,0.0,0.436,-0.383,2.858
16,0.053,0.0,0.404,-0.351,2.791
17,0.053,0.0,0.397,-0.344,2.73
18,0.053,0.0,0.444,-0.391,2.669
19,0.387,0.0,0.423,-0.036,2.601
20,0.387,0.0,0.393,-0.006,2.536
21,0.053,0.0,0.41,-0.357,2.475
22,0.053,0.0,0.419,-0.366,2.413
23,0.053,0.0,0.399,-0.346,2.348
24,0.053,0.0,0.436,-0.383,2.287
25,0.205,0.0,0.459,-0.254,2.22
26,0.387,0.0,0.417,-0.03,2.15
27,0.235,0.0,0.4,-0.165,2.086
28,0.053,0.0,0.402,-0.349,2.025
29,0.053,0.0,0.394,-0.341,1.963
30,0.053,0.0,0.405,-0.352,1.903
31,0.053,0.0,0.4,-0.347,1.84
32,0.053,0.0,0.41,-0.357,1.779
33,0.053,0.0,0.429,-0.376,1.716
34,0.053,0.0,0.444,-0.391,1.651
35,0.387,0.0,0.433,-0.046,1.582
36,0.387,0.0,0.425,-0.038,1.516
37,0.053,0.0,0.407,-0.354,1.451
38,0.053,0.0,0.407,-0.354,1.388
39,1.263,0.1,0.338,0.825,1.326
40,1.278,0.1,0.495,0.683,1.274
41,1.246,0.1,0.514,0.632,1.198
42,1.3459999999999999,0.1,0.44,0.806,1.119
43,1.82,0.1,0.622,1.098,1.052
44,1.96,0.1,0.945,0.915,0.956
45,0.488,0.3,0.392,-0.204,0.811
46,0.473,0.3,0.4,-0.227,0.751
47,0.5329999999999999,0.3,0.49,-0.257,0.69
48,0.648,0.3,0.799,-0.451,0.615
49,0.44799999999999995,0.3,0.597,-0.449,0.492
50,0.68,0.3,0.559,-0.179,0.401
51,0.872,0.6,0.153,0.119,0.315
52,0.55,0.6,-2.784,2.734,0.292
53,2.414,0.6,-2.72,4.534,0.719
54,0.375,0.6,-2.78,2.555,1.136
55,0.375,0.6,2.906,-3.131,1.562
56,0.275,0.6,0.212,-0.537,1.116
57,0.42700000000000005,1.0,-0.031,-0.542,1.084
58,0.375,1.0,-0.283,-0.342,1.089
59,3.495,1.0,-0.179,2.674,1.132
60,3.495,1.0,-0.223,2.718,1.159
61,3.395,1.0,-0.2,2.595,1.194
62,0.317,1.0,-0.257,-0.426,1.224
63,0.317,1.6,-0.589,-0.694,1.264
