,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.087,0.0,0.414,-0.327,3.787
1,0.247,0.0,0.344,-0.097,3.723
2,0.363,0.0,0.353,0.01,3.67
3,0.46299999999999997,0.0,0.4,0.063,3.616
4,0.754,0.0,0.4,0.354,3.555
5,0.7290000000000001,0.0,0.399,0.33,3.493
6,0.052000000000000005,0.0,0.386,-0.334,3.432
7,0.052000000000000005,0.0,0.373,-0.321,3.373
8,0.16899999999999998,0.0,0.404,-0.235,3.316
9,0.052000000000000005,0.0,0.398,-0.346,3.254
10,0.052000000000000005,0.0,0.365,-0.313,3.193
11,0.183,0.0,0.379,-0.196,3.137
12,0.183,0.0,0.356,-0.173,3.079
13,0.052000000000000005,0.0,0.349,-0.297,3.024
14,0.052000000000000005,0.0,0.386,-0.334,2.971
15,0.052000000000000005,0.0,0.41,-0.358,2.912
16,0.052000000000000005,0.0,0.381,-0.329,2.849
17,0.052000000000000005,0.0,0.375,-0.323,2.791
18,0.183,0.0,0.415,-0.232,2.733
19,0.3,0.0,0.397,-0.097,2.669
20,0.16899999999999998,0.0,0.37,-0.201,2.608
21,0.052000000000000005,0.0,0.385,-0.333,2.552
22,0.052000000000000005,0.0,0.393,-0.341,2.493
23,0.052000000000000005,0.0,0.374,-0.322,2.432
24,0.183,0.0,0.406,-0.223,2.375
25,0.183,0.0,0.426,-0.243,2.313
26,0.16899999999999998,0.0,0.389,-0.22,2.247
27,0.16899999999999998,0.0,0.374,-0.205,2.188
28,0.052000000000000005,0.0,0.375,-0.323,2.13
29,0.052000000000000005,0.0,0.367,-0.315,2.073
30,0.052000000000000005,0.0,0.377,-0.325,2.017
31,0.052000000000000005,0.0,0.372,-0.32,1.959
32,0.16899999999999998,0.0,0.379,-0.21,1.902
33,0.3,0.0,0.394,-0.094,1.844
34,0.183,0.0,0.406,-0.223,1.783
35,0.052000000000000005,0.0,0.395,-0.343,1.721
36,0.052000000000000005,0.0,0.387,-0.335,1.66
37,0.052000000000000005,0.0,0.371,-0.319,1.601
38,0.052000000000000005,0.0,0.37,-0.318,1.544
39,0.183,0.1,0.311,-0.228,1.488
40,0.3,0.1,0.436,-0.236,1.44
41,0.16899999999999998,0.1,0.447,-0.378,1.373
42,0.052000000000000005,0.1,0.387,-0.435,1.304
43,0.052000000000000005,0.1,0.517,-0.565,1.245
44,0.32299999999999995,0.1,0.719,-0.496,1.166
45,0.498,0.3,0.338,-0.14,1.056
46,0.594,0.3,0.339,-0.045,1.004
47,0.629,0.3,0.392,-0.063,0.952
48,4.459,0.3,0.55,3.609,0.892
49,2.574,0.3,0.421,1.853,0.807
50,0.444,0.3,0.376,-0.232,0.743
51,0.611,0.6,0.131,-0.12,0.685
52,0.862,0.6,0.164,0.098,0.665
53,0.735,0.6,0.2,-0.065,0.64
54,2.472,0.6,0.17,1.702,0.609
55,0.447,0.6,-0.102,-0.051,0.583
56,0.47,0.6,0.176,-0.306,0.599
57,0.41,1.0,-0.032,-0.558,0.572
58,0.43799999999999994,1.0,-0.36,-0.202,0.577
59,0.387,1.0,-0.202,-0.411,0.632
60,1.695,1.0,-0.255,0.95,0.663
61,0.518,1.0,-0.221,-0.261,0.702
62,0.387,1.0,-0.286,-0.327,0.736
63,0.052000000000000005,1.6,-0.725,-0.823,0.779
64,0.052000000000000005,1.6,-1.129,-0.419,0.891
65,0.16899999999999998,1.6,-1.051,-0.38,1.064
66,0.16899999999999998,1.6,-1.015,-0.416,1.225
67,0.052000000000000005,1.6,-1.047,-0.501,1.381
68,0.183,1.6,-0.899,-0.518,1.541
69,0.183,2.0,-1.328,-0.489,1.679
70,0.272,2.0,-1.326,-0.402,1.883
71,0.272,2.0,-1.242,-0.486,2.086
72,0.195,2.0,-1.179,-0.626,2.276
73,0.312,2.0,-1.223,-0.465,2.457
74,0.312,2.0,-1.175,-0.513,2.645
75,0.195,2.2,-1.572,-0.433,2.825
76,0.052000000000000005,2.2,-1.742,-0.406,3.066
77,0.152,2.2,-1.757,-0.291,3.333
78,0.152,2.2,-1.817,-0.231,3.602
79,0.28300000000000003,2.2,-1.684,-0.233,3.881
80,0.4,2.2,-1.699,-0.101,4.139
81,0.32899999999999996,2.0,-1.603,-0.068,4.4
82,0.35,2.0,-1.356,-0.294,4.646
83,0.152,2.0,-1.431,-0.417,4.853
84,0.052000000000000005,2.0,-1.434,-0.514,5.073
85,0.052000000000000005,2.0,-1.407,-0.541,5.293
86,0.317,2.0,-1.411,-0.272,5.509
87,0.317,1.8,-1.282,-0.201,5.725
88,0.102,1.8,-1.384,-0.314,5.921
89,0.102,1.8,-1.258,-0.44,6.134
90,0.22899999999999998,1.8,-1.211,-0.36,6.326
