,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.035,0.0,0.414,-0.379,3.787
1,0.035,0.0,0.344,-0.309,3.723
2,0.035,0.0,0.353,-0.318,3.67
3,0.235,0.0,0.4,-0.165,3.616
4,0.235,0.0,0.4,-0.165,3.555
5,0.035,0.0,0.399,-0.364,3.493
6,0.035,0.0,0.386,-0.351,3.432
7,0.035,0.0,0.373,-0.338,3.373
8,0.035,0.0,0.404,-0.369,3.316
9,0.035,0.0,0.398,-0.363,3.254
10,0.035,0.0,0.365,-0.33,3.193
11,0.235,0.0,0.379,-0.144,3.137
12,0.035,0.0,0.356,-0.321,3.079
13,0.035,0.0,0.349,-0.314,3.024
14,0.035,0.0,0.386,-0.351,2.971
15,0.035,0.0,0.41,-0.375,2.912
16,0.035,0.0,0.381,-0.346,2.849
17,0.035,0.0,0.375,-0.34,2.791
18,0.035,0.0,0.415,-0.38,2.733
19,0.035,0.0,0.397,-0.362,2.669
20,0.235,0.0,0.37,-0.135,2.608
21,0.235,0.0,0.385,-0.15,2.552
22,0.035,0.0,0.393,-0.358,2.493
23,0.035,0.0,0.374,-0.339,2.432
24,0.035,0.0,0.406,-0.371,2.375
25,0.035,0.0,0.426,-0.391,2.313
26,0.035,0.0,0.389,-0.354,2.247
27,0.235,0.0,0.374,-0.139,2.188
28,0.235,0.0,0.375,-0.14,2.13
29,0.035,0.0,0.367,-0.332,2.073
30,0.035,0.0,0.377,-0.342,2.017
31,0.035,0.0,0.372,-0.337,1.959
32,0.035,0.0,0.379,-0.344,1.902
33,0.035,0.0,0.394,-0.359,1.844
34,0.035,0.0,0.406,-0.371,1.783
35,0.035,0.0,0.395,-0.36,1.721
36,0.235,0.0,0.387,-0.152,1.66
37,0.035,0.0,0.371,-0.336,1.601
38,0.035,0.0,0.37,-0.335,1.544
39,0.035,0.1,0.311,-0.376,1.488
40,0.035,0.1,0.436,-0.501,1.44
41,0.035,0.1,0.447,-0.512,1.373
42,0.299,0.1,0.387,-0.188,1.304
43,0.299,0.1,0.517,-0.318,1.245
44,0.519,0.1,0.719,-0.3,1.166
45,0.331,0.3,0.338,-0.307,1.056
46,0.431,0.3,0.339,-0.208,1.004
47,0.40700000000000003,0.3,0.392,-0.285,0.952
48,0.035,0.3,0.55,-0.815,0.892
49,0.035,0.3,0.421,-0.686,0.807
50,0.035,0.3,0.376,-0.641,0.743
51,0.035,0.6,0.131,-0.696,0.685
52,0.235,0.6,0.164,-0.529,0.665
53,0.035,0.6,0.2,-0.765,0.64
54,0.035,0.6,0.17,-0.735,0.609
55,0.035,0.6,-0.102,-0.463,0.583
56,0.035,0.6,0.176,-0.741,0.599
57,2.255,1.0,-0.032,1.287,0.572
58,2.269,1.0,-0.36,1.629,0.577
59,2.269,1.0,-0.202,1.471,0.632
60,0.436,1.0,-0.255,-0.309,0.663
61,0.18100000000000002,1.0,-0.221,-0.598,0.702
62,0.18100000000000002,1.0,-0.286,-0.533,0.736
63,0.035,1.6,-0.725,-0.84,0.779
64,0.035,1.6,-1.129,-0.436,0.891
65,0.035,1.6,-1.051,-0.514,1.064
66,0.18100000000000002,1.6,-1.015,-0.404,1.225
67,0.16699999999999998,1.6,-1.047,-0.386,1.381
68,2.509,1.6,-0.899,1.808,1.541
69,2.435,2.0,-1.328,1.763,1.679
70,0.293,2.0,-1.326,-0.381,1.883
71,0.293,2.0,-1.242,-0.465,2.086
72,0.161,2.0,-1.179,-0.66,2.276
73,0.035,2.0,-1.223,-0.742,2.457
74,0.035,2.0,-1.175,-0.79,2.645
75,0.235,2.2,-1.572,-0.393,2.825
76,0.235,2.2,-1.742,-0.223,3.066
77,0.035,2.2,-1.757,-0.408,3.333
78,0.035,2.2,-1.817,-0.348,3.602
79,0.035,2.2,-1.684,-0.481,3.881
80,0.161,2.2,-1.699,-0.34,4.139
81,0.161,2.0,-1.603,-0.236,4.4
82,0.147,2.0,-1.356,-0.497,4.646
83,0.035,2.0,-1.431,-0.534,4.853
84,0.235,2.0,-1.434,-0.331,5.073
85,0.035,2.0,-1.407,-0.558,5.293
86,0.035,2.0,-1.411,-0.554,5.509
87,0.035,1.8,-1.282,-0.483,5.725
88,0.035,1.8,-1.384,-0.381,5.921
89,0.035,1.8,-1.258,-0.507,6.134
90,0.035,1.8,-1.211,-0.554,6.326
91,0.035,1.8,-1.201,-0.564,6.512
92,0.235,1.8,-1.209,-0.356,6.696
93,0.035,1.4,-0.934,-0.431,6.882
94,0.035,1.4,-0.665,-0.7,7.025
95,0.035,1.4,-0.63,-0.735,7.127
96,0.035,1.4,-0.695,-0.67,7.224
97,0.035,1.4,-0.757,-0.608,7.33
98,0.035,1.4,-0.663,-0.702,7.446
99,0.235,1.0,-0.034,-0.731,7.548
100,0.035,1.0,0.025,-0.99,7.553
101,0.035,1.0,-0.312,-0.653,7.549
102,0.035,1.0,-0.223,-0.742,7.597
103,0.035,1.0,-0.193,-0.772,7.631
104,0.035,1.0,-0.256,-0.709,7.661
105,0.035,0.4,0.344,-0.709,7.7
106,0.235,0.4,0.282,-0.447,7.647
107,0.161,0.4,0.421,-0.66,7.604
108,0.41600000000000004,0.4,0.644,-0.628,7.54
109,0.41600000000000004,0.4,0.462,-0.446,7.441
110,0.204,0.4,0.511,-0.707,7.37
111,0.264,0.1,0.815,-0.651,7.292
112,0.244,0.1,0.811,-0.667,7.167
113,0.342,0.1,0.892,-0.65,7.042
114,0.45,0.1,0.699,-0.349,6.906
115,0.19,0.1,0.627,-0.537,6.798
116,0.201,0.1,0.685,-0.584,6.702
117,0.306,0.0,0.619,-0.313,6.597
118,0.20600000000000002,0.0,0.61,-0.404,6.502
119,0.306,0.0,0.767,-0.461,6.409
120,0.20600000000000002,0.0,0.918,-0.712,6.291
121,0.406,0.0,0.758,-0.352,6.15
122,0.24600000000000002,0.0,0.838,-0.592,6.034
123,0.262,0.0,0.784,-0.522,5.906
124,0.306,0.0,0.644,-0.338,5.785
125,0.418,0.0,0.717,-0.299,5.687
126,0.418,0.0,0.631,-0.213,5.577
127,0.518,0.0,0.785,-0.267,5.48
128,1.662,0.0,1.002,0.66,5.36
129,1.594,0.0,0.732,0.862,5.206
130,1.499,0.0,0.735,0.764,5.094
131,0.56,0.0,0.771,-0.211,4.981
132,0.56,0.0,0.892,-0.332,4.863
133,0.66,0.0,0.878,-0.218,4.726
134,0.7,0.0,0.718,-0.018,4.592
135,0.9,0.0,0.728,0.172,4.482
136,0.86,0.0,0.737,0.123,4.37
