,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.0,0.414,-0.365,3.787
1,0.049,0.0,0.344,-0.295,3.723
2,0.049,0.0,0.353,-0.304,3.67
3,0.049,0.0,0.4,-0.351,3.616
4,0.049,0.0,0.4,-0.351,3.555
5,0.049,0.0,0.399,-0.35,3.493
6,0.049,0.0,0.386,-0.337,3.432
7,0.188,0.0,0.373,-0.185,3.373
8,0.188,0.0,0.404,-0.216,3.316
9,0.049,0.0,0.398,-0.349,3.254
10,0.049,0.0,0.365,-0.316,3.193
11,0.049,0.0,0.379,-0.33,3.137
12,0.049,0.0,0.356,-0.307,3.079
13,0.188,0.0,0.349,-0.161,3.024
14,0.188,0.0,0.386,-0.198,2.971
15,0.049,0.0,0.41,-0.361,2.912
16,0.049,0.0,0.381,-0.332,2.849
17,0.049,0.0,0.375,-0.326,2.791
18,0.049,0.0,0.415,-0.366,2.733
19,0.049,0.0,0.397,-0.348,2.669
20,0.049,0.0,0.37,-0.321,2.608
21,0.049,0.0,0.385,-0.336,2.552
22,0.049,0.0,0.393,-0.344,2.493
23,0.049,0.0,0.374,-0.325,2.432
24,0.188,0.0,0.406,-0.218,2.375
25,0.188,0.0,0.426,-0.238,2.313
26,0.049,0.0,0.389,-0.34,2.247
27,0.049,0.0,0.374,-0.325,2.188
28,0.049,0.0,0.375,-0.326,2.13
29,0.049,0.0,0.367,-0.318,2.073
30,0.049,0.0,0.377,-0.328,2.017
31,0.049,0.0,0.372,-0.323,1.959
32,0.188,0.0,0.379,-0.191,1.902
33,0.188,0.0,0.394,-0.206,1.844
34,0.049,0.0,0.406,-0.357,1.783
35,0.049,0.0,0.395,-0.346,1.721
36,0.049,0.0,0.387,-0.338,1.66
37,0.049,0.0,0.371,-0.322,1.601
38,0.049,0.0,0.37,-0.321,1.544
39,0.188,0.1,0.311,-0.223,1.488
40,0.188,0.1,0.436,-0.348,1.44
41,0.049,0.1,0.447,-0.498,1.373
42,0.049,0.1,0.387,-0.438,1.304
43,0.109,0.1,0.517,-0.508,1.245
44,0.18899999999999997,0.1,0.719,-0.63,1.166
45,0.18899999999999997,0.3,0.338,-0.449,1.056
46,0.049,0.3,0.339,-0.59,1.004
47,0.049,0.3,0.392,-0.643,0.952
48,0.049,0.3,0.55,-0.801,0.892
49,0.049,0.3,0.421,-0.672,0.807
50,0.049,0.3,0.376,-0.627,0.743
51,0.188,0.6,0.131,-0.543,0.685
52,0.188,0.6,0.164,-0.576,0.665
53,0.049,0.6,0.2,-0.751,0.64
54,0.049,0.6,0.17,-0.721,0.609
55,0.049,0.6,-0.102,-0.449,0.583
56,0.049,0.6,0.176,-0.727,0.599
57,0.049,1.0,-0.032,-0.919,0.572
58,0.188,1.0,-0.36,-0.452,0.577
59,0.20800000000000002,1.0,-0.202,-0.59,0.632
60,0.049,1.0,-0.255,-0.696,0.663
61,0.049,1.0,-0.221,-0.73,0.702
62,0.049,1.0,-0.286,-0.665,0.736
63,0.049,1.6,-0.725,-0.826,0.779
64,0.049,1.6,-1.129,-0.422,0.891
65,0.188,1.6,-1.051,-0.361,1.064
66,0.188,1.6,-1.015,-0.397,1.225
67,0.049,1.6,-1.047,-0.504,1.381
68,0.049,1.6,-0.899,-0.652,1.541
69,0.057,2.0,-1.328,-0.615,1.679
70,0.821,2.0,-1.326,0.147,1.883
71,0.821,2.0,-1.242,0.063,2.086
72,0.821,2.0,-1.179,-0.0,2.276
73,0.049,2.0,-1.223,-0.728,2.457
74,0.188,2.0,-1.175,-0.637,2.645
75,0.188,2.2,-1.572,-0.44,2.825
76,0.049,2.2,-1.742,-0.409,3.066
77,0.049,2.2,-1.757,-0.394,3.333
78,0.049,2.2,-1.817,-0.334,3.602
79,0.049,2.2,-1.684,-0.467,3.881
80,0.049,2.2,-1.699,-0.452,4.139
81,0.049,2.0,-1.603,-0.348,4.4
82,0.049,2.0,-1.356,-0.595,4.646
