,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.0,0.0,0.446,-0.397,3.782
1,0.049,0.0,0.001,0.334,-0.284,3.713
2,0.049,0.0,0.001,0.344,-0.294,3.662
3,0.049,0.0,0.001,0.404,-0.354,3.609
4,0.049,0.0,0.001,0.403,-0.353,3.547
5,0.049,0.0,0.0,0.398,-0.349,3.485
6,0.049,0.0,0.001,0.361,-0.311,3.424
7,0.049,0.0,0.001,0.332,-0.282,3.369
8,0.171,0.0,0.001,0.379,-0.207,3.318
9,0.171,0.0,0.001,0.376,-0.204,3.26
10,0.049,0.0,0.001,0.338,-0.288,3.202
11,0.21,0.0,0.0,0.354,-0.144,3.15
12,0.21,0.0,0.001,0.328,-0.117,3.096
13,0.049,0.0,0.001,0.316,-0.266,3.046
14,0.049,0.0,0.001,0.335,-0.285,2.997
15,0.171,0.0,0.001,0.355,-0.183,2.946
16,0.171,0.0,0.0,0.349,-0.178,2.892
17,0.049,0.0,0.001,0.35,-0.3,2.838
18,0.21,0.0,0.001,0.395,-0.184,2.784
19,0.21,0.0,0.001,0.371,-0.16,2.724
20,0.049,0.0,0.001,0.34,-0.29,2.667
21,0.049,0.0,0.0,0.34,-0.291,2.615
22,0.049,0.0,0.001,0.342,-0.292,2.563
23,0.049,0.0,0.001,0.327,-0.277,2.51
24,0.049,0.0,0.001,0.379,-0.329,2.46
25,0.049,0.0,0.001,0.408,-0.358,2.402
26,0.049,0.0,0.0,0.366,-0.317,2.339
27,0.171,0.0,0.001,0.344,-0.172,2.283
28,0.332,0.0,0.001,0.345,-0.012,2.231
29,0.21,0.0,0.001,0.33,-0.119,2.178
30,0.049,0.0,0.001,0.333,-0.283,2.127
31,0.049,0.0,0.001,0.338,-0.288,2.076
32,0.049,0.0,0.0,0.349,-0.3,2.024
33,0.171,0.0,0.001,0.366,-0.194,1.971
34,0.171,0.0,0.001,0.381,-0.209,1.915
35,0.21,0.0,0.001,0.369,-0.158,1.856
36,0.21,0.0,0.001,0.364,-0.153,1.8
37,0.049,0.0,0.0,0.329,-0.28,1.744
38,0.049,0.0,0.001,0.322,-0.272,1.694
39,0.049,0.1,0.001,0.285,-0.335,1.644
40,0.049,0.1,0.001,0.425,-0.475,1.601
41,0.049,0.1,0.001,0.438,-0.488,1.535
42,0.049,0.1,0.0,0.362,-0.413,1.468
43,0.332,0.1,0.001,0.516,-0.283,1.413
44,0.332,0.1,0.001,0.751,-0.518,1.334
45,0.049,0.3,0.001,0.334,-0.584,1.218
46,0.049,0.3,0.001,0.327,-0.577,1.167
47,0.049,0.3,0.0,0.397,-0.648,1.117
48,0.049,0.3,0.001,0.589,-0.839,1.056
49,0.049,0.3,0.001,0.419,-0.669,0.966
50,0.049,0.3,0.001,0.37,-0.62,0.902
51,0.049,0.6,0.001,0.125,-0.675,0.845
52,0.171,0.6,0.0,0.022,-0.451,0.826
53,0.171,0.6,0.001,0.054,-0.482,0.822
54,0.049,0.6,0.001,0.049,-0.599,0.814
55,0.049,0.6,0.001,0.118,-0.668,0.806
56,0.21,0.6,0.001,0.104,-0.493,0.788
57,0.21,1.0,0.001,-0.201,-0.588,0.772
58,0.049,1.0,0.0,-0.349,-0.602,0.803
59,0.049,1.0,0.001,-0.17,-0.78,0.857
60,0.049,1.0,0.001,-0.223,-0.727,0.883
