;0;1;2;3;4;5;6;7;8;9;10
0;-5.8e-05;-5.9000000000000004e-05;-0.001092;-0.000259;-0.0005909999999999999;0.000579;-0.003;0.000246;-0.000509;0.000395;0.000171
1;0.000486;0.000486;0.00032700000000000003;0.000302;0.000419;0.0005859999999999999;-0.0029539999999999996;0.000727;0.000569;0.000395;0.000177
2;0.000489;0.000489;0.000321;0.000302;0.000413;0.0005859999999999999;-0.002948;0.000727;0.000569;0.00040100000000000004;0.000171
3;0.000489;0.000489;0.000321;0.000298;0.000213;0.0005859999999999999;-0.0029539999999999996;0.0005570000000000001;0.00035299999999999996;0.000395;0.000171
4;0.000486;0.000486;0.000321;0.00048100000000000004;0.000213;0.0005859999999999999;-0.002948;0.0005570000000000001;0.00034700000000000003;0.000395;0.000171
5;0.000331;0.000331;0.000321;0.000363;0.000413;0.0005859999999999999;-0.002948;0.000727;0.000569;0.000395;0.000171
6;0.000331;0.000331;0.000321;0.000363;0.000413;0.0005920000000000001;-0.0029460000000000003;0.000569;0.000569;0.000395;0.000177
7;0.000431;0.000431;0.000321;0.00048100000000000004;0.000413;0.0005859999999999999;-0.00141;0.000389;0.000569;0.000395;3.2e-05
8;0.000428;0.000428;0.000321;0.000308;0.000413;0.0005859999999999999;0.0002;0.000541;0.000395;0.000395;3.2e-05
9;0.000311;0.000311;0.000321;0.000302;0.000413;0.000354;0.000716;0.000727;0.000395;0.000289;0.000171
10;0.000386;0.000386;0.000321;0.000302;0.000413;0.000354;0.000716;0.000727;0.000569;0.00028300000000000005;0.000171
11;0.00043700000000000005;0.00043700000000000005;0.000321;0.000298;0.000213;0.0005859999999999999;0.000716;0.0005570000000000001;0.000569;0.000395;0.000177
12;0.00043700000000000005;0.00043700000000000005;0.000321;0.000363;0.000413;0.0005859999999999999;0.000716;0.000727;0.000569;0.000395;0.000171
13;0.000489;0.000489;0.000321;0.00048100000000000004;0.000413;0.0005859999999999999;0.000716;0.000727;0.00034700000000000003;0.000395;3.2e-05
14;0.000486;0.000486;0.00032700000000000003;0.00048100000000000004;0.000419;0.0005859999999999999;0.0005620000000000001;0.000727;0.00034700000000000003;0.00028300000000000005;3.2e-05
15;0.000253;0.000253;0.000321;0.00048100000000000004;0.000413;0.0005859999999999999;0.0005620000000000001;0.000569;0.000569;0.00028300000000000005;0.000171
16;0.000256;0.000256;0.000321;0.00048100000000000004;0.000413;0.0005859999999999999;0.000716;0.000383;0.000569;0.00040100000000000004;0.000177
17;0.00023300000000000003;0.00023300000000000003;0.000321;0.00048100000000000004;0.000413;0.000354;0.000716;0.000541;0.000575;0.000395;0.000171
18;0.000269;0.000269;0.000321;0.000298;0.000413;0.000354;0.000716;0.000541;0.000395;0.000395;0.000171
19;0.000343;0.000343;0.000321;0.00048100000000000004;0.000413;0.0005859999999999999;0.000716;0.0005570000000000001;0.000395;0.000395;0.000171
20;0.000348;0.000348;0.000321;0.000363;0.000213;0.0005920000000000001;0.000716;0.000727;0.00034700000000000003;0.000395;0.000171
21;0.000373;0.000373;0.000321;0.00019;0.000213;0.0005859999999999999;0.000722;0.000733;0.00034700000000000003;0.000395;0.000177
22;0.000335;0.000335;0.000321;0.000302;0.000413;0.0005859999999999999;0.000716;0.000727;0.000569;0.000395;0.000171
23;0.000263;0.000263;0.000321;0.00048100000000000004;0.000413;0.0005859999999999999;0.000716;0.000727;0.000569;0.00040100000000000004;0.000171
24;0.000231;0.000231;0.000321;0.00048100000000000004;0.000413;0.000354;0.000716;0.000541;0.000395;0.00028300000000000005;3.2e-05
25;0.000175;0.000175;0.000321;0.000298;0.000413;0.000354;0.000716;0.000541;0.000395;0.00028300000000000005;3.2e-05
26;0.00032799999999999995;0.00032799999999999995;0.000321;0.00048100000000000004;0.000413;0.0005859999999999999;0.000716;0.000371;0.000569;0.000395;0.000171
27;0.000486;0.000486;0.000321;0.000363;0.000213;0.0005859999999999999;0.000716;0.0005570000000000001;0.00034700000000000003;0.000395;0.000177
28;0.000486;0.000486;0.000321;0.000363;0.00021899999999999998;0.0005859999999999999;0.000716;0.000569;0.00034700000000000003;0.000395;0.000171
29;0.00041200000000000004;0.00041200000000000004;0.00032700000000000003;0.00048100000000000004;0.000413;0.0005859999999999999;0.0005620000000000001;0.000569;0.000569;0.00040100000000000004;0.000171
30;0.000363;0.000363;0.000321;0.000302;0.000413;0.0005859999999999999;0.0005620000000000001;0.000727;0.000569;0.000395;0.000171
31;0.000428;0.000428;0.000321;0.000308;0.000413;0.0005859999999999999;0.000716;0.000727;0.000575;0.000395;0.000171
32;0.000428;0.000428;0.000321;0.00048100000000000004;0.000413;0.0005859999999999999;0.000716;0.000727;0.000569;0.00028300000000000005;3.8e-05
33;0.000311;0.000311;0.000321;0.000363;0.000413;0.0005859999999999999;0.000716;0.000727;0.000395;0.00028300000000000005;3.2e-05
34;0.000314;0.000314;0.000321;0.00017999999999999998;0.000413;0.0005920000000000001;0.000716;0.000371;0.00017300000000000003;0.000395;0.000171
35;0.000486;0.000486;0.000321;0.00048100000000000004;0.000413;0.0005859999999999999;0.000722;0.000389;0.00034700000000000003;0.00040100000000000004;0.000171
36;0.00043700000000000005;0.00043700000000000005;0.000321;0.0004870000000000001;0.000213;0.0005859999999999999;0.000716;0.000569;0.000569;0.000395;0.000171
37;0.000379;0.000379;0.000321;0.000302;0.000413;0.0005859999999999999;0.000716;0.000727;0.000569;0.000395;0.000177
38;0.00040899999999999997;0.00040899999999999997;0.000321;0.000302;0.000413;0.0005859999999999999;0.000716;0.000727;0.000569;0.00028300000000000005;0.000171
39;0.000334;0.000334;0.000321;0.00048100000000000004;0.000413;0.0005859999999999999;0.0005620000000000001;0.000622;0.000569;0.00028300000000000005;3.2e-05
40;0.000368;0.000368;0.00032700000000000003;0.00048100000000000004;0.000413;0.0005859999999999999;0.0005620000000000001;-0.002161;0.000569;0.00040100000000000004;3.2e-05
41;0.000374;0.000374;0.000321;0.000304;0.000413;0.000342;0.000716;-0.002287;0.00034700000000000003;0.000395;0.000171
42;0.000185;0.000185;0.000321;0.000363;0.000149;0.000299;0.000716;0.000289;0.00035299999999999996;0.000395;0.000177
43;0.00021700000000000002;0.00021700000000000002;0.000321;0.000363;0.000155;0.000439;0.000722;0.00023899999999999998;0.000569;0.000395;0.000111
44;-0.0008179999999999999;-0.0008179999999999999;-0.0021509999999999997;0.000302;-7.099999999999999e-05;0.000442;0.0005760000000000001;0.000391;0.000569;0.000395;3.1e-05
45;-0.0008240000000000001;-0.0008240000000000001;0.000221;0.000302;0.000117;0.000359;0.0006360000000000001;0.00031;0.000395;0.00028300000000000005;3.1e-05
46;-0.0008079999999999999;-0.0008079999999999999;0.000261;0.000308;1.7000000000000003e-05;-0.0013730000000000003;0.000456;0.000479;0.000395;0.000289;0.000171
47;0.00014000000000000001;0.00014000000000000001;0.00026700000000000004;0.00048100000000000004;4.0999999999999994e-05;-0.001433;0.000292;-0.0025150000000000003;0.000575;0.000355;0.000171
48;0.00023300000000000003;0.00023300000000000003;0.000261;0.00017999999999999998;0.000413;-0.001659;0.000223;-0.0024790000000000003;0.000569;0.00012;0.000177
49;0.000213;0.000213;0.000261;0.00017999999999999998;0.000413;-0.00010099999999999999;0.000143;0.00020300000000000003;0.00046600000000000005;0.00022;0.000171
50;0.000222;0.000222;0.000261;0.00048100000000000004;0.000413;0.00028100000000000005;0.0005620000000000001;-0.002449;0.000497;0.00022;0.000171
