,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.048,0.0,-0.326,0.374,3.9
1,0.048,0.006,-0.298,0.352,3.95
2,0.048,0.006,-0.319,0.373,3.996
3,0.048,0.006,-0.314,0.368,4.045
4,0.048,0.006,-0.37,0.424,4.093
5,0.133,0.0,-0.39,0.523,4.149
6,0.048,0.006,-0.384,0.438,4.209
7,0.048,0.006,-0.433,0.487,4.268
8,0.249,0.006,-0.441,0.696,4.335
9,0.249,0.006,-0.439,0.694,4.402
10,0.048,0.0,-0.457,0.505,4.469
11,0.048,0.006,-0.483,0.537,4.54
12,0.048,0.006,-0.491,0.545,4.614
13,0.048,0.006,-0.479,0.533,4.689
14,0.249,0.006,-0.475,0.73,4.762
15,0.249,0.006,-0.452,0.707,4.835
16,0.048,0.0,-0.455,0.503,4.904
17,0.048,0.006,-0.471,0.525,4.974
18,0.048,0.006,-0.457,0.511,5.046
19,0.048,0.006,-0.469,0.523,5.116
20,0.048,0.006,-0.47,0.524,5.188
21,0.048,0.0,-0.404,0.452,5.26
22,0.048,0.006,-0.401,0.455,5.322
23,0.048,0.006,-0.464,0.518,5.384
24,0.249,0.006,-0.452,0.707,5.455
25,0.249,0.006,-0.446,0.701,5.524
26,0.048,0.0,-0.462,0.51,5.592
27,0.048,0.006,-0.475,0.529,5.663
28,0.048,0.006,-0.457,0.511,5.736
29,0.048,0.006,-0.461,0.515,5.806
30,0.048,0.006,-0.463,0.517,5.877
31,0.249,0.006,-0.458,0.713,5.948
32,0.249,0.0,-0.471,0.72,6.018
33,0.048,0.006,-0.466,0.52,6.09
34,0.048,0.006,-0.444,0.498,6.162
35,0.048,0.006,-0.443,0.497,6.23
36,0.048,0.006,-0.413,0.467,6.298
37,0.048,0.0,-0.45,0.498,6.361
38,0.048,0.006,-0.452,0.506,6.43
39,0.048,0.006,-0.426,0.48,6.5
40,0.249,0.006,-0.372,0.627,6.565
41,0.249,0.006,-0.228,0.483,6.622
42,0.048,0.0,-0.273,0.321,6.657
43,0.048,0.006,-0.046,0.1,6.699
44,0.048,0.006,-0.161,0.215,6.706
45,0.048,0.006,-0.283,0.337,6.731
46,0.048,0.006,-0.247,0.301,6.774
47,0.249,0.0,-0.177,0.426,6.812
48,0.294,0.006,-0.058,0.358,6.839
49,0.168,0.006,-0.18,0.354,6.848
50,0.28800000000000003,0.006,-0.178,0.472,6.876
51,0.228,0.006,-0.046,0.28,6.903
52,0.268,0.006,-0.181,0.455,6.91
53,0.228,0.0,-0.093,0.321,6.938
54,0.419,0.006,-0.142,0.567,6.952
55,0.359,0.006,-0.108,0.473,6.974
56,0.048,0.006,-0.014,0.068,6.99
57,0.048,0.006,0.072,-0.018,6.992
58,0.175,0.0,-0.093,0.268,6.981
59,0.235,0.006,0.08,0.161,6.996
60,0.048,0.006,-0.025,0.079,6.983
61,0.048,0.006,-0.084,0.138,6.987
62,0.048,0.006,0.168,-0.114,7.0
63,0.048,0.0,-0.049,0.097,6.974
64,0.048,0.006,-0.109,0.163,6.982
65,0.048,0.006,-0.177,0.231,6.998
66,0.048,0.006,-0.242,0.296,7.026
67,0.048,0.006,-0.284,0.338,7.063
68,0.048,0.0,-0.147,0.195,7.106
69,0.249,0.006,-0.158,0.413,7.129
70,0.249,0.006,-0.154,0.409,7.153
71,0.048,0.006,-0.059,0.113,7.176
72,0.048,0.006,-0.035,0.089,7.185
73,0.048,0.0,-0.065,0.113,7.191
74,0.048,0.006,-0.119,0.173,7.201
75,0.048,0.006,-0.307,0.361,7.219
76,0.249,0.006,-0.398,0.653,7.266
77,0.249,0.006,-0.216,0.471,7.327
78,0.048,0.006,-0.193,0.247,7.36
79,0.048,0.0,-0.105,0.153,7.39
80,0.048,0.006,0.049,0.005,7.406
81,0.048,0.006,-0.164,0.218,7.398
82,0.249,0.006,-0.028,0.283,7.423
83,0.249,0.006,-0.096,0.351,7.428
84,0.249,0.0,-0.02,0.269,7.443
85,0.048,0.006,0.032,0.022,7.446
86,0.048,0.006,0.268,-0.214,7.441
87,0.048,0.006,0.083,-0.029,7.4
88,0.048,0.006,0.01,0.044,7.387
89,0.048,0.0,0.095,-0.047,7.385
90,0.048,0.006,0.336,-0.282,7.371
91,0.048,0.006,0.274,-0.22,7.319
92,0.249,0.006,0.206,0.049,7.277
93,0.249,0.006,0.079,0.176,7.246
94,0.048,0.006,0.423,-0.369,7.234
95,0.048,0.0,0.581,-0.533,7.169
96,0.048,0.006,0.613,-0.559,7.08
97,0.057999999999999996,0.006,0.639,-0.575,6.986
98,0.057999999999999996,0.006,0.723,-0.659,6.888
99,0.318,0.006,0.747,-0.423,6.777
100,0.534,0.0,1.001,-0.467,6.662
101,0.434,0.006,0.857,-0.417,6.509
102,0.282,0.006,0.881,-0.593,6.377
103,0.233,0.006,0.903,-0.664,6.242
104,0.268,0.006,0.828,-0.554,6.104
105,0.275,0.0,0.774,-0.499,5.977
106,0.255,0.006,0.691,-0.43,5.858
107,0.31,0.006,0.747,-0.431,5.752
108,0.604,0.006,0.848,-0.238,5.638
109,0.235,0.006,0.93,-0.689,5.508
110,0.215,0.0,0.811,-0.596,5.365
111,0.14,0.006,0.768,-0.622,5.24
112,0.28,0.006,0.826,-0.54,5.123
113,0.521,0.006,0.737,-0.21,4.996
114,0.5489999999999999,0.006,0.645,-0.09,4.883
115,0.308,0.006,0.591,-0.277,4.784
116,0.308,0.0,0.672,-0.364,4.694
117,0.248,0.006,0.649,-0.395,4.59
118,0.248,0.006,0.538,-0.284,4.491
119,0.138,0.006,0.414,-0.27,4.408
120,0.17800000000000002,0.006,0.409,-0.225,4.345
121,0.539,0.0,0.33,0.209,4.282
122,0.514,0.006,0.335,0.185,4.232
123,0.313,0.006,0.232,0.087,4.18
124,0.313,0.006,0.179,0.14,4.145
125,0.44,0.006,0.224,0.222,4.117
126,0.43,0.0,0.057,0.373,4.083
127,0.7909999999999999,0.006,0.218,0.579,4.074
128,2.735,0.006,0.308,2.433,4.041
129,0.736,0.006,0.101,0.641,3.994
130,0.575,0.006,0.141,0.44,3.978
131,0.595,0.0,0.15,0.445,3.956
132,0.71,0.006,0.13,0.586,3.933
133,0.605,0.006,0.127,0.484,3.913
134,0.54,0.006,-0.063,0.609,3.894
135,0.6809999999999999,0.006,0.053,0.634,3.904
136,0.6609999999999999,0.0,0.166,0.495,3.896
137,0.46,0.006,0.166,0.3,3.87
138,0.46,0.006,0.006,0.46,3.845
139,0.535,0.006,-0.033,0.574,3.844
140,0.595,0.006,-0.12,0.721,3.849
141,0.616,0.0,-0.1,0.716,3.867
