,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.006,-0.326,0.381,3.9
1,0.049,0.006,-0.298,0.353,3.95
2,0.049,0.0,-0.319,0.368,3.996
3,0.049,0.006,-0.314,0.369,4.045
4,0.049,0.006,-0.37,0.425,4.093
5,0.049,0.006,-0.39,0.445,4.149
6,0.049,0.006,-0.384,0.439,4.209
7,0.049,0.006,-0.433,0.488,4.268
8,0.27,0.0,-0.441,0.711,4.335
9,0.27,0.006,-0.439,0.715,4.402
10,0.049,0.006,-0.457,0.512,4.469
11,0.049,0.006,-0.483,0.538,4.54
12,0.049,0.006,-0.491,0.546,4.614
13,0.049,0.0,-0.479,0.528,4.689
14,0.049,0.006,-0.475,0.53,4.762
15,0.21,0.006,-0.452,0.668,4.835
16,0.431,0.006,-0.455,0.892,4.904
17,0.27,0.006,-0.471,0.747,4.974
18,0.27,0.0,-0.457,0.727,5.046
19,0.049,0.006,-0.469,0.524,5.116
20,0.049,0.006,-0.47,0.525,5.188
21,0.049,0.006,-0.404,0.459,5.26
22,0.21,0.006,-0.401,0.617,5.322
23,0.21,0.0,-0.464,0.674,5.384
24,0.049,0.006,-0.452,0.507,5.455
25,0.27,0.006,-0.446,0.722,5.524
26,0.27,0.006,-0.462,0.738,5.592
27,0.049,0.006,-0.475,0.53,5.663
28,0.049,0.0,-0.457,0.506,5.736
29,0.21,0.006,-0.461,0.677,5.806
30,0.21,0.006,-0.463,0.679,5.877
31,0.049,0.006,-0.458,0.513,5.948
32,0.049,0.006,-0.471,0.526,6.018
33,0.049,0.006,-0.466,0.521,6.09
34,0.27,0.0,-0.444,0.714,6.162
35,0.531,0.006,-0.443,0.98,6.23
36,0.578,0.006,-0.413,0.997,6.298
37,0.049,0.006,-0.45,0.505,6.361
38,0.049,0.006,-0.452,0.507,6.43
39,0.049,0.0,-0.426,0.475,6.5
40,0.049,0.006,-0.372,0.427,6.565
41,0.212,0.006,-0.228,0.446,6.622
42,0.557,0.006,-0.273,0.836,6.657
43,0.557,0.006,-0.046,0.609,6.699
44,0.7879999999999999,0.0,-0.161,0.949,6.706
45,0.893,0.006,-0.283,1.182,6.731
46,0.672,0.006,-0.247,0.925,6.774
47,0.787,0.006,-0.177,0.97,6.812
48,0.6559999999999999,0.006,-0.058,0.72,6.839
49,2.639,0.006,-0.18,2.825,6.848
50,2.786,0.0,-0.178,2.964,6.876
51,1.023,0.006,-0.046,1.075,6.903
52,0.902,0.006,-0.181,1.089,6.91
53,2.2159999999999997,0.006,-0.093,2.315,6.938
54,0.6779999999999999,0.006,-0.142,0.826,6.952
55,0.6920000000000001,0.0,-0.108,0.8,6.974
56,0.41100000000000003,0.006,-0.014,0.431,6.99
57,0.588,0.006,0.072,0.522,6.992
