,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.052000000000000005,0.006,-0.326,0.384,3.9
1,0.052000000000000005,0.006,-0.298,0.356,3.95
2,0.052000000000000005,0.006,-0.319,0.377,3.996
3,0.052000000000000005,0.006,-0.314,0.372,4.045
4,0.052000000000000005,0.006,-0.37,0.428,4.093
5,0.052000000000000005,0.006,-0.39,0.448,4.149
6,0.052000000000000005,0.006,-0.384,0.442,4.209
7,0.052000000000000005,0.0,-0.433,0.485,4.268
8,0.374,0.006,-0.441,0.821,4.335
9,0.374,0.006,-0.439,0.819,4.402
10,0.052000000000000005,0.006,-0.457,0.515,4.469
11,0.052000000000000005,0.006,-0.483,0.541,4.54
12,0.052000000000000005,0.006,-0.491,0.549,4.614
13,0.052000000000000005,0.006,-0.479,0.537,4.689
14,0.052000000000000005,0.006,-0.475,0.533,4.762
15,0.374,0.006,-0.452,0.832,4.835
16,0.374,0.006,-0.455,0.835,4.904
17,0.052000000000000005,0.006,-0.471,0.529,4.974
18,0.052000000000000005,0.006,-0.457,0.515,5.046
19,0.052000000000000005,0.006,-0.469,0.527,5.116
20,0.052000000000000005,0.006,-0.47,0.528,5.188
21,0.052000000000000005,0.0,-0.404,0.456,5.26
22,0.374,0.006,-0.401,0.781,5.322
23,0.374,0.006,-0.464,0.844,5.384
24,0.228,0.006,-0.452,0.686,5.455
25,0.052000000000000005,0.006,-0.446,0.504,5.524
26,0.052000000000000005,0.006,-0.462,0.52,5.592
27,0.052000000000000005,0.006,-0.475,0.533,5.663
28,0.052000000000000005,0.006,-0.457,0.515,5.736
29,0.052000000000000005,0.006,-0.461,0.519,5.806
30,0.374,0.006,-0.463,0.843,5.877
31,0.374,0.006,-0.458,0.838,5.948
32,0.052000000000000005,0.006,-0.471,0.529,6.018
33,0.052000000000000005,0.006,-0.466,0.524,6.09
34,0.052000000000000005,0.006,-0.444,0.502,6.162
35,0.052000000000000005,0.006,-0.443,0.501,6.23
36,0.052000000000000005,0.0,-0.413,0.465,6.298
37,0.228,0.006,-0.45,0.684,6.361
38,0.228,0.006,-0.452,0.686,6.43
39,0.374,0.006,-0.426,0.806,6.5
40,0.198,0.006,-0.372,0.576,6.565
41,0.052000000000000005,0.006,-0.228,0.286,6.622
42,0.052000000000000005,0.006,-0.273,0.331,6.657
43,0.052000000000000005,0.0,-0.046,0.098,6.699
44,0.228,0.006,-0.161,0.395,6.706
45,0.478,0.006,-0.283,0.767,6.731
46,0.588,0.006,-0.247,0.841,6.774
47,0.37200000000000005,0.006,-0.177,0.555,6.812
48,0.478,0.0,-0.058,0.536,6.839
49,0.39799999999999996,0.006,-0.18,0.584,6.848
50,0.382,0.006,-0.178,0.566,6.876
51,0.43700000000000006,0.006,-0.046,0.489,6.903
52,0.602,0.006,-0.181,0.789,6.91
53,0.512,0.006,-0.093,0.611,6.938
54,0.49200000000000005,0.0,-0.142,0.634,6.952
55,0.43200000000000005,0.006,-0.108,0.546,6.974
56,0.43200000000000005,0.006,-0.014,0.452,6.99
57,0.392,0.006,0.072,0.326,6.992
58,2.588,0.006,-0.093,2.687,6.981
59,0.654,0.0,0.08,0.574,6.996
60,0.478,0.006,-0.025,0.509,6.983
61,0.332,0.006,-0.084,0.422,6.987
62,0.408,0.006,0.168,0.246,7.0
63,0.368,0.006,-0.049,0.423,6.974
64,0.544,0.0,-0.109,0.653,6.982
65,0.374,0.006,-0.177,0.557,6.998
66,0.374,0.006,-0.242,0.622,7.026
67,0.052000000000000005,0.006,-0.284,0.342,7.063
68,0.052000000000000005,0.006,-0.147,0.205,7.106
69,0.052000000000000005,0.006,-0.158,0.216,7.129
70,0.052000000000000005,0.0,-0.154,0.206,7.153
71,0.228,0.006,-0.059,0.293,7.176
72,0.228,0.006,-0.035,0.269,7.185
73,0.228,0.006,-0.065,0.299,7.191
74,0.052000000000000005,0.006,-0.119,0.177,7.201
75,0.052000000000000005,0.0,-0.307,0.359,7.219
76,0.052000000000000005,0.006,-0.398,0.456,7.266
77,0.052000000000000005,0.006,-0.216,0.274,7.327
78,0.052000000000000005,0.006,-0.193,0.251,7.36
79,0.228,0.006,-0.105,0.339,7.39
80,0.228,0.0,0.049,0.179,7.406
81,0.052000000000000005,0.006,-0.164,0.222,7.398
82,0.052000000000000005,0.006,-0.028,0.086,7.423
83,0.314,0.006,-0.096,0.416,7.428
84,0.314,0.006,-0.02,0.34,7.443
85,0.344,0.0,0.032,0.312,7.446
86,0.377,0.006,0.268,0.115,7.441
87,0.377,0.006,0.083,0.3,7.4
88,0.201,0.006,0.01,0.197,7.387
89,0.201,0.006,0.095,0.112,7.385
90,0.201,0.006,0.336,-0.129,7.371
91,0.201,0.0,0.274,-0.073,7.319
92,0.21,0.006,0.206,0.01,7.277
93,0.532,0.006,0.079,0.459,7.246
94,0.532,0.006,0.423,0.115,7.234
95,0.21,0.006,0.581,-0.365,7.169
96,0.34,0.0,0.613,-0.273,7.08
97,0.4,0.006,0.639,-0.233,6.986
98,0.552,0.006,0.723,-0.165,6.888
