,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.044000000000000004,0.006,-0.326,0.376,3.9
1,0.044000000000000004,0.006,-0.298,0.348,3.95
2,0.044000000000000004,0.0,-0.319,0.363,3.996
3,0.044000000000000004,0.006,-0.314,0.364,4.045
4,0.044000000000000004,0.006,-0.37,0.42,4.093
5,0.198,0.006,-0.39,0.594,4.149
6,0.198,0.006,-0.384,0.588,4.209
7,0.044000000000000004,0.0,-0.433,0.477,4.268
8,0.044000000000000004,0.006,-0.441,0.491,4.335
9,0.39299999999999996,0.006,-0.439,0.838,4.402
10,0.244,0.006,-0.457,0.707,4.469
11,0.141,0.006,-0.483,0.63,4.54
12,0.141,0.006,-0.491,0.638,4.614
13,0.044000000000000004,0.0,-0.479,0.523,4.689
14,0.044000000000000004,0.006,-0.475,0.525,4.762
15,0.198,0.006,-0.452,0.656,4.835
16,0.198,0.006,-0.455,0.659,4.904
17,0.39299999999999996,0.006,-0.471,0.87,4.974
18,0.39299999999999996,0.0,-0.457,0.85,5.046
19,0.044000000000000004,0.006,-0.469,0.519,5.116
20,0.044000000000000004,0.006,-0.47,0.52,5.188
21,0.044000000000000004,0.006,-0.404,0.454,5.26
22,0.141,0.006,-0.401,0.548,5.322
23,0.295,0.0,-0.464,0.759,5.384
24,0.39799999999999996,0.006,-0.452,0.856,5.455
25,0.39299999999999996,0.006,-0.446,0.845,5.524
26,0.244,0.006,-0.462,0.712,5.592
27,0.044000000000000004,0.006,-0.475,0.525,5.663
28,0.044000000000000004,0.006,-0.457,0.507,5.736
29,0.198,0.0,-0.461,0.659,5.806
30,0.295,0.006,-0.463,0.764,5.877
31,0.044000000000000004,0.006,-0.458,0.508,5.948
32,0.044000000000000004,0.006,-0.471,0.521,6.018
33,0.39299999999999996,0.006,-0.466,0.865,6.09
34,0.39299999999999996,0.0,-0.444,0.837,6.162
35,0.044000000000000004,0.006,-0.443,0.493,6.23
36,0.141,0.006,-0.413,0.56,6.298
37,0.141,0.006,-0.45,0.597,6.361
38,0.198,0.006,-0.452,0.656,6.43
39,0.198,0.0,-0.426,0.624,6.5
40,0.044000000000000004,0.006,-0.372,0.422,6.565
41,0.193,0.006,-0.228,0.427,6.622
42,0.044000000000000004,0.006,-0.273,0.323,6.657
43,0.044000000000000004,0.006,-0.046,0.096,6.699
44,0.244,0.0,-0.161,0.405,6.706
45,0.341,0.006,-0.283,0.63,6.731
46,0.198,0.006,-0.247,0.451,6.774
47,0.198,0.006,-0.177,0.381,6.812
48,0.193,0.006,-0.058,0.257,6.839
49,0.193,0.006,-0.18,0.379,6.848
50,0.141,0.0,-0.178,0.319,6.876
51,0.141,0.006,-0.046,0.193,6.903
52,0.244,0.006,-0.181,0.431,6.91
53,0.244,0.006,-0.093,0.343,6.938
54,0.198,0.006,-0.142,0.346,6.952
55,0.198,0.0,-0.108,0.306,6.974
56,0.044000000000000004,0.006,-0.014,0.064,6.99
57,0.044000000000000004,0.006,0.072,-0.022,6.992
58,0.29,0.006,-0.093,0.389,6.981
59,0.193,0.006,0.08,0.119,6.996
60,0.244,0.0,-0.025,0.269,6.983
61,0.244,0.006,-0.084,0.334,6.987
62,0.198,0.006,0.168,0.036,7.0
63,0.198,0.006,-0.049,0.253,6.974
64,0.044000000000000004,0.006,-0.109,0.159,6.982
65,0.044000000000000004,0.0,-0.177,0.221,6.998
66,0.193,0.006,-0.242,0.441,7.026
67,0.141,0.006,-0.284,0.431,7.063
68,0.341,0.006,-0.147,0.494,7.106
69,0.244,0.006,-0.158,0.408,7.129
70,0.044000000000000004,0.0,-0.154,0.198,7.153
71,0.044000000000000004,0.006,-0.059,0.109,7.176
72,0.044000000000000004,0.006,-0.035,0.085,7.185
73,0.193,0.006,-0.065,0.264,7.191
74,0.193,0.006,-0.119,0.318,7.201
75,0.341,0.006,-0.307,0.654,7.219
76,0.341,0.0,-0.398,0.739,7.266
77,0.198,0.006,-0.216,0.42,7.327
78,0.198,0.006,-0.193,0.397,7.36
79,0.044000000000000004,0.006,-0.105,0.155,7.39
80,0.044000000000000004,0.006,0.049,0.001,7.406
81,0.193,0.0,-0.164,0.357,7.398
82,0.193,0.006,-0.028,0.227,7.423
83,0.141,0.006,-0.096,0.243,7.428
84,0.341,0.006,-0.02,0.367,7.443
85,0.244,0.006,0.032,0.218,7.446
86,0.044000000000000004,0.0,0.268,-0.224,7.441
87,0.044000000000000004,0.006,0.083,-0.033,7.4
88,0.044000000000000004,0.006,0.01,0.04,7.387
89,0.34700000000000003,0.006,0.095,0.258,7.385
90,0.198,0.006,0.336,-0.132,7.371
91,0.044000000000000004,0.006,0.274,-0.224,7.319
92,0.044000000000000004,0.0,0.206,-0.162,7.277
93,0.301,0.006,0.079,0.228,7.246
94,2.5980000000000003,0.006,0.423,2.181,7.234
95,0.345,0.006,0.581,-0.23,7.169
96,0.847,0.006,0.613,0.24,7.08
97,0.8190000000000001,0.0,0.639,0.18,6.986
