,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.059000000000000004,0.001,-0.37,0.43,3.907
1,0.059000000000000004,0.001,-0.354,0.414,3.963
2,0.059000000000000004,0.001,-0.354,0.414,4.018
3,0.281,0.0,-0.3,0.581,4.072
4,0.281,0.001,-0.316,0.598,4.118
5,0.059000000000000004,0.001,-0.331,0.391,4.166
6,0.059000000000000004,0.001,-0.306,0.366,4.217
7,0.059000000000000004,0.001,-0.327,0.387,4.264
8,0.233,0.001,-0.345,0.579,4.314
9,0.233,0.001,-0.331,0.565,4.367
10,0.059000000000000004,0.001,-0.359,0.419,4.418
11,0.059000000000000004,0.001,-0.366,0.426,4.473
12,0.059000000000000004,0.001,-0.405,0.465,4.529
13,0.281,0.001,-0.392,0.674,4.591
14,0.281,0.001,-0.368,0.65,4.651
15,0.059000000000000004,0.001,-0.344,0.404,4.708
16,0.059000000000000004,0.001,-0.352,0.412,4.76
17,0.059000000000000004,0.0,-0.341,0.4,4.814
18,0.233,0.001,-0.315,0.549,4.867
19,0.233,0.001,-0.368,0.602,4.915
20,0.281,0.001,-0.351,0.633,4.971
21,0.281,0.001,-0.34,0.622,5.025
22,0.059000000000000004,0.001,-0.381,0.441,5.077
23,0.059000000000000004,0.001,-0.383,0.443,5.136
24,0.233,0.001,-0.303,0.537,5.194
25,0.233,0.001,-0.276,0.51,5.241
26,0.059000000000000004,0.001,-0.363,0.423,5.283
27,0.281,0.001,-0.36,0.642,5.339
28,0.281,0.001,-0.361,0.643,5.394
29,0.059000000000000004,0.001,-0.382,0.442,5.449
30,0.059000000000000004,0.001,-0.371,0.431,5.508
31,0.059000000000000004,0.0,-0.397,0.456,5.565
32,0.059000000000000004,0.001,-0.39,0.45,5.626
33,0.233,0.001,-0.343,0.577,5.686
34,0.455,0.001,-0.298,0.754,5.738
35,0.281,0.001,-0.372,0.654,5.784
36,0.059000000000000004,0.001,-0.382,0.442,5.841
37,0.059000000000000004,0.001,-0.387,0.447,5.899
38,0.059000000000000004,0.001,-0.382,0.442,5.959
39,0.059000000000000004,0.001,-0.349,0.409,6.017
40,0.059000000000000004,0.001,-0.117,0.177,6.071
41,0.281,0.001,-0.074,0.356,6.089
42,0.281,0.0,-0.25,0.531,6.1
43,0.059000000000000004,0.001,-0.278,0.338,6.139
44,0.059000000000000004,0.001,0.165,-0.105,6.181
45,0.233,0.001,-0.033,0.267,6.156
46,0.233,0.001,0.117,0.117,6.161
47,0.059000000000000004,0.0,0.197,-0.138,6.143
48,0.059000000000000004,0.001,0.22,-0.16,6.113
49,0.162,0.001,-0.156,0.319,6.079
50,0.131,0.001,-0.021,0.153,6.103
51,2.2880000000000003,0.001,0.196,2.093,6.106
52,2.51,0.0,-0.28,2.79,6.076
53,0.353,0.001,-0.201,0.555,6.119
54,0.35100000000000003,0.001,-0.066,0.418,6.15
55,0.23399999999999999,0.001,-0.099,0.334,6.16
56,0.131,0.001,-0.08,0.212,6.175
57,0.131,0.001,0.4,-0.268,6.188
58,0.305,0.0,0.031,0.274,6.126
59,0.527,0.001,0.07,0.458,6.121
60,0.53,0.001,-0.139,0.67,6.111
61,0.191,0.001,-0.295,0.487,6.132
62,0.191,0.001,0.168,0.024,6.177
63,0.6859999999999999,0.0,0.394,0.292,6.152
64,0.134,0.001,-0.316,0.451,6.091
65,0.134,0.001,-0.255,0.39,6.14
66,0.134,0.001,-0.19,0.325,6.179
