;0
0;-0.022646378642177455
1;-0.02941971079939186
2;-0.029376969135276113
3;-0.029477360790294758
4;-0.029241702754812363
5;-0.02923517528163376
6;-0.02923361151820746
7;-0.029222995982865548
8;-0.029230194429579685
9;-0.029221313755575608
10;-0.02925692806320346
11;-0.02922481417432955
12;-0.02923568619871348
13;-0.029249499104005445
14;-0.029233745903719643
15;-0.029241039984199604
16;-0.02922785401559642
17;-0.02924996415645879
18;-0.029223970537477054
19;-0.029238635016951307
20;-0.02924515551755012
21;-0.029252929573489482
22;-0.029244298315178014
23;-0.029242080701211762
24;-0.029257789837491974
25;-0.029249569931347363
26;-0.029255947397808627
27;-0.0292533643493474
28;-0.029254215479193362
29;-0.02925367389911758
30;-0.029246724257954645
31;-0.02925676326578946
32;-0.029256240761272725
33;-0.02925004924783478
34;-0.029260663157042514
35;-0.029237701500520127
36;-0.029254674311360016
37;-0.029265850032037737
38;-0.029265404968059225
39;-0.029229755672976306
40;-0.0292564583839186
41;-0.02925242132604277
42;-0.029272364199228268
43;-0.03462571066092154
44;-0.029216986453183127
45;-0.029232655082371196
46;-0.029226579609162258
47;-0.02936156278035964
48;-0.029317406267020906
49;-0.029263402746668603
50;-0.029244359961226516
51;-0.02930337150745449
52;-0.029260798003030938
53;-0.0292832676933246
54;-0.02924033284788691
55;-0.030505771287492194
56;-0.03049775945056012
57;-0.03016181959968567
58;-0.030135252020971243
59;-0.03013086135389322
60;-0.030139501434221307
61;-0.030140422015809683
62;-0.03947132008593906
63;-0.03010197118440275
64;-0.030396292434575766
65;-0.03037441573551473
66;-0.030368892793261475
67;-0.030353530204594387
68;-0.0313456240912108
69;-0.031331805156701815
70;-0.03037079151238844
71;-0.030402561681667873
72;-0.03040612703581995
73;-0.030417430541723387
74;-0.030406123924671367
75;-0.030374370335327954
76;-0.030399067882537975
77;-0.030697172284681523
78;-0.031166838711513458
79;-0.031213035937462802
80;-0.031123689564133725
81;-0.031855517155199006
82;-0.03208453613773552
83;-0.03252672054227626
84;-0.03290813735593936
85;-0.03259110232669069
86;-0.040271396173681535
87;-0.03270887435865947
88;-0.03271783909148123
89;-0.03267202023522943
90;-0.03272978662528533
91;-0.03261813676724142
92;-0.0324971001001001
93;-0.03251565303135416
94;-0.03372162291155715
95;-0.035834656428102164
96;-0.03582427857619532
97;-0.03315734780207574
98;-0.03557584422570322
99;-0.03332043763448103
100;-0.03492362265053122
101;-0.03480281993633517
102;-0.0347174541810077
103;-0.03682162874814947
104;-0.0370043831708633
105;-0.03442271895825512
106;-0.034086368200124076
107;-0.03407547173639788
108;-0.03409885471448003
109;-0.03658747726362135
110;-0.03623209280731792
111;-0.03625262900269725
112;-0.03623512109051619
113;-0.0362547518646455
114;-0.03622587506286997
115;-0.03596881371306894
116;-0.03598866878833017
117;-0.03784328072545831
118;-0.03624935683895162
119;-0.03629912267094338
120;-0.036322720169520734
121;-0.03627157600981007
122;-0.03817310310383421
123;-0.03624571399315273
124;-0.036258054924893986
125;-0.03624135243902507
126;-0.03624398619691438
127;-0.03627954005590936
128;-0.03625038634852648
129;-0.036257234613632776
130;-0.03626980558342525
131;-0.03626503497822009
132;-0.036260776723002805
133;-0.03623716156086227
134;-0.03644875676070619
135;-0.03643963086819309
136;-0.03755436776449806
137;-0.03736410214434179
138;-0.037123287861142384
139;-0.03698279887167304
140;-0.03693011712109192
141;-0.03696063879864871
142;-0.036424739613883664
143;-0.03606912777796278
