,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.052000000000000005,0.006,-0.39,0.448,3.91
1,0.052000000000000005,0.006,-0.364,0.422,3.97
2,0.052000000000000005,0.006,-0.358,0.416,4.025
3,0.052000000000000005,0.006,-0.326,0.384,4.08
4,0.052000000000000005,0.006,-0.329,0.387,4.13
5,0.052000000000000005,0.006,-0.322,0.38,4.181
6,0.052000000000000005,0.006,-0.329,0.387,4.23
7,0.161,0.006,-0.381,0.548,4.281
8,0.305,0.006,-0.38,0.691,4.339
9,0.385,0.006,-0.398,0.789,4.397
10,0.24100000000000002,0.006,-0.424,0.671,4.459
11,0.052000000000000005,0.006,-0.432,0.49,4.523
12,0.052000000000000005,0.0,-0.447,0.499,4.59
13,0.052000000000000005,0.006,-0.438,0.496,4.658
14,0.052000000000000005,0.006,-0.427,0.485,4.725
15,0.161,0.006,-0.392,0.559,4.791
16,0.161,0.006,-0.402,0.569,4.851
17,0.385,0.006,-0.417,0.808,4.913
18,0.385,0.006,-0.393,0.784,4.977
19,0.052000000000000005,0.006,-0.418,0.476,5.037
20,0.052000000000000005,0.006,-0.437,0.495,5.101
21,0.161,0.006,-0.344,0.511,5.168
22,0.052000000000000005,0.006,-0.331,0.389,5.221
23,0.052000000000000005,0.006,-0.408,0.466,5.272
24,0.052000000000000005,0.006,-0.392,0.45,5.334
25,0.196,0.006,-0.383,0.585,5.394
26,0.305,0.006,-0.411,0.722,5.453
27,0.161,0.0,-0.439,0.6,5.516
28,0.052000000000000005,0.006,-0.421,0.479,5.583
29,0.052000000000000005,0.006,-0.416,0.474,5.648
30,0.052000000000000005,0.006,-0.407,0.465,5.711
31,0.385,0.006,-0.4,0.791,5.774
32,0.494,0.006,-0.409,0.909,5.835
33,0.161,0.0,-0.411,0.572,5.898
34,0.052000000000000005,0.006,-0.392,0.45,5.961
35,0.052000000000000005,0.006,-0.393,0.451,6.021
36,0.052000000000000005,0.006,-0.407,0.465,6.081
37,0.052000000000000005,0.006,-0.404,0.462,6.144
38,0.196,0.0,-0.41,0.606,6.205
39,0.494,0.006,-0.377,0.877,6.268
40,0.24100000000000002,0.006,-0.293,0.54,6.326
41,0.052000000000000005,0.006,-0.099,0.157,6.371
42,0.052000000000000005,0.006,-0.167,0.225,6.386
43,0.052000000000000005,0.006,-0.085,0.143,6.412
44,0.052000000000000005,0.0,-0.103,0.155,6.425
45,0.052000000000000005,0.006,-0.214,0.272,6.441
46,0.385,0.006,-0.155,0.546,6.473
47,0.385,0.006,-0.13,0.521,6.497
48,0.052000000000000005,0.006,-0.023,0.081,6.517
49,0.052000000000000005,0.0,-0.072,0.124,6.52
50,0.161,0.006,-0.083,0.25,6.531
51,0.052000000000000005,0.006,0.083,-0.025,6.544
52,0.052000000000000005,0.006,-0.118,0.176,6.531
53,0.052000000000000005,0.006,-0.047,0.105,6.55
54,0.254,0.0,-0.123,0.377,6.557
55,0.363,0.006,-0.149,0.518,6.576
56,0.363,0.006,-0.021,0.39,6.598
57,0.065,0.006,0.144,-0.073,6.602
58,0.065,0.006,-0.008,0.079,6.579
59,0.125,0.0,0.127,-0.002,6.581
60,0.221,0.006,0.055,0.172,6.561
61,0.6809999999999999,0.006,0.059,0.628,6.553
62,0.5720000000000001,0.006,0.09,0.488,6.544
63,0.368,0.006,0.104,0.27,6.53
64,0.179,0.006,-0.176,0.361,6.514
65,0.179,0.0,-0.19,0.369,6.541
66,0.179,0.006,-0.181,0.366,6.57
67,0.32299999999999995,0.006,-0.215,0.544,6.598
68,0.43200000000000005,0.006,-0.116,0.554,6.631
69,0.28800000000000003,0.006,-0.12,0.414,6.648
70,0.179,0.0,-0.069,0.248,6.667
71,0.368,0.006,-0.079,0.453,6.678
72,0.368,0.006,0.097,0.277,6.69
73,0.179,0.006,0.117,0.068,6.675
74,0.28800000000000003,0.006,0.111,0.183,6.657
75,0.28800000000000003,0.0,-0.218,0.506,6.64
76,0.179,0.006,-0.347,0.532,6.673
77,0.179,0.006,-0.2,0.385,6.726
78,0.179,0.006,-0.259,0.444,6.757
79,0.368,0.006,-0.166,0.54,6.797
80,0.621,0.726,0.048,1.299,6.822
81,0.621,3.708,-0.282,4.611,6.815
82,0.192,3.702,-0.145,4.039,6.858
83,0.23199999999999998,3.6959999999999997,-0.199,4.127,6.88
84,0.248,3.6959999999999997,-0.111,4.055,6.911
85,0.248,3.69,-0.122,4.06,6.928
86,0.317,3.69,-0.062,4.069,6.946
87,0.461,3.69,-0.028,4.179,6.956
88,0.528,3.684,-0.128,4.34,6.96
89,0.384,3.69,-0.049,4.123,6.98
90,0.195,3.684,0.237,3.642,6.987
91,0.068,3.684,0.212,3.54,6.951
92,0.40299999999999997,3.69,0.171,3.922,6.918
93,0.065,3.684,0.105,3.644,6.892
94,0.209,3.684,0.35,3.543,6.876
95,0.327,3.618,0.31,3.635,6.822
96,1.439,2.292,0.386,3.345,6.775
97,1.6480000000000001,0.8340000000000001,0.561,1.921,6.715
98,1.787,0.006,0.679,1.114,6.629
99,0.331,0.006,0.772,-0.435,6.525
100,0.613,0.006,0.871,-0.252,6.407
101,0.434,0.0,0.636,-0.202,6.273
102,0.705,0.006,0.656,0.055,6.176
103,0.354,0.006,0.668,-0.308,6.075
104,0.264,0.006,0.639,-0.369,5.973
105,0.47,0.006,0.621,-0.145,5.875
106,0.47,0.006,0.601,-0.125,5.78
107,0.522,0.006,0.753,-0.225,5.687
108,0.53,0.006,0.889,-0.353,5.572
109,0.311,0.006,0.822,-0.505,5.436
110,0.446,0.006,0.815,-0.363,5.309
111,0.601,0.006,0.776,-0.169,5.185
112,0.48100000000000004,0.006,0.849,-0.362,5.066
113,0.298,0.006,0.85,-0.546,4.935
114,0.653,0.006,0.743,-0.084,4.805
115,0.41200000000000003,0.0,0.654,-0.242,4.691
116,0.507,0.006,0.753,-0.24,4.591
117,0.7979999999999999,0.006,0.698,0.106,4.475
118,0.8,0.006,0.541,0.265,4.368
119,0.591,0.006,0.38,0.217,4.286
120,0.48700000000000004,0.006,0.488,0.005,4.227
121,0.5870000000000001,0.006,0.294,0.299,4.152
122,0.052000000000000005,0.006,0.301,-0.243,4.107
123,0.161,0.006,0.241,-0.074,4.061
124,0.305,0.006,0.135,0.176,4.024
125,0.385,0.006,0.205,0.186,4.004
126,0.24100000000000002,0.006,0.093,0.154,3.972
127,0.052000000000000005,0.006,0.314,-0.256,3.958
128,0.052000000000000005,0.0,0.441,-0.389,3.91
129,0.161,0.006,0.15,0.017,3.842
130,0.161,0.006,0.178,-0.011,3.819
131,0.052000000000000005,0.006,0.202,-0.144,3.792
132,0.24100000000000002,0.006,0.091,0.156,3.761
133,0.24100000000000002,0.006,0.034,0.213,3.747
134,0.161,0.006,-0.12,0.287,3.742
135,0.161,0.006,-0.088,0.255,3.76
136,0.196,0.006,-0.068,0.27,3.774
137,0.196,0.006,-0.055,0.257,3.784
138,0.052000000000000005,0.006,-0.137,0.195,3.793
139,0.052000000000000005,0.006,-0.133,0.191,3.814
140,0.052000000000000005,0.006,-0.208,0.266,3.834
141,0.35,0.006,-0.149,0.505,3.866
142,0.35,0.0,-0.137,0.487,3.889
143,0.385,0.006,-0.39,0.781,3.91
