,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.006,-0.39,0.445,3.91
1,0.049,0.0,-0.364,0.413,3.97
2,0.049,0.006,-0.358,0.413,4.025
3,0.049,0.006,-0.326,0.381,4.08
4,0.049,0.006,-0.329,0.384,4.13
5,0.049,0.006,-0.322,0.377,4.181
6,0.049,0.0,-0.329,0.378,4.23
7,0.188,0.006,-0.381,0.575,4.281
8,0.188,0.006,-0.38,0.574,4.339
9,0.049,0.006,-0.398,0.453,4.397
10,0.049,0.006,-0.424,0.479,4.459
11,0.049,0.0,-0.432,0.481,4.523
12,0.049,0.006,-0.447,0.502,4.59
13,0.188,0.006,-0.438,0.632,4.658
14,0.188,0.006,-0.427,0.621,4.725
15,0.049,0.006,-0.392,0.447,4.791
16,0.049,0.0,-0.402,0.451,4.851
17,0.049,0.006,-0.417,0.472,4.913
18,0.049,0.006,-0.393,0.448,4.977
19,0.049,0.006,-0.418,0.473,5.037
20,0.049,0.006,-0.437,0.492,5.101
21,0.049,0.0,-0.344,0.393,5.168
22,0.049,0.006,-0.331,0.386,5.221
23,0.049,0.006,-0.408,0.463,5.272
24,0.188,0.006,-0.392,0.586,5.334
25,0.188,0.006,-0.383,0.577,5.394
26,0.049,0.006,-0.411,0.466,5.453
27,0.049,0.0,-0.439,0.488,5.516
28,0.049,0.006,-0.421,0.476,5.583
29,0.049,0.006,-0.416,0.471,5.648
30,0.049,0.006,-0.407,0.462,5.711
31,0.049,0.006,-0.4,0.455,5.774
32,0.188,0.0,-0.409,0.597,5.835
33,0.188,0.006,-0.411,0.605,5.898
34,0.049,0.006,-0.392,0.447,5.961
35,0.049,0.006,-0.393,0.448,6.021
36,0.049,0.006,-0.407,0.462,6.081
37,0.049,0.0,-0.404,0.453,6.144
38,0.049,0.006,-0.41,0.465,6.205
39,0.188,0.006,-0.377,0.571,6.268
40,0.188,0.006,-0.293,0.487,6.326
41,0.049,0.006,-0.099,0.154,6.371
42,0.049,0.0,-0.167,0.216,6.386
43,0.109,0.006,-0.085,0.2,6.412
44,0.18899999999999997,0.006,-0.103,0.298,6.425
45,0.18899999999999997,0.006,-0.214,0.409,6.441
46,0.049,0.006,-0.155,0.21,6.473
47,0.049,0.006,-0.13,0.185,6.497
48,0.049,0.0,-0.023,0.072,6.517
49,0.049,0.006,-0.072,0.127,6.52
50,0.049,0.006,-0.083,0.138,6.531
51,0.188,0.006,0.083,0.111,6.544
52,0.188,0.006,-0.118,0.312,6.531
53,0.049,0.0,-0.047,0.096,6.55
54,0.049,0.006,-0.123,0.178,6.557
55,0.049,0.006,-0.149,0.204,6.576
56,0.049,0.006,-0.021,0.076,6.598
57,0.049,0.006,0.144,-0.089,6.602
58,0.188,0.0,-0.008,0.196,6.579
59,0.20800000000000002,0.006,0.127,0.087,6.581
60,0.049,0.006,0.055,-0.0,6.561
61,0.049,0.006,0.059,-0.004,6.553
