,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.054000000000000006,0.006,-0.39,0.45,3.91
1,0.054000000000000006,0.006,-0.364,0.424,3.97
2,0.054000000000000006,0.006,-0.358,0.418,4.025
3,0.266,0.006,-0.326,0.598,4.08
4,0.054000000000000006,0.0,-0.329,0.383,4.13
5,0.16899999999999998,0.006,-0.322,0.497,4.181
6,0.16899999999999998,0.006,-0.329,0.504,4.23
7,0.054000000000000006,0.006,-0.381,0.441,4.281
8,0.054000000000000006,0.006,-0.38,0.44,4.339
9,0.054000000000000006,0.006,-0.398,0.458,4.397
10,0.054000000000000006,0.0,-0.424,0.478,4.459
11,0.266,0.006,-0.432,0.704,4.523
12,0.16899999999999998,0.006,-0.447,0.622,4.59
13,0.16899999999999998,0.006,-0.438,0.613,4.658
14,0.054000000000000006,0.006,-0.427,0.487,4.725
15,0.054000000000000006,0.0,-0.392,0.446,4.791
16,0.054000000000000006,0.006,-0.402,0.462,4.851
17,0.054000000000000006,0.006,-0.417,0.477,4.913
18,0.054000000000000006,0.006,-0.393,0.453,4.977
19,0.266,0.006,-0.418,0.69,5.037
20,0.16899999999999998,0.0,-0.437,0.606,5.101
21,0.054000000000000006,0.006,-0.344,0.404,5.168
22,0.054000000000000006,0.006,-0.331,0.391,5.221
23,0.054000000000000006,0.006,-0.408,0.468,5.272
24,0.054000000000000006,0.006,-0.392,0.452,5.334
25,0.16899999999999998,0.0,-0.383,0.552,5.394
26,0.381,0.006,-0.411,0.798,5.453
27,0.054000000000000006,0.006,-0.439,0.499,5.516
28,0.054000000000000006,0.006,-0.421,0.481,5.583
29,0.054000000000000006,0.006,-0.416,0.476,5.648
30,0.054000000000000006,0.006,-0.407,0.467,5.711
31,0.16899999999999998,0.0,-0.4,0.569,5.774
32,0.16899999999999998,0.006,-0.409,0.584,5.835
33,0.266,0.006,-0.411,0.683,5.898
34,0.266,0.006,-0.392,0.664,5.961
35,0.054000000000000006,0.006,-0.393,0.453,6.021
36,0.054000000000000006,0.0,-0.407,0.461,6.081
37,0.062,0.006,-0.404,0.472,6.144
38,0.287,0.006,-0.41,0.703,6.205
39,0.16899999999999998,0.006,-0.377,0.552,6.268
