,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.0,-0.39,0.439,3.91
1,0.049,0.006,-0.364,0.419,3.97
2,0.049,0.006,-0.358,0.413,4.025
3,0.049,0.006,-0.326,0.381,4.08
4,0.049,0.006,-0.329,0.384,4.13
5,0.049,0.0,-0.322,0.371,4.181
6,0.049,0.006,-0.329,0.384,4.23
7,0.049,0.006,-0.381,0.436,4.281
8,0.171,0.006,-0.38,0.557,4.339
9,0.171,0.006,-0.398,0.575,4.397
10,0.049,0.006,-0.424,0.479,4.459
11,0.21,0.0,-0.432,0.642,4.523
12,0.21,0.006,-0.447,0.663,4.59
13,0.049,0.006,-0.438,0.493,4.658
14,0.049,0.006,-0.427,0.482,4.725
15,0.171,0.006,-0.392,0.569,4.791
16,0.171,0.0,-0.402,0.573,4.851
17,0.049,0.006,-0.417,0.472,4.913
18,0.21,0.006,-0.393,0.609,4.977
19,0.21,0.006,-0.418,0.634,5.037
20,0.049,0.006,-0.437,0.492,5.101
21,0.049,0.0,-0.344,0.393,5.168
22,0.049,0.006,-0.331,0.386,5.221
23,0.049,0.006,-0.408,0.463,5.272
24,0.049,0.006,-0.392,0.447,5.334
25,0.049,0.006,-0.383,0.438,5.394
26,0.049,0.0,-0.411,0.46,5.453
27,0.171,0.006,-0.439,0.616,5.516
28,0.332,0.006,-0.421,0.759,5.583
29,0.21,0.006,-0.416,0.632,5.648
30,0.049,0.006,-0.407,0.462,5.711
31,0.049,0.006,-0.4,0.455,5.774
32,0.049,0.0,-0.409,0.458,5.835
33,0.171,0.006,-0.411,0.588,5.898
34,0.171,0.006,-0.392,0.569,5.961
35,0.21,0.006,-0.393,0.609,6.021
36,0.21,0.006,-0.407,0.623,6.081
37,0.049,0.0,-0.404,0.453,6.144
38,0.049,0.006,-0.41,0.465,6.205
39,0.049,0.006,-0.377,0.432,6.268
40,0.049,0.006,-0.293,0.348,6.326
41,0.049,0.006,-0.099,0.154,6.371
42,0.049,0.0,-0.167,0.216,6.386
43,0.332,0.006,-0.085,0.423,6.412
44,0.332,0.006,-0.103,0.441,6.425
45,0.049,0.006,-0.214,0.269,6.441
46,0.049,0.006,-0.155,0.21,6.473
47,0.049,0.0,-0.13,0.179,6.497
48,0.049,0.006,-0.023,0.078,6.517
49,0.049,0.006,-0.072,0.127,6.52
50,0.049,0.006,-0.083,0.138,6.531
51,0.049,0.006,0.083,-0.028,6.544
52,0.171,0.0,-0.118,0.289,6.531
53,0.171,0.006,-0.047,0.224,6.55
54,0.049,0.006,-0.123,0.178,6.557
55,0.049,0.006,-0.149,0.204,6.576
56,0.21,0.006,-0.021,0.237,6.598
57,0.21,0.006,0.144,0.072,6.602
58,0.049,0.0,-0.008,0.057,6.579
59,0.049,0.006,0.127,-0.072,6.581
60,0.049,0.006,0.055,-0.0,6.561
61,0.171,0.006,0.059,0.118,6.553
62,0.171,0.006,0.09,0.087,6.544
63,0.049,0.0,0.104,-0.055,6.53
64,0.21,0.006,-0.176,0.392,6.514
65,0.21,0.006,-0.19,0.406,6.541
66,0.049,0.006,-0.181,0.236,6.57
67,0.049,0.006,-0.215,0.27,6.598
68,0.171,0.0,-0.116,0.287,6.631
69,0.282,0.006,-0.12,0.408,6.648
70,0.049,0.006,-0.069,0.124,6.667
71,0.21,0.006,-0.079,0.295,6.678
72,0.39,0.006,0.097,0.299,6.69
73,0.257,0.0,0.117,0.14,6.675
74,0.257,0.006,0.111,0.152,6.657
75,0.257,0.006,-0.218,0.481,6.64
76,0.345,0.006,-0.347,0.698,6.673
77,0.285,0.006,-0.2,0.491,6.726
78,0.40700000000000003,0.0,-0.259,0.666,6.757
79,0.568,0.006,-0.166,0.74,6.797
80,0.418,0.006,0.048,0.376,6.822
81,0.257,0.006,-0.282,0.545,6.815
82,0.257,0.006,-0.145,0.408,6.858
83,0.257,0.006,-0.199,0.462,6.88
84,0.257,0.0,-0.111,0.368,6.911
85,0.397,0.006,-0.122,0.525,6.928
86,0.5579999999999999,0.006,-0.062,0.626,6.946
87,0.68,0.006,-0.028,0.714,6.956
88,0.397,0.006,-0.128,0.531,6.96
89,0.27,0.0,-0.049,0.319,6.98
90,0.27899999999999997,0.006,0.237,0.048,6.987
91,0.20600000000000002,0.006,0.212,0.0,6.951
92,0.20600000000000002,0.006,0.171,0.041,6.918
93,0.32799999999999996,0.006,0.105,0.229,6.892
94,0.32799999999999996,0.0,0.35,-0.022,6.876
95,0.20600000000000002,0.006,0.31,-0.098,6.822
96,0.049,0.006,0.386,-0.331,6.775
97,0.21,0.006,0.561,-0.345,6.715
98,0.21,0.006,0.679,-0.463,6.629
99,0.049,0.0,0.772,-0.723,6.525
100,0.171,0.006,0.871,-0.694,6.407
101,0.171,0.006,0.636,-0.459,6.273
102,0.21,0.006,0.656,-0.44,6.176
103,0.21899999999999997,0.006,0.668,-0.443,6.075
104,0.49,0.006,0.639,-0.143,5.973
105,0.64,0.0,0.621,0.019,5.875
106,0.54,0.006,0.601,-0.055,5.78
107,0.601,0.006,0.753,-0.146,5.687
108,0.45799999999999996,0.006,0.889,-0.425,5.572
109,0.336,0.006,0.822,-0.48,5.436
110,0.266,0.0,0.815,-0.549,5.309
111,0.266,0.006,0.776,-0.504,5.185
112,0.218,0.006,0.849,-0.625,5.066
113,0.536,0.006,0.85,-0.308,4.935
114,0.5710000000000001,0.006,0.743,-0.166,4.805
115,0.299,0.0,0.654,-0.355,4.691
