,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.048,0.0,-0.39,0.438,3.91
1,0.048,0.006,-0.364,0.418,3.97
2,0.048,0.006,-0.358,0.412,4.025
3,0.048,0.006,-0.326,0.38,4.08
4,0.048,0.006,-0.329,0.383,4.13
5,0.048,0.006,-0.322,0.376,4.181
6,0.048,0.006,-0.329,0.383,4.23
7,0.048,0.006,-0.381,0.435,4.281
8,0.048,0.006,-0.38,0.434,4.339
9,0.048,0.006,-0.398,0.452,4.397
10,0.048,0.006,-0.424,0.478,4.459
11,0.048,0.006,-0.432,0.486,4.523
12,0.048,0.006,-0.447,0.501,4.59
13,0.048,0.0,-0.438,0.486,4.658
14,0.048,0.006,-0.427,0.481,4.725
15,0.048,0.006,-0.392,0.446,4.791
16,0.048,0.006,-0.402,0.456,4.851
17,0.048,0.006,-0.417,0.471,4.913
18,0.048,0.006,-0.393,0.447,4.977
19,0.048,0.006,-0.418,0.472,5.037
20,0.048,0.006,-0.437,0.491,5.101
21,0.048,0.006,-0.344,0.398,5.168
22,0.048,0.006,-0.331,0.385,5.221
23,0.048,0.006,-0.408,0.462,5.272
24,0.048,0.006,-0.392,0.446,5.334
25,0.048,0.006,-0.383,0.437,5.394
26,0.048,0.006,-0.411,0.465,5.453
27,0.048,0.0,-0.439,0.487,5.516
28,0.048,0.006,-0.421,0.475,5.583
29,0.14800000000000002,0.006,-0.416,0.57,5.648
30,0.14800000000000002,0.006,-0.407,0.561,5.711
31,0.174,0.006,-0.4,0.58,5.774
32,0.048,0.006,-0.409,0.463,5.835
33,0.048,0.0,-0.411,0.459,5.898
34,0.048,0.006,-0.392,0.446,5.961
35,0.048,0.006,-0.393,0.447,6.021
36,0.048,0.006,-0.407,0.461,6.081
37,0.048,0.006,-0.404,0.458,6.144
38,0.048,0.0,-0.41,0.458,6.205
39,0.048,0.006,-0.377,0.431,6.268
40,0.048,0.006,-0.293,0.347,6.326
41,0.048,0.006,-0.099,0.153,6.371
42,0.048,0.006,-0.167,0.221,6.386
43,0.048,0.0,-0.085,0.133,6.412
44,0.048,0.006,-0.103,0.157,6.425
45,0.048,0.006,-0.214,0.268,6.441
46,0.048,0.006,-0.155,0.209,6.473
47,0.048,0.006,-0.13,0.184,6.497
48,0.048,0.0,-0.023,0.071,6.517
49,0.048,0.006,-0.072,0.126,6.52
50,0.048,0.006,-0.083,0.137,6.531
51,0.048,0.006,0.083,-0.029,6.544
52,0.048,0.006,-0.118,0.172,6.531
53,0.048,0.006,-0.047,0.101,6.55
54,0.048,0.0,-0.123,0.171,6.557
55,0.048,0.006,-0.149,0.203,6.576
56,0.048,0.006,-0.021,0.075,6.598
57,0.048,0.006,0.144,-0.09,6.602
58,0.048,0.006,-0.008,0.062,6.579
59,0.048,0.0,0.127,-0.079,6.581
60,0.048,0.006,0.055,-0.001,6.561
61,0.048,0.006,0.059,-0.005,6.553
62,0.048,0.006,0.09,-0.036,6.544
63,0.048,0.006,0.104,-0.05,6.53
64,0.048,0.0,-0.176,0.224,6.514
65,0.048,0.006,-0.19,0.244,6.541
66,0.048,0.006,-0.181,0.235,6.57
67,0.048,0.006,-0.215,0.269,6.598
68,0.048,0.006,-0.116,0.17,6.631
69,0.048,0.0,-0.12,0.168,6.648
70,0.048,0.006,-0.069,0.123,6.667
71,0.048,0.006,-0.079,0.133,6.678
72,0.048,0.006,0.097,-0.043,6.69
73,0.048,0.006,0.117,-0.063,6.675
74,0.048,0.0,0.111,-0.063,6.657
75,0.048,0.006,-0.218,0.272,6.64
76,0.048,0.006,-0.347,0.401,6.673
77,0.048,0.006,-0.2,0.254,6.726
78,0.048,0.006,-0.259,0.313,6.757
79,0.048,0.006,-0.166,0.22,6.797
80,0.048,0.0,0.048,-0.0,6.822
81,0.048,0.006,-0.282,0.336,6.815
82,0.048,0.006,-0.145,0.199,6.858
83,0.048,0.006,-0.199,0.253,6.88
84,0.048,0.006,-0.111,0.165,6.911
85,0.048,0.0,-0.122,0.17,6.928
86,0.048,0.006,-0.062,0.116,6.946
87,0.048,0.006,-0.028,0.082,6.956
88,0.048,0.006,-0.128,0.182,6.96
89,0.048,0.006,-0.049,0.103,6.98
90,0.048,0.0,0.237,-0.189,6.987
91,0.048,2.766,0.212,2.602,6.951
92,0.048,3.702,0.171,3.579,6.918
93,0.048,3.6959999999999997,0.105,3.639,6.892
94,0.048,3.6959999999999997,0.35,3.394,6.876
95,0.048,3.6959999999999997,0.31,3.434,6.822
96,0.048,3.69,0.386,3.352,6.775
97,0.048,3.69,0.561,3.177,6.715
98,0.048,3.69,0.679,3.059,6.629
99,0.048,3.69,0.772,2.966,6.525
100,0.048,3.684,0.871,2.861,6.407
101,0.048,3.684,0.636,3.096,6.273
102,0.355,3.684,0.656,3.383,6.176
103,0.585,3.564,0.668,3.481,6.075
104,0.585,2.262,0.639,2.208,5.973
105,0.585,0.8759999999999999,0.621,0.84,5.875
106,0.519,0.006,0.601,-0.076,5.78
107,0.519,0.006,0.753,-0.228,5.687
108,0.519,0.006,0.889,-0.364,5.572
109,0.593,0.006,0.822,-0.223,5.436
110,1.567,0.006,0.815,0.758,5.309
111,1.567,0.006,0.776,0.797,5.185
112,1.6269999999999998,0.006,0.849,0.784,5.066
113,0.508,0.006,0.85,-0.336,4.935
114,0.474,0.0,0.743,-0.269,4.805
115,0.474,0.006,0.654,-0.174,4.691
116,0.574,0.006,0.753,-0.173,4.591
117,0.665,0.006,0.698,-0.027,4.475
118,0.725,0.006,0.541,0.19,4.368
119,0.79,0.006,0.38,0.416,4.286
120,0.72,0.006,0.488,0.238,4.227
121,0.629,0.006,0.294,0.341,4.152
122,0.604,0.006,0.301,0.309,4.107
123,0.439,0.006,0.241,0.204,4.061
124,0.349,0.006,0.135,0.22,4.024
125,0.509,0.006,0.205,0.31,4.004
126,0.52,0.006,0.093,0.433,3.972
127,0.46,0.006,0.314,0.152,3.958
128,0.32899999999999996,0.0,0.441,-0.112,3.91
129,0.5,0.006,0.15,0.356,3.842
130,0.46,0.006,0.178,0.288,3.819
131,0.64,0.006,0.202,0.444,3.792
132,0.48,0.006,0.091,0.395,3.761
133,0.469,0.006,0.034,0.441,3.747
134,0.534,0.006,-0.12,0.66,3.742
135,0.534,0.006,-0.088,0.628,3.76
136,0.57,0.006,-0.068,0.644,3.774
137,0.57,0.006,-0.055,0.631,3.784
138,0.495,0.006,-0.137,0.638,3.793
139,0.495,0.006,-0.133,0.634,3.814
140,0.048,0.006,-0.208,0.262,3.834
141,0.048,0.006,-0.149,0.203,3.866
142,0.048,0.0,-0.137,0.185,3.889
143,0.048,0.006,-0.39,0.444,3.91
