,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.035,0.006,-0.332,0.373,3.901
1,0.035,0.0,-0.307,0.342,3.952
2,0.035,0.006,-0.303,0.344,3.999
3,0.235,0.006,-0.28,0.521,4.045
4,0.235,0.006,-0.282,0.523,4.088
5,0.035,0.006,-0.277,0.318,4.132
6,0.035,0.006,-0.282,0.323,4.174
7,0.035,0.006,-0.32,0.361,4.217
8,0.035,0.006,-0.319,0.36,4.266
9,0.035,0.006,-0.331,0.372,4.315
10,0.035,0.006,-0.348,0.389,4.366
11,0.235,0.006,-0.354,0.595,4.419
12,0.035,0.006,-0.363,0.404,4.474
13,0.035,0.006,-0.357,0.398,4.529
14,0.035,0.0,-0.349,0.384,4.584
15,0.035,0.006,-0.325,0.366,4.637
16,0.035,0.006,-0.332,0.373,4.687
17,0.035,0.006,-0.341,0.382,4.738
18,0.035,0.006,-0.325,0.366,4.79
19,0.035,0.006,-0.341,0.382,4.84
20,0.235,0.006,-0.352,0.593,4.892
21,0.235,0.006,-0.289,0.53,4.946
22,0.035,0.006,-0.279,0.32,4.991
23,0.035,0.006,-0.331,0.372,5.034
24,0.035,0.006,-0.32,0.361,5.084
25,0.035,0.006,-0.313,0.354,5.133
26,0.035,0.006,-0.33,0.371,5.181
27,0.235,0.006,-0.347,0.588,5.232
28,0.235,0.0,-0.335,0.57,5.285
29,0.035,0.006,-0.33,0.371,5.337
30,0.035,0.006,-0.324,0.365,5.387
31,0.035,0.006,-0.318,0.359,5.437
32,0.035,0.006,-0.322,0.363,5.485
33,0.035,0.006,-0.322,0.363,5.535
34,0.035,0.006,-0.308,0.349,5.584
35,0.035,0.006,-0.307,0.348,5.631
36,0.235,0.006,-0.314,0.555,5.679
37,0.035,0.006,-0.31,0.351,5.727
38,0.035,0.006,-0.311,0.352,5.774
39,0.035,0.006,-0.29,0.331,5.822
40,0.035,0.006,-0.236,0.277,5.866
41,0.035,0.006,-0.092,0.133,5.902
42,0.299,0.006,-0.146,0.451,5.917
43,0.299,0.0,-0.079,0.378,5.939
44,0.519,0.006,-0.094,0.619,5.951
45,0.331,0.006,-0.177,0.514,5.966
46,0.431,0.006,-0.134,0.571,5.993
47,0.40700000000000003,0.006,-0.115,0.528,6.013
48,0.035,0.006,-0.022,0.063,6.031
49,0.035,0.006,-0.067,0.108,6.034
50,0.035,0.006,-0.077,0.118,6.045
51,0.035,0.006,0.092,-0.051,6.056
52,0.235,0.006,-0.103,0.344,6.042
53,0.035,0.006,-0.044,0.085,6.058
54,0.035,0.006,-0.107,0.148,6.065
55,0.035,0.006,-0.125,0.166,6.081
56,0.035,0.0,-0.021,0.056,6.1
57,2.255,0.006,0.181,2.08,6.104
58,2.269,0.006,-0.008,2.283,6.076
59,2.269,0.006,0.156,2.119,6.077
60,0.436,0.006,0.059,0.383,6.053
61,0.18100000000000002,0.006,0.064,0.123,6.044
62,0.18100000000000002,0.006,0.105,0.082,6.034
63,0.035,0.006,0.124,-0.083,6.018
64,0.035,0.006,-0.136,0.177,5.999
65,0.035,0.006,-0.143,0.184,6.02
66,0.18100000000000002,0.006,-0.137,0.324,6.042
67,0.16699999999999998,0.006,-0.155,0.328,6.063
68,2.509,0.006,-0.096,2.611,6.086
69,2.435,0.0,-0.099,2.534,6.101
70,0.293,0.006,-0.061,0.36,6.116
71,0.293,0.006,2.93,-2.631,6.126
72,0.161,0.006,-2.878,3.045,5.676
73,0.035,0.006,-2.843,2.884,6.118
74,0.035,0.006,-2.854,2.895,6.554
75,0.235,0.006,-0.15,0.391,6.991
76,0.235,0.006,-0.203,0.444,7.014
77,0.035,0.006,-0.144,0.185,7.045
78,0.035,0.006,-0.174,0.215,7.067
79,0.035,0.006,-0.129,0.17,7.094
80,0.161,0.006,0.052,0.115,7.114
81,0.161,0.006,-0.192,0.359,7.106
82,0.147,0.0,-0.119,0.266,7.135
83,0.035,0.006,-0.155,0.196,7.154
84,0.235,0.006,-0.097,0.338,7.177
85,0.035,0.006,-0.106,0.147,7.192
86,0.035,0.006,-0.058,0.099,7.208
87,0.035,0.006,-0.027,0.068,7.217
88,0.035,0.006,-0.115,0.156,7.221
89,0.035,0.006,-0.047,0.088,7.239
90,0.035,0.006,0.287,-0.246,7.246
91,0.035,0.006,0.244,-0.203,7.202
92,0.235,0.006,0.188,0.053,7.165
93,0.035,0.006,0.11,-0.069,7.136
94,0.035,0.006,0.406,-0.365,7.119
95,0.035,0.0,0.346,-0.311,7.057
96,0.035,0.006,0.433,-0.392,7.004
97,0.035,0.006,0.645,-0.604,6.937
98,0.035,0.006,0.782,-0.741,6.838
99,0.235,0.006,0.884,-0.643,6.718
100,0.035,0.0,0.993,-0.958,6.583
101,0.035,0.006,0.699,-0.658,6.431
102,0.035,0.006,0.718,-0.677,6.323
103,0.035,0.006,0.727,-0.686,6.213
104,0.035,0.006,0.69,-0.649,6.102
105,0.035,0.006,0.667,-0.626,5.996
106,0.235,0.0,0.642,-0.407,5.894
107,0.161,0.006,0.812,-0.645,5.795
108,0.41600000000000004,0.006,0.965,-0.543,5.671
109,0.41600000000000004,0.006,0.887,-0.465,5.523
110,0.204,0.006,0.877,-0.667,5.387
111,0.264,0.0,0.832,-0.568,5.252
