,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.092,0.006,-0.39,0.488,3.91
1,0.092,0.006,-0.364,0.462,3.97
2,0.174,0.0,-0.358,0.532,4.025
3,0.555,0.006,-0.326,0.887,4.08
4,0.57,0.006,-0.329,0.905,4.13
5,0.659,0.006,-0.322,0.987,4.181
6,0.381,0.006,-0.329,0.716,4.23
7,0.052000000000000005,0.0,-0.381,0.433,4.281
8,0.142,0.006,-0.38,0.528,4.339
9,0.142,0.006,-0.398,0.546,4.397
10,0.052000000000000005,0.006,-0.424,0.482,4.459
11,0.196,0.006,-0.432,0.634,4.523
12,0.36200000000000004,0.0,-0.447,0.809,4.59
13,0.218,0.006,-0.438,0.662,4.658
14,0.305,0.006,-0.427,0.738,4.725
15,0.052000000000000005,0.006,-0.392,0.45,4.791
16,0.052000000000000005,0.006,-0.402,0.46,4.851
17,0.196,0.0,-0.417,0.613,4.913
18,0.196,0.006,-0.393,0.595,4.977
19,0.052000000000000005,0.006,-0.418,0.476,5.037
20,0.052000000000000005,0.006,-0.437,0.495,5.101
21,0.308,0.006,-0.344,0.658,5.168
22,0.47100000000000003,0.006,-0.331,0.808,5.221
23,0.052000000000000005,0.0,-0.408,0.46,5.272
24,0.052000000000000005,0.006,-0.392,0.45,5.334
25,0.052000000000000005,0.006,-0.383,0.441,5.394
26,0.052000000000000005,0.006,-0.411,0.469,5.453
27,0.196,0.006,-0.439,0.641,5.516
28,0.196,0.0,-0.421,0.617,5.583
29,0.215,0.006,-0.416,0.637,5.648
30,0.218,0.006,-0.407,0.631,5.711
31,0.308,0.006,-0.4,0.714,5.774
32,0.142,0.006,-0.409,0.557,5.835
33,0.052000000000000005,0.0,-0.411,0.463,5.898
34,0.196,0.006,-0.392,0.594,5.961
35,0.196,0.006,-0.393,0.595,6.021
36,0.052000000000000005,0.006,-0.407,0.465,6.081
37,0.47100000000000003,0.006,-0.404,0.881,6.144
38,0.308,0.0,-0.41,0.718,6.205
39,0.052000000000000005,0.006,-0.377,0.435,6.268
40,0.196,0.006,-0.293,0.495,6.326
41,0.196,0.006,-0.099,0.301,6.371
42,0.052000000000000005,0.006,-0.167,0.225,6.386
43,0.052000000000000005,0.006,-0.085,0.143,6.412
44,0.218,0.0,-0.103,0.321,6.425
45,0.381,0.006,-0.214,0.601,6.441
46,0.215,0.006,-0.155,0.376,6.473
47,0.196,0.006,-0.13,0.332,6.497
48,0.196,0.006,-0.023,0.225,6.517
49,0.052000000000000005,0.0,-0.072,0.124,6.52
50,0.052000000000000005,0.006,-0.083,0.141,6.531
51,0.218,0.006,0.083,0.141,6.544
52,0.218,0.006,-0.118,0.342,6.531
53,0.052000000000000005,0.006,-0.047,0.105,6.55
54,0.215,0.0,-0.123,0.338,6.557
55,0.215,0.006,-0.149,0.37,6.576
56,0.28600000000000003,0.006,-0.021,0.313,6.598
57,0.28600000000000003,0.006,0.144,0.148,6.602
58,0.218,0.006,-0.008,0.232,6.579
59,0.218,0.0,0.127,0.091,6.581
60,0.052000000000000005,0.006,0.055,0.003,6.561
61,0.052000000000000005,0.006,0.059,-0.001,6.553
62,0.052000000000000005,0.006,0.09,-0.032,6.544
63,0.052000000000000005,0.006,0.104,-0.046,6.53
64,0.052000000000000005,0.0,-0.176,0.228,6.514
65,0.052000000000000005,0.006,-0.19,0.248,6.541
66,0.069,0.006,-0.181,0.256,6.57
67,0.23199999999999998,0.006,-0.215,0.453,6.598
68,0.542,0.006,-0.116,0.664,6.631
69,0.379,0.0,-0.12,0.499,6.648
70,0.43700000000000006,0.006,-0.069,0.512,6.667
71,0.271,0.006,-0.079,0.356,6.678
72,0.052000000000000005,0.006,0.097,-0.039,6.69
73,0.052000000000000005,0.006,0.117,-0.059,6.675
74,0.052000000000000005,0.0,0.111,-0.059,6.657
75,0.215,0.006,-0.218,0.439,6.64
76,0.381,0.006,-0.347,0.734,6.673
77,0.308,0.006,-0.2,0.514,6.726
78,0.052000000000000005,0.006,-0.259,0.317,6.757
79,0.196,0.006,-0.166,0.368,6.797
80,0.196,0.0,0.048,0.148,6.822
81,0.052000000000000005,0.006,-0.282,0.34,6.815
82,0.052000000000000005,0.006,-0.145,0.203,6.858
83,0.215,0.006,-0.199,0.42,6.88
84,0.215,0.006,-0.111,0.332,6.911
85,0.28600000000000003,0.0,-0.122,0.408,6.928
86,0.452,0.006,-0.062,0.52,6.946
87,0.218,0.006,-0.028,0.252,6.956
88,0.052000000000000005,0.006,-0.128,0.186,6.96
89,0.052000000000000005,0.006,-0.049,0.107,6.98
90,0.215,0.0,0.237,-0.022,6.987
91,0.215,0.006,0.212,0.009,6.951
92,0.142,0.006,0.171,-0.023,6.918
93,0.142,0.006,0.105,0.043,6.892
94,0.052000000000000005,0.006,0.35,-0.292,6.876
95,0.052000000000000005,0.0,0.31,-0.258,6.822
96,0.36200000000000004,0.006,0.386,-0.018,6.775
97,0.525,0.006,0.561,-0.03,6.715
98,0.215,0.006,0.679,-0.458,6.629
99,0.052000000000000005,0.006,0.772,-0.714,6.525
100,0.142,0.0,0.871,-0.729,6.407
101,0.142,0.006,0.636,-0.488,6.273
102,0.052000000000000005,0.006,0.656,-0.598,6.176
103,0.218,0.006,0.668,-0.444,6.075
104,0.36200000000000004,0.006,0.639,-0.271,5.973
105,0.359,0.0,0.621,-0.262,5.875
106,0.305,0.006,0.601,-0.29,5.78
107,0.282,0.006,0.753,-0.465,5.687
108,0.321,0.006,0.889,-0.562,5.572
109,0.507,0.006,0.822,-0.309,5.436
110,0.052000000000000005,0.0,0.815,-0.763,5.309
111,0.218,0.006,0.776,-0.552,5.185
112,0.218,0.006,0.849,-0.625,5.066
113,0.305,0.006,0.85,-0.539,4.935
114,0.305,0.006,0.743,-0.432,4.805
115,0.196,0.006,0.654,-0.452,4.691
116,0.196,0.0,0.753,-0.557,4.591
117,0.052000000000000005,0.006,0.698,-0.64,4.475
118,0.052000000000000005,0.006,0.541,-0.483,4.368
119,0.218,0.006,0.38,-0.156,4.286
120,0.381,0.006,0.488,-0.101,4.227
121,0.215,0.0,0.294,-0.079,4.152
122,0.052000000000000005,0.006,0.301,-0.243,4.107
123,0.196,0.006,0.241,-0.039,4.061
124,0.28600000000000003,0.006,0.135,0.157,4.024
125,0.052000000000000005,0.006,0.205,-0.147,4.004
126,0.052000000000000005,0.0,0.093,-0.041,3.972
127,0.052000000000000005,0.006,0.314,-0.256,3.958
128,0.614,0.006,0.441,0.179,3.91
129,0.583,0.006,0.15,0.439,3.842
130,0.711,0.006,0.178,0.539,3.819
131,0.711,0.0,0.202,0.509,3.792
132,0.406,0.006,0.091,0.321,3.761
133,0.284,0.006,0.034,0.256,3.747
134,0.324,0.006,-0.12,0.45,3.742
135,0.29100000000000004,0.006,-0.088,0.385,3.76
136,0.633,0.0,-0.068,0.701,3.774
137,0.696,0.006,-0.055,0.757,3.784
138,0.5720000000000001,0.006,-0.137,0.715,3.793
139,0.455,0.006,-0.133,0.594,3.814
140,0.415,0.006,-0.208,0.629,3.834
141,0.191,0.0,-0.149,0.34,3.866
142,0.29100000000000004,0.006,-0.137,0.434,3.889
143,0.45399999999999996,0.006,-0.39,0.85,3.91
