,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.057,0.0,0.006,0.564,-0.501,3.763
1,0.057,0.0,0.006,0.38,-0.317,3.677
2,0.057,0.0,0.0,0.387,-0.33,3.619
3,0.057,0.0,0.006,0.424,-0.361,3.559
4,0.057,0.0,0.006,0.421,-0.358,3.494
5,0.057,0.0,0.006,0.433,-0.37,3.43
6,0.057,0.0,0.006,0.414,-0.351,3.363
7,0.057,0.0,0.006,0.349,-0.286,3.3
8,0.057,0.0,0.006,0.342,-0.279,3.246
9,0.16899999999999998,0.0,0.0,0.317,-0.148,3.194
10,0.16899999999999998,0.0,0.006,0.29,-0.115,3.145
11,0.057,0.0,0.006,0.289,-0.226,3.101
12,0.057,0.0,0.006,0.277,-0.214,3.056
13,0.057,0.0,0.006,0.283,-0.22,3.014
14,0.16899999999999998,0.0,0.006,0.3,-0.125,2.971
15,0.16899999999999998,0.0,0.006,0.33,-0.155,2.925
16,0.057,0.0,0.0,0.314,-0.257,2.874
17,0.057,0.0,0.006,0.292,-0.229,2.826
18,0.057,0.0,0.006,0.325,-0.262,2.781
19,0.057,0.0,0.006,0.31,-0.247,2.731
20,0.057,0.0,0.006,0.289,-0.226,2.684
21,0.057,0.0,0.006,0.401,-0.338,2.639
22,0.057,0.0,0.006,0.406,-0.343,2.578
23,0.057,0.0,0.0,0.307,-0.25,2.515
24,0.16899999999999998,0.0,0.006,0.335,-0.16,2.468
25,0.16899999999999998,0.0,0.006,0.342,-0.167,2.417
26,0.057,0.0,0.006,0.303,-0.24,2.365
27,0.057,0.0,0.006,0.289,-0.226,2.318
28,0.057,0.0,0.006,0.305,-0.242,2.274
29,0.057,0.0,0.0,0.297,-0.24,2.227
30,0.057,0.0,0.006,0.303,-0.24,2.181
31,0.057,0.0,0.006,0.301,-0.238,2.135
32,0.16899999999999998,0.0,0.006,0.312,-0.137,2.089
33,0.16899999999999998,0.0,0.006,0.32,-0.145,2.041
34,0.057,0.0,0.006,0.344,-0.281,1.992
35,0.057,0.0,0.0,0.338,-0.281,1.939
36,0.057,0.0,0.006,0.319,-0.256,1.887
37,0.057,0.0,0.006,0.307,-0.244,1.838
38,0.16899999999999998,0.0,0.006,0.298,-0.123,1.791
39,0.16899999999999998,0.1,0.006,0.223,-0.148,1.746
40,0.057,0.1,0.0,0.332,-0.375,1.711
41,0.057,0.1,0.006,0.341,-0.378,1.66
42,0.057,0.1,0.006,0.388,-0.425,1.608
43,0.057,0.1,0.006,0.512,-0.549,1.549
44,0.057,0.1,0.006,0.581,-0.618,1.47
45,0.16899999999999998,0.3,0.006,0.226,-0.351,1.381
46,0.16899999999999998,0.3,0.0,0.213,-0.344,1.346
47,0.09699999999999999,0.3,0.006,0.329,-0.526,1.314
48,0.332,0.3,0.006,0.471,-0.433,1.263
