,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.045,0.0,0.006,0.564,-0.513,3.763
1,0.045,0.0,0.006,0.38,-0.329,3.677
2,0.045,0.0,0.0,0.387,-0.342,3.619
3,0.045,0.0,0.006,0.424,-0.373,3.559
4,0.045,0.0,0.006,0.421,-0.37,3.494
5,0.045,0.0,0.006,0.433,-0.382,3.43
6,0.045,0.0,0.006,0.414,-0.363,3.363
7,0.045,0.0,0.0,0.349,-0.304,3.3
8,0.045,0.0,0.006,0.342,-0.291,3.246
9,0.045,0.0,0.006,0.317,-0.266,3.194
10,0.24,0.0,0.006,0.29,-0.044,3.145
11,0.24,0.0,0.006,0.289,-0.043,3.101
12,0.045,0.0,0.006,0.277,-0.226,3.056
13,0.045,0.0,0.0,0.283,-0.238,3.014
14,0.045,0.0,0.006,0.3,-0.249,2.971
15,0.045,0.0,0.006,0.33,-0.279,2.925
16,0.045,0.0,0.006,0.314,-0.263,2.874
17,0.24,0.0,0.006,0.292,-0.046,2.826
18,0.24,0.0,0.0,0.325,-0.085,2.781
19,0.045,0.0,0.006,0.31,-0.259,2.731
20,0.045,0.0,0.006,0.289,-0.238,2.684
21,0.045,0.0,0.006,0.401,-0.35,2.639
22,0.045,0.0,0.006,0.406,-0.355,2.578
23,0.045,0.0,0.0,0.307,-0.262,2.515
24,0.24,0.0,0.006,0.335,-0.089,2.468
25,0.24,0.0,0.006,0.342,-0.096,2.417
26,0.045,0.0,0.006,0.303,-0.252,2.365
27,0.045,0.0,0.006,0.289,-0.238,2.318
28,0.045,0.0,0.006,0.305,-0.254,2.274
29,0.045,0.0,0.0,0.297,-0.252,2.227
30,0.045,0.0,0.006,0.303,-0.252,2.181
31,0.24,0.0,0.006,0.301,-0.055,2.135
32,0.24,0.0,0.006,0.312,-0.066,2.089
33,0.24,0.0,0.006,0.32,-0.074,2.041
34,0.045,0.0,0.0,0.344,-0.299,1.992
35,0.045,0.0,0.006,0.338,-0.287,1.939
36,0.045,0.0,0.006,0.319,-0.268,1.887
37,0.045,0.0,0.006,0.307,-0.256,1.838
38,0.045,0.0,0.006,0.298,-0.247,1.791
39,0.045,0.1,0.0,0.223,-0.278,1.746
40,0.24,0.1,0.006,0.332,-0.186,1.711
41,0.24,0.1,0.006,0.341,-0.195,1.66
42,0.045,0.1,0.006,0.388,-0.437,1.608
43,0.045,0.1,0.006,0.512,-0.561,1.549
44,0.045,0.1,0.0,0.581,-0.636,1.47
45,0.045,0.3,0.006,0.226,-0.475,1.381
46,0.045,0.3,0.006,0.213,-0.462,1.346
47,0.24,0.3,0.006,0.329,-0.383,1.314
48,0.24,0.3,0.006,0.471,-0.525,1.263
49,0.045,0.3,0.006,0.308,-0.557,1.191
50,0.045,0.3,0.0,0.29,-0.545,1.144
51,0.045,0.6,0.006,0.089,-0.638,1.099
52,0.045,0.6,0.006,-0.138,-0.411,1.086
53,0.045,0.6,0.006,-0.118,-0.431,1.107
54,0.045,0.6,0.006,-0.062,-0.487,1.125
55,0.24,0.6,0.0,-0.105,-0.255,1.134
