;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
0;-0.00039700000000000005;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.00038500000000000003;-0.0006820000000000001;-0.000517;-0.000728;-0.000291;-0.000331;-0.000495;-0.0004870000000000001
1;-0.00033200000000000005;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.00047200000000000003;-0.00046100000000000004;-0.00035999999999999997;-0.000134;-0.000526;-0.000426;-0.00043799999999999997
2;-0.000342;-0.000334;-0.000334;-0.000334;-0.000334;-0.000334;-0.000334;-0.000334;-0.000334;-0.000334;-0.000334;-0.000334;-0.000334;-0.000334;-0.000334;-0.000334;-0.000334;-0.000334;-0.000334;-0.000334;-0.00047200000000000003;-0.00046100000000000004;-0.0004;-0.000134;-0.000526;-0.000426;-0.00043799999999999997
3;-0.00040600000000000006;-0.000394;-0.000394;-0.000394;-0.000394;-0.000394;-0.000394;-0.000394;-0.000394;-0.000394;-0.000394;-0.000394;-0.000394;-0.000394;-0.000394;-0.000394;-0.000394;-0.000394;-0.000394;-0.000394;-0.00047200000000000003;-0.00046100000000000004;-0.0004;-0.00034600000000000006;-0.00038500000000000003;-0.000426;-0.00043799999999999997
4;-0.000419;-0.00040600000000000006;-0.00040600000000000006;-0.00040600000000000006;-0.00040600000000000006;-0.00040600000000000006;-0.00040600000000000006;-0.00040600000000000006;-0.00040600000000000006;-0.00040600000000000006;-0.00040600000000000006;-0.00040600000000000006;-0.00040600000000000006;-0.00040600000000000006;-0.00040600000000000006;-0.00040600000000000006;-0.00040600000000000006;-0.00040600000000000006;-0.00040600000000000006;-0.00040600000000000006;-0.00047200000000000003;-0.00046100000000000004;-0.00035999999999999997;-0.000134;-0.00038500000000000003;-0.000426;-0.00043799999999999997
5;-0.000402;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00047200000000000003;-0.00046100000000000004;-0.00046;-0.000249;-0.00038500000000000003;-0.000426;-0.0005420000000000001
6;-0.00035700000000000006;-0.00034700000000000003;-0.00034700000000000003;-0.00034700000000000003;-0.00034700000000000003;-0.00034700000000000003;-0.00034700000000000003;-0.00034700000000000003;-0.00034700000000000003;-0.00034700000000000003;-0.00034700000000000003;-0.00034700000000000003;-0.00034700000000000003;-0.00034700000000000003;-0.00034700000000000003;-0.00034700000000000003;-0.00034700000000000003;-0.00034700000000000003;-0.00034700000000000003;-0.00034700000000000003;-0.00047200000000000003;-0.00046100000000000004;-0.00043;-0.000249;-0.000678;-0.000426;-0.000758
7;-0.00034;-0.00033200000000000005;-0.00033200000000000005;-0.00033200000000000005;-0.00033200000000000005;-0.00033200000000000005;-0.00033200000000000005;-0.00033200000000000005;-0.00033200000000000005;-0.00033200000000000005;-0.00033200000000000005;-0.00033200000000000005;-0.00033200000000000005;-0.00033200000000000005;-0.00033200000000000005;-0.00033200000000000005;-0.00033200000000000005;-0.00033200000000000005;-0.00033200000000000005;-0.00033200000000000005;-0.00047200000000000003;-0.0005670000000000001;-0.00033;-0.000134;-0.000678;-0.0006;-0.0006540000000000001
8;-0.00039200000000000004;-0.00038;-0.00038;-0.00038;-0.00038;-0.00038;-0.00038;-0.00038;-0.00038;-0.00038;-0.00038;-0.00038;-0.00038;-0.00038;-0.00038;-0.00038;-0.00038;-0.00038;-0.00038;-0.00038;-0.00047200000000000003;-0.000764;-0.0005110000000000001;-0.000134;-0.00038500000000000003;-0.0006;-0.00043799999999999997
9;-0.000399;-0.00038700000000000003;-0.00038700000000000003;-0.00038700000000000003;-0.00038700000000000003;-0.00038700000000000003;-0.00038700000000000003;-0.00038700000000000003;-0.00038700000000000003;-0.00038700000000000003;-0.00038700000000000003;-0.00038700000000000003;-0.00038700000000000003;-0.00038700000000000003;-0.00038700000000000003;-0.00038700000000000003;-0.00038700000000000003;-0.00038700000000000003;-0.00038700000000000003;-0.00038700000000000003;-0.00047200000000000003;-0.000658;-0.0005110000000000001;-0.000134;-0.00038500000000000003;-0.000426;-0.00043799999999999997
